,Unnamed: 0,EPIC,angDist,gmag,rmag,imag,zmag,ymag,J,H,K,RAJ2000,DEJ2000,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_err,Mbol_err,L_quiet,L_quiet_bol,L_quiet_err,L_quiet_bol_err,g_z,g_i,J_K,r_z,J-K,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,thresh20p
127,127,210988354,0.693904,15.7079,14.4834,13.6046,13.1981,12.983,11.797,11.085,10.92,55.62265957,22.79039985,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.3762615801565,0.0868,0.125,1.16202515496483e+30,4.7242320799195404e+29,3.85714455820461e+29,1.3597432953833699e+29,2.5098,2.1033,0.877000000000001,1.2853,0.877000000000001,15.943083952611675,15.7079,14.513363913600788,14.4834,13.603790187245504,13.6046,13.126455909346658,13.1981,13.101702351560089,12.983,145.77493600801088
128,128,210989020,0.704392,15.9603,14.6882,14.0012,13.251,12.9489,11.675999999999998,10.997,10.785,55.76756006,22.80078577,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431299,0.0582,0.375,2.95712323773491e+29,2.53706284034917e+28,1.24695916365012e+29,2.19067615356642e+28,2.7093,1.9591,0.8909999999999979,1.4372,0.8909999999999979,16.18398273000689,15.9603,14.718343505109555,14.6882,13.999164389641805,14.0012,13.185062337200765,13.251,13.054599456554953,12.9489,258.46000832741345
129,129,210989043,0.790461,17.986,16.7352,15.2961,14.6343,14.2978,13.018,12.382,12.147,56.89499796,22.80114376,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431299,0.0582,0.375,2.95712323773491e+29,2.53706284034917e+28,1.24695916365012e+29,2.19067615356642e+28,3.3517,2.6899,0.871,2.1009,0.871,18.26494682338468,17.986,16.7693880387377,16.7352,15.301672633258805,15.2961,14.529078665967978,14.6343,14.495643420463564,14.2978,1307.476577118318
130,130,210989751,0.6520859999999999,20.9633,19.6517,17.6293,16.7093,16.2548,14.899,14.27,13.925999999999998,53.5807274,22.8116459,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076999,0.0398,0.25,8.021215831913963e+28,2.01526064735913e+27,2.55112169392775e+28,1.16007728127667e+27,4.254,3.334,0.9730000000000012,2.9424,0.9730000000000012,21.28670281061832,20.9633,19.705769548748325,19.6517,17.64509410598832,17.6293,16.5383464645544,16.7093,16.61467754541464,16.2548,2380.9497059341766
131,131,210991540,0.897884,18.7504,17.4816,15.906,15.1796,14.8513,13.583,13.005999999999998,12.749,52.9577919,22.84000659,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431299,0.0582,0.375,2.95712323773491e+29,2.53706284034917e+28,1.24695916365012e+29,2.19067615356642e+28,3.5708,2.8444,0.8340000000000001,2.302,0.8340000000000001,19.040251084465265,18.7504,17.518789596311105,17.4816,15.913685298774784,15.906,15.061864762974984,15.1796,15.079472237291693,14.8513,645.0360015045541
132,132,210991829,0.782736,19.5256,18.239,16.555999999999994,15.7992,15.4151,14.11,13.483,13.184,56.66842571,22.84420271,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.7264,2.9696,0.926,2.4398,0.926,19.82415267155673,19.5256,18.279368931488897,18.239,16.565546917874805,16.555999999999994,15.66993154865193,15.7992,15.671490599948536,15.4151,502.97052675984224
133,133,210993561,0.752442,16.7701,15.55,14.3689,13.8466,13.5863,12.344,11.726,11.484000000000002,57.09445707,22.87249629,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.3762615801565,0.0868,0.125,1.16202515496483e+30,4.7242320799195404e+29,3.85714455820461e+29,1.3597432953833699e+29,2.9235,2.4012,0.8599999999999979,1.7034,0.8599999999999979,17.028045596306203,16.7701,15.58090291993028,15.55,14.371029350344045,14.3689,13.76032156023422,13.8466,13.73899990970106,13.5863,262.8055420320994
134,134,210994089,0.712531,12.166,11.6,11.373,11.262,11.208,10.232,9.82,9.719,56.72208042,22.88077073,K2,5040,3.702,-0.29,6.19,-0.47,0.884,1.035,0.326,0.581,0.482,0.92,2.132,0.4270000000000001,0.098,0.031,-0.068,-0.037000000000000005,-0.009000000000000001,0.82,,,4.57,4.04,5.88,,,0.763,K2V,V  ,1.95,0.78,0.24,0.11,0.99,0.51,0.07,4.5,171.56145643174,0.1526,0.115,2.59084300171815e+31,2.78183408668796e+32,9.29518217182366e+30,7.36622115406896e+31,0.903999999999998,0.7929999999999989,0.513,0.33799999999999897,0.513,12.280594970290306,12.166,11.633082693214062,11.6,11.36434619246906,11.373,11.231065058492698,11.262,11.231346495443368,11.208,13.451744479364839
135,135,210994935,0.7015899999999999,15.0599,13.8599,13.255,12.937,12.7565,11.55,10.88,10.715,55.60961972,22.89447387,M0.5,3800,3.58,-1.38,9.2,-1.27,1.4409999999999998,,0.902,1.1840000000000002,0.924,1.886,3.84,0.62,0.208,0.13,,,,0.56,,,6.19,5.36,7.9,0.37,,0.535,M0.5V,,,,,,,,,,85.4400374510102,0.107,0.08,2.74418616724048e+30,2.65663092832871e+30,9.064164601647388e+29,4.89369501852531e+29,2.1229,1.8049,0.8350000000000011,0.922899999999998,0.8350000000000011,15.270884853288017,15.0599,13.8905401374246,13.8599,13.251779801260955,13.255,12.876414526071525,12.937,12.850117917769953,12.7565,52.98968915453695
136,136,210994964,0.848698,21.2596,19.953,17.8336,16.826,16.267,14.8,14.099,13.747,57.14668431,22.89492488,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076999,0.0398,0.25,8.021215831913963e+28,2.01526064735913e+27,2.55112169392775e+28,1.16007728127667e+27,4.4336,3.426,1.053,3.127,1.053,21.58920933562008,21.2596,20.01171141457008,19.953,17.85118056965008,17.8336,16.6423945222136,16.826,16.658627156062156,16.267,4490.485816955316
137,137,210995008,0.8378399999999999,19.1039,17.8403,16.2142,15.4588,15.0866,13.805,13.188,12.914,55.85490916,22.89551144,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.6451,2.8897,0.8909999999999999,2.3815,0.8909999999999999,19.396912105982302,19.1039,17.878558701856925,17.8403,16.22254298905696,16.2142,15.33704216622937,15.4588,15.324588230127564,15.0866,316.9643259872749
138,138,210996505,0.11228,9.897,9.621,9.493,9.387,9.329,8.479,8.291,8.152999999999999,56.659985,22.919804,K0,5280,3.723,-0.22,5.76,-0.33,0.816,0.944,0.28600000000000003,0.436,0.443,0.853,1.953,0.387,0.091,0.03,-0.063,-0.037000000000000005,-0.015,0.87,,,4.29,3.81,5.54,,,0.8170000000000001,K0V,V  ,1.68,0.62,0.22,0.07,0.84,0.47,0.07,4.17,86.2167810404875,0.1634,0.1,3.70144363449322e+31,6.08598985905068e+32,1.01224517158668e+31,1.4013509525563e+32,0.51,0.404,0.3260000000000011,0.234,0.3260000000000011,9.966956446293116,9.897,9.649915819173119,9.621,9.482846522213123,9.493,9.372478699270399,9.387,9.308807519834241,9.329,15.603455405218895
139,139,210996584,0.702232,16.3386,15.005,13.9564,13.4729,13.2048,11.903,11.235,11.036,56.15748797,22.92086238,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.3762615801565,0.0868,0.125,1.16202515496483e+30,4.7242320799195404e+29,3.85714455820461e+29,1.3597432953833699e+29,2.8657,2.3822,0.867000000000001,1.5321,0.867000000000001,16.595129936178697,16.3386,15.035777810113226,15.005,13.958324222418385,13.9564,13.38768938277939,13.4729,13.354989737533336,13.2048,201.8888708270295
140,140,210996915,0.7224010000000001,14.4307,13.373,12.967,12.732,12.5343,11.428,10.773,10.642,59.39428657,22.92554912,M0,3870,3.588,-1.16,8.91,-1.2,1.408,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.9999999973643,0.1118,0.08,3.32783719318324e+30,3.75259092847031e+30,1.00876427607227e+30,6.912527945600349e+29,1.6987,1.4637,0.786000000000001,0.6409999999999979,0.786000000000001,14.61192430553142,14.4307,13.40525467972972,13.373,12.961559601252857,12.967,12.681464545146408,12.732,12.605243077141342,12.5343,116.1398909893182
141,141,210997527,0.70301,15.3831,14.1646,13.454,13.1187,12.8727,11.714,11.039,10.85,56.64507133,22.93529687,M0.5,3800,3.58,-1.38,9.2,-1.27,1.4409999999999998,,0.902,1.1840000000000002,0.924,1.886,3.84,0.62,0.208,0.13,,,,0.56,,,6.19,5.36,7.9,0.37,,0.535,M0.5V,,,,,,,,,,85.4400374510102,0.107,0.08,2.74418616724048e+30,2.65663092832871e+30,9.064164601647388e+29,4.89369501852531e+29,2.2644,1.9291,0.864000000000001,1.0459,0.864000000000001,15.60434582877818,15.3831,14.194819083604974,14.1646,13.45172408089172,13.454,13.05385857232858,13.1187,12.975917179332367,12.8727,98.55285347841706
142,142,210997742,0.914133,19.368,18.0722,16.4715,15.7479,15.388,14.158,13.525,13.292,53.45757465,22.93868123,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.6201,2.8965,0.866,2.3243,0.866,19.661485327031286,19.368,18.110626993579253,18.0722,16.479943254803633,16.4715,15.625523845384086,15.7479,15.62749964629917,15.388,968.6536762325065
143,143,210998478,0.77627,17.46,16.2156,14.9098,14.3076,14.018,12.747,12.168,11.902,55.49448218,22.95036144,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000299,0.0738,0.145,6.4844888093294e+29,1.42669527973314e+29,2.8165829772900197e+29,4.76337656086982e+28,3.1524,2.5502,0.845,1.908,0.845,17.728897422578598,17.46,16.247854555132726,16.2156,14.913627937321086,14.9098,14.212212918263328,14.3076,14.192272686690655,14.018,217.2698214047741
144,144,211000411,0.806014,16.0057,14.8028,13.8598,13.435,13.2124,12.03,11.355,11.15,57.25428215,22.98022952,M1.5,3650,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.092,0.175,1.56655758642313e+30,8.40100463596628e+29,5.096503230300149e+29,3.38520490716622e+29,2.5707,2.1459,0.879999999999999,1.3678,0.879999999999999,16.244217628706114,16.0057,14.83277867598193,14.8028,13.859375718136635,13.8598,13.361516246425548,13.435,13.335325233926186,13.2124,76.71375453575054
145,145,211000470,0.7273970000000001,14.6449,13.5114,13.036,12.718,12.4906,11.33,10.654000000000002,10.5,56.52193992,22.98143412,M0,3870,3.588,-1.16,8.91,-1.2,1.408,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.9999999973643,0.1118,0.08,3.32783719318324e+30,3.75259092847031e+30,1.00876427607227e+30,6.912527945600349e+29,1.9269,1.6089,0.83,0.7934,0.83,14.839087481964636,14.6449,13.542936396089166,13.5114,13.03144269601092,13.036,12.663400842897776,12.718,12.570752538249574,12.4906,24.847917931588025
146,146,211000740,0.738081,17.3323,16.0425,14.7377,14.1467,13.8514,12.598,11.917,11.653,59.3970134,22.98544145,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000299,0.0738,0.145,6.4844888093294e+29,1.42669527973314e+29,2.8165829772900197e+29,4.76337656086982e+28,3.1856,2.5946,0.945,1.8958,0.945,17.604412825786078,17.3323,16.075294601261994,16.0425,14.742066008422912,14.7377,14.048330413741429,14.1467,14.032793175265985,13.8514,272.0420762015685
147,147,211000887,0.8062630000000001,21.7561,20.2034,17.997,16.9383,16.4093,14.96,14.271,13.869000000000002,60.46233036,22.98755675,M5.5,3000,3.477,-3.8,15.51,-2.79,1.91,,,1.3,1.656,3.664,6.5,0.588,0.329,,0.19,,,0.12,,,9.93,9.01,11.71,1.13,0.52,0.149,M5.5V,,,,,,,,,,96.43650760795548,0.0298,0.34500000000000103,4.194361443875751e+28,4.1146341321124e+26,1.78615803199026e+28,3.2686318494256505e+26,4.8178,3.7591,1.091,3.2651,1.091,22.108158341075317,21.7561,20.283530865980477,20.2034,18.021819194242717,17.997,16.70071587435217,16.9383,16.937570623252295,16.4093,41001.855392953665
148,148,211001183,0.851806,18.3597,17.0584,15.4472,14.7123,14.3552,12.985,12.4,12.153,56.97036637,22.9926149,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.6474,2.9125,0.831999999999999,2.3461,0.831999999999999,18.65429751466797,18.3597,17.09723115246094,17.0584,15.455880773945315,15.4472,14.588453834179688,14.7123,14.598295586269534,14.3552,608.0064329455683
149,149,211001695,0.59336,15.1233,13.9844,13.437,13.1353,12.9724,11.808,11.172,11.004,57.04245998,23.0009782,M0,3870,3.588,-1.16,8.91,-1.2,1.408,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.9999999973643,0.1118,0.08,3.32783719318324e+30,3.75259092847031e+30,1.00876427607227e+30,6.912527945600349e+29,1.988,1.6863,0.804,0.8491,0.804,15.324213231172292,15.1233,14.015560998251072,13.9844,13.432949620800235,13.437,13.078423797960742,13.1353,13.057678194875065,12.9724,85.20353610520476
150,150,211001714,0.872495,19.3991,18.13,16.4904,15.7529,15.4117,14.073,13.504,13.242,56.91585555,23.0011191,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431299,0.0582,0.375,2.95712323773491e+29,2.53706284034917e+28,1.24695916365012e+29,2.19067615356642e+28,3.6462,2.9087,0.831,2.3771,0.831,19.693433530352653,19.3991,18.168734120478387,18.13,16.49902415933827,16.4904,15.629404893547424,15.7529,15.653936488058289,15.4117,372.98329954054014
151,151,211002011,0.766898,12.35,11.701,11.456,11.336,11.26,10.259,9.787,9.669,53.30795909,23.00624026,K3,4830,3.684,-0.41,6.57,-0.58,0.98,1.15,0.376,0.7759999999999999,0.537,1.013,2.38,0.483,0.109,0.033,-0.071,-0.031,-0.008,0.78,,,4.76,4.16,6.16,,,0.7290000000000001,K3V,V  ,2.1,0.85,0.32,0.13,0.99,0.58,0.01,4.94,209.99999999915198,0.1458,0.14,1.9224915655288e+31,1.45992728187096e+32,7.87636192848084e+30,4.70624951452793e+31,1.014,0.894,0.59,0.365,0.59,12.475413695320722,12.35,11.734449340450716,11.701,11.447762924090721,11.456,11.301660095962395,11.336,11.292049829979439,11.26,15.497144805325386
152,152,211002561,0.671165,20.2249,18.9069,16.885,15.955,15.4829,14.112,13.463,13.146,56.58091914,23.01535675,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076999,0.0398,0.25,8.021215831913963e+28,2.01526064735913e+27,2.55112169392775e+28,1.16007728127667e+27,4.2699,3.3399,0.965999999999999,2.9519,0.965999999999999,20.548701308764862,20.2249,18.96125187330351,18.9069,16.900906032177115,16.885,15.783262505759428,15.955,15.844741050391061,15.4829,773.6839812433631
153,153,211002985,0.737896,19.5166,18.2767,16.5619,15.7757,15.3995,14.081,13.485,13.162,55.44449181,23.02201656,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.7409,2.9547,0.9189999999999988,2.501,0.9189999999999988,19.81412262673919,19.5166,18.316653073654003,18.2767,16.571218093613787,16.5619,15.647873337004926,15.7757,15.652350832982385,15.3995,366.26900648680373
154,154,211003154,0.770134,18.6382,17.3499,15.7902,15.0646,14.7249,13.437,12.852,12.579,56.48744164,23.02460018,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.5736,2.8480000000000003,0.857999999999999,2.2853,0.857999999999999,18.928302847631358,18.6382,17.387171290511365,17.3499,15.79793691739136,15.7902,14.946551160371197,15.0646,14.953836420126722,14.7249,572.5000478650032
155,155,211003258,0.733349,20.4222,19.0599,17.2453,16.4104,15.9831,14.615,14.049,13.701,56.62930266,23.02616896,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.440037450959,0.0486,0.154999999999999,1.4956048424712e+29,6.372813724560239e+27,5.80173368171505e+28,2.2744616118030298e+27,4.0118,3.1769,0.914,2.6495,0.914,20.734956537373083,20.4222,19.10719076498601,19.0599,17.25824323964857,17.2453,16.258995796337683,16.4104,16.294199630029755,15.9831,2293.8646062331454
156,156,211003744,0.677573,16.9026,15.6468,14.4607,13.897,13.6393,12.405,11.755999999999998,11.53,57.02434061,23.03396861,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000299,0.0738,0.145,6.4844888093294e+29,1.42669527973314e+29,2.8165829772900197e+29,4.76337656086982e+28,3.0056,2.4419,0.875,1.7498,0.875,17.16356305450217,16.9026,15.678005414479287,15.6468,14.463277334749597,14.4607,13.808365201937876,13.897,13.79755377749376,13.6393,213.0327994896959
157,157,211004119,0.532528,18.8387,17.558,15.9387,15.2167,14.8084,13.379,12.77,12.499,56.16232395,23.04027012,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.622,2.9,0.879999999999999,2.3413,0.879999999999999,19.13242877,18.8387,17.596514420000005,17.558,15.947195020000002,15.9387,15.094004099999998,15.2167,15.04868149,14.8084,270.09952307624184
158,158,211004548,0.773159,19.6087,18.2809,16.5932,15.7973,15.4113,14.099,13.419,13.159,57.35675871,23.04712465,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.8114,3.0155,0.94,2.4836,0.94,19.910417250479693,19.6087,18.322616315804225,18.2809,16.60346444769985,16.5932,15.663468267612512,15.7973,15.678914856522288,15.4113,488.0531967144977
159,159,211004687,0.87019,18.3891,17.0837,15.562,14.8636,14.5067,13.236,12.633,12.35,56.29511607,23.04932808,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.5255,2.8271,0.886000000000001,2.2201,0.886000000000001,18.67773984163402,18.3891,17.120504754692334,17.0837,15.569438790638378,15.562,14.747357369783252,14.8636,14.731237648028333,14.5067,383.4605366001843
160,160,211005117,0.64817,17.4814,16.1254,14.8446,14.2325,13.9531,12.671,11.994000000000002,11.701,55.93743593,23.05571269,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431299,0.0582,0.375,2.95712323773491e+29,2.53706284034917e+28,1.24695916365012e+29,2.19067615356642e+28,3.2489,2.6368,0.969999999999999,1.8929,0.969999999999999,17.7565500145433,17.4814,16.158771116398018,16.1254,14.849491500408261,14.8446,14.131173863019313,14.2325,14.141576410461061,13.9531,179.91913172303566
161,161,211005163,0.658297,20.1048,18.7707,16.8967,16.0178,15.6236,14.145,13.491,13.194,55.45409325,23.05639792,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076999,0.0398,0.25,8.021215831913963e+28,2.01526064735913e+27,2.55112169392775e+28,1.16007728127667e+27,4.087,3.2081,0.950999999999999,2.7529,0.950999999999999,20.419677263278924,20.1048,18.819226602588728,18.7707,16.910189870482117,16.8967,15.862711985262976,16.0178,15.943861953681438,15.6236,472.72157310409443
162,162,211005706,0.736927,19.1136,17.8311,16.2564,15.5103,15.1422,13.845,13.201,12.945,57.61601098,23.0651646,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.6033,2.8572,0.9,2.3208,0.9,19.404345799113212,19.1136,17.868582606636483,17.8311,16.264269337856646,16.2564,15.391445000906096,15.5103,15.373101707890106,15.1422,362.9469523182998
163,163,211005799,0.7979149999999999,19.2782,17.98,16.212,15.3916,14.9831,13.628,13.005999999999998,12.682,56.59016937,23.06678337,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.440037450959,0.0486,0.154999999999999,1.4956048424712e+29,6.372813724560239e+27,5.80173368171505e+28,2.2744616118030298e+27,3.8866,3.0662,0.946,2.5884,0.946,19.58339882654148,19.2782,18.02332403765981,17.98,16.223079492194564,16.212,15.252509167754802,15.3916,15.263687589228455,14.9831,304.35830755464224
164,164,211005924,0.5781229999999999,16.7508,15.5312,14.3616,13.8363,13.5649,12.343,11.686,11.47,56.7033463,23.06856916,M2.5,3500,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.117,,,,0.44,,,7.01,6.27,8.94,0.57,,0.393,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.9459888433411,0.0786,0.145,8.912155551898868e+29,2.4228762028039504e+29,2.8997529142002905e+29,8.08937400878224e+28,2.9145,2.3892,0.872999999999999,1.6949,0.872999999999999,17.007852023040968,16.7508,15.562022735342646,15.5312,14.363599501855607,14.3616,13.750698319429036,13.8363,13.716008533219712,13.5649,273.6301483538712
