angDist,col1,EPIC,Name,RAJ2000,DEJ2000,OName,Vmag,Ksmag,(V-K)0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,f_EPIC,t,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
0.836330,794,2.1105177E8,034720.96+234812.0,56.837340000000005,23.80336,HII1380,6.99,6.89,-0.01,,,,,,,best,,,,1.0,,,,136560568374444270, 56.837457170, 23.803153900,0.001,0.001,90,1343750144,160,56074.356550930,5,6,7.6711,0.0108,11.1485,0.0334,114808,,,,,114784,,,,,114784,7.6040,0.0010,10.5235,0.0010,114808,7.1097,0.0010,11.0616,0.0010,114808
1.032621,794,2.1105177E8,034720.96+234812.0,56.837340000000005,23.80336,HII1380,6.99,6.89,-0.01,,,,,,,best,,,,1.0,,,,136560568376714783, 56.837625220, 23.803479070,0.137,0.137,90,268959744,32,55776.022743060,0,6,,,,,0,7.1474,0.0012,12.1882,0.0010,24,7.8495,0.0010,12.2963,0.0010,24,7.2537,0.1189,,,24,,,,,0
0.770476,795,2.11101694E8,034724.05+243518.4,56.85021999999999,24.58847,HII1384,7.66,7.0,0.55,,,,,,,best,,,,1.0,,,,137500568505046906, 56.850420170, 24.588582580,0.192,0.192,90,268959744,32,55517.163368060,0,3,8.4190,0.0010,11.3136,0.0010,24,,,,,0,,,,,0,,,,,0,8.2287,,9.9983,0.1768,24
0.931744,795,2.11101694E8,034724.05+243518.4,56.85021999999999,24.58847,HII1384,7.66,7.0,0.55,,,,,,,best,,,,1.0,,,,137500568503546530, 56.850355210, 24.588242250,0.001,0.001,90,1409359872,168,51138.211493060,5,16,7.8610,,,,114788,7.8220,,,,114788,7.8480,,,,114788,7.8460,,,,114788,7.8810,,,,114788
1.865186,795,2.11101694E8,034724.05+243518.4,56.85021999999999,24.58847,HII1384,7.66,7.0,0.55,,,,,,,best,,,,1.0,,,,137500568496816512, 56.849687330, 24.588286090,0.015,0.015,90,276901888,33,55935.398321760,0,3,,,,,0,,,,,0,,,,,0,12.8678,0.0223,10.6655,0.0507,16777240,13.7088,0.0030,9.8549,0.0010,16777240
1.965940,795,2.11101694E8,034724.05+243518.4,56.85021999999999,24.58847,HII1384,7.66,7.0,0.55,,,,,,,best,,,,1.0,,,,137500568497277100, 56.849686210, 24.588720240,0.011,0.011,90,276901888,33,55843.969513890,0,13,13.6578,0.0011,12.2244,0.0010,16777240,13.4764,0.1895,11.9898,0.0010,16777240,13.3889,0.0435,11.8584,0.0787,16777240,13.3162,0.3423,11.9855,0.2019,16777240,12.4517,0.0014,10.3067,0.0010,16777240
0.742525,796,2.1108242E8,034729.45+241718.0,56.87274,24.288339999999998,HII1431,6.81,6.61,0.09,,,,,,,best,,,,1.0,,,,137140568730326429, 56.872808430, 24.288143400,0.001,0.001,90,1343750144,160,56032.616516200,3,7,8.3217,0.0000,10.6365,0.0000,24,7.3816,0.0010,12.1272,0.0010,24,,,,,114720,6.9959,0.0010,11.2086,0.0010,114744,6.4326,0.2159,10.2902,0.0772,114744
0.885434,797,2.11103431E8,034744.42+243656.0,56.9351,24.61557,UGCSJ034744.44+243655.6,,13.15,5.14,,,,,,,ok,,,,1.0,,,,137530569352118995, 56.935215040, 24.615347390,0.011,0.004,90,503635968,60,56107.251886570,5,58,19.3913,0.0081,19.5536,0.0285,115000,18.0782,0.0049,18.1819,0.0123,115000,16.4631,0.0029,16.5781,0.0057,115000,15.7228,0.0039,15.7987,0.0076,115000,15.3461,0.0032,15.3901,0.0098,115000
1.463807,797,2.11103431E8,034744.42+243656.0,56.9351,24.61557,UGCSJ034744.44+243655.6,,13.15,5.14,,,,,,,ok,,,,1.0,,,,137530569357299348, 56.935545390, 24.615607130,0.066,0.066,90,268959744,32,56114.631319440,0,3,,,,,0,,,,,0,20.3101,0.0000,,,4120,,,,,0,19.4893,0.1657,19.4611,0.2141,4120
0.746521,798,2.11127791E8,034808.81+250145.8,57.03671,25.02939,BPL167,16.19,11.25,4.83,,,,,,,best,,,,1.0,,,,138030570367305645, 57.036772010, 25.029190390,0.014,0.003,90,503635968,60,56038.584618060,5,52,16.7808,0.0048,16.8439,0.0065,115000,15.6131,0.0036,15.6608,0.0031,115000,14.3320,0.0022,14.3865,0.0024,115000,13.7497,0.0029,13.7817,0.0014,115000,13.4565,0.0014,13.4678,0.0034,115000
0.813255,799,2.11080885E8,034814.29+241550.8,57.059569999999994,24.264120000000002,BPL169,,14.24,6.56,,,,,,,best,,,,1.0,,,,137110570594227333, 57.059646260, 24.263905060,0.009,0.005,0,235200512,28,56077.675115740,10,35,19.6870,,,,98340,20.7034,0.0192,21.0110,0.0239,115000,18.3885,0.0091,18.5076,0.0089,115256,17.2774,0.0082,17.3692,0.0082,115000,16.6991,0.0112,16.7865,0.0225,115000
0.763778,800,2.11093202E8,034842.68+242719.6,57.17784,24.45545,HHJ44,19.29,13.49,5.69,,,,,,,best,,,,1.0,,,,137340571779246876, 57.177939280, 24.455258050,0.006,0.004,90,503635968,60,56093.889791670,5,53,19.9502,0.0173,20.0175,0.0322,115000,18.6451,0.0162,18.6931,0.0191,115000,16.9075,0.0037,16.9652,0.0041,115000,16.1150,0.0026,16.1629,0.0035,115000,15.7246,0.0041,15.7890,0.0079,115000
0.824560,801,2.1110281E8,034915.11+243622.7,57.31298,24.60631,BPL202,,14.48,7.31,,,,,,,best,,,,1.0,,,,137520573130527932, 57.313094370, 24.606105920,0.003,0.002,90,503635968,60,55963.355057870,5,57,21.9275,0.0610,21.0998,0.2500,115000,20.9642,0.0384,21.0814,0.0599,115000,18.6118,0.0083,18.7310,0.0188,115000,17.5083,0.0058,17.6042,0.0092,115000,16.9375,0.0068,17.0394,0.0130,115000
0.199545,802,2.11088413E8,034921.73+242251.4,57.34056999999999,24.38097,HD23873=HII2263,,6.65,-0.17,,,,,,,best,,,,1.0,,,,137250573405197345, 57.340627870, 24.380952850,0.001,0.001,90,1075314688,128,56165.894548610,5,7,7.0567,0.0045,10.3046,0.0446,32888,,,,,32864,,,,,114784,7.2625,0.0519,12.3432,0.2201,88,7.0493,0.0673,9.5366,0.1238,32888
1.597028,802,2.11088413E8,034921.73+242251.4,57.34056999999999,24.38097,HD23873=HII2263,,6.65,-0.17,,,,,,,best,,,,1.0,,,,137250573409577899, 57.341050820, 24.381040750,0.001,0.001,90,1343750144,160,56048.674027780,2,5,7.3294,0.0325,11.3679,0.0794,24,,,,,24,,,,,0,,,,,114720,,,,,0
0.778459,803,2.1106053E8,034936.11+235623.4,57.40047,23.93984,HCG373,17.46,12.28,5.07,,,,,,,best,,,,1.0,,a,,136720574005498131, 57.400547620, 23.939635730,0.006,0.003,0,503636096,60,56120.529305560,5,71,18.1855,0.0132,18.2832,0.0146,115000,16.9166,0.0056,16.9983,0.0050,115000,15.4440,0.0053,15.5099,0.0043,115000,14.7603,0.0037,14.8113,0.0011,115000,14.4548,0.0037,14.4772,0.0028,115000
0.839443,804,2.11023311E8,034940.91+232029.7,57.4205,23.34161,HD23924=HII2415,8.1,7.65,0.34,,,,,,,best,,,,1.0,,,,136000574204399972, 57.420536030, 23.341379180,0.001,0.001,90,1343750144,160,56214.706354170,2,15,7.8078,0.0932,11.3579,0.0772,24,8.4378,0.0804,11.2568,0.0270,114744,7.5929,0.0052,11.3791,0.0570,114744,,,,,0,10.0651,0.0015,10.3660,0.0180,24
1.759476,804,2.11023311E8,034940.91+232029.7,57.4205,23.34161,HD23924=HII2415,8.1,7.65,0.34,,,,,,,best,,,,1.0,,,,136010574201710786, 57.420035960, 23.341849460,0.009,0.009,90,276979712,33,56557.008043980,0,8,12.7307,0.0935,11.4643,0.0849,16777240,,,,,0,13.8465,0.0055,12.4499,0.1752,16777240,13.8859,0.0017,12.1647,0.0010,16777240,,,,,0
0.796767,805,2.11052416E8,035012.59+234849.1,57.55246999999999,23.81364,DH660,,13.59,5.85,,,,,,,best,,,,1.0,,,,136570575525376723, 57.552551490, 23.813431610,0.006,0.005,0,503635968,60,56094.955439810,5,77,20.1967,0.0221,20.4224,0.0485,115000,18.8463,0.0082,18.9315,0.0107,115000,17.0426,0.0034,17.1076,0.0028,115000,16.1993,0.0040,16.2586,0.0043,115000,15.7920,0.0047,15.8449,0.0054,115000
0.396898,806,2.10837336E8,035208.80+202618.9,58.03669,20.4386,PELS063,11.93,9.14,2.68,,,,,,,ok,,,,1.0,,,true,132520580367366691, 58.036723450, 20.438494300,0.064,0.055,90,1141170176,136,53324.050983800,3,70,12.5600,,,,65572,11.7040,,,,65572,11.3190,,,,16420,11.0880,,,,16420,10.9630,,,,114724
0.950670,806,2.10837336E8,035208.80+202618.9,58.03669,20.4386,PELS063,11.93,9.14,2.68,,,,,,,ok,,,,1.0,,,true,132520580368987092, 58.036940640, 20.438720730,0.027,0.027,90,268959744,32,56321.076238430,0,3,,,,,0,12.8060,0.2785,12.7241,0.1207,24,13.4328,0.0011,13.6664,0.0012,16781328,,,,,0,,,,,0
0.792280,807,2.11136223E8,035242.19+251042.4,58.1758,25.17845,DH762,,13.77,5.78,,,,,,,best,,,,1.0,,,,138210581758934481, 58.175923360, 25.178260340,0.004,0.002,90,503636096,60,56178.229652780,10,68,20.2236,0.0116,20.3436,0.0157,115000,18.9609,0.0095,19.0473,0.0180,115000,17.1520,0.0046,17.1986,0.0063,115000,16.3070,0.0032,16.3564,0.0031,115000,15.9103,0.0060,15.9465,0.0052,115000
0.768505,808,2.1114246E8,035254.23+251743.5,58.226000000000006,25.29542,HCG464,,12.46,5.21,,,,,,,best,,,,1.0,,,,138350582260794872, 58.226122400, 25.295237450,0.004,0.003,90,503635968,60,56117.546261570,5,77,18.4063,0.0071,18.5097,0.0138,115000,17.1190,0.0052,17.2074,0.0031,115000,15.6140,0.0018,15.6791,0.0022,115000,14.9237,0.0019,14.9710,0.0012,115000,14.5905,0.0030,14.6242,0.0038,115000
0.608732,809,2.1114273E8,035307.47+251803.5,58.281130000000005,25.30099,BPL279,,13.59,6.35,,,,,,,ok,,,,1.0,,,,138360582811601589, 58.281201710, 25.300833830,0.004,0.003,90,503635968,60,56148.208993060,5,66,20.6654,0.0275,20.6600,0.0604,115000,19.2624,0.0106,19.3193,0.0263,115000,17.3961,0.0084,17.4551,0.0072,115000,16.4931,0.0045,16.5465,0.0055,115000,16.0197,0.0048,16.1133,0.0182,115000
0.733164,810,2.11067949E8,035321.66+240326.8,58.34028000000001,24.05745,BPL282,,13.25,5.99,,,,,,,best,,,,1.0,,,,136860583403369333, 58.340389890, 24.057272780,0.003,0.002,90,503635968,60,56265.416215280,5,83,19.9781,0.0107,20.1047,0.0274,115000,18.6404,0.0067,18.7441,0.0108,115000,16.8131,0.0032,16.8729,0.0042,115000,15.9681,0.0036,16.0280,0.0034,115000,15.5414,0.0034,15.6132,0.0059,115000
0.867280,811,2.10770541E8,035324.07+192516.8,58.35033000000001,19.42136,s4543478,,11.29,5.03,,,,,,,best,,,,1.0,,,,131300583504415909, 58.350427300, 19.421137250,0.008,0.003,90,503635968,60,56109.877592590,5,58,17.0077,0.0046,17.0827,0.0060,115000,15.7904,0.0025,15.8556,0.0027,115000,14.3895,0.0020,14.4280,0.0014,115000,13.7358,0.0054,13.7791,0.0021,115000,13.4240,0.0037,13.4427,0.0036,115000
0.764647,812,2.11052796E8,035348.04+234909.8,58.45019,23.81941,HHJ28,,13.51,6.54,,,,,,,best,,,,1.0,,,,136580584502343612, 58.450227320, 23.819200360,0.006,0.004,90,503635968,60,56126.944652780,5,77,20.8798,0.0294,21.0070,0.0632,115000,19.4511,0.0095,19.5649,0.0163,115000,17.3029,0.0053,17.3649,0.0039,115000,16.3136,0.0025,16.3775,0.0038,115000,15.8084,0.0038,15.8567,0.0054,115000
0.859510,813,2.11004088E8,035610.38+230224.1,59.04326,23.04004,,,11.62,4.59,,,,,,,best,,,,1.0,,,,135640590433528353, 59.043346570, 23.039814930,0.006,0.002,90,503635968,60,56161.271620370,5,74,17.0137,0.0063,17.1029,0.0183,115000,15.7287,0.0034,15.7993,0.0049,115000,14.6061,0.0048,14.6180,0.0087,115000,14.0612,0.0039,14.0979,0.0060,115000,13.7871,0.0029,13.6282,0.0169,115000
0.766171,814,2.11135624E8,035652.30+251005.3,59.217940000000006,25.16815,HHJ17,20.74,13.98,6.65,,,,,,,best,,,,1.0,,,,138200592179912132, 59.218024470, 25.167951380,0.006,0.003,90,503635968,60,56151.675347220,10,72,21.3044,0.0548,21.3076,0.0347,115000,19.8297,0.0105,19.9634,0.0334,115000,17.7286,0.0042,17.8477,0.0066,115000,16.7434,0.0042,16.8127,0.0046,115000,16.2280,0.0047,16.2859,0.0102,115000
0.729187,815,2.1111516E8,035657.08+244834.7,59.237840000000006,24.809639999999998,HCG511,16.04,11.23,4.7,,,,,,,best,,,,1.0,,,,137770592378851885, 59.237888450, 24.809442280,0.006,0.001,90,503635968,60,56058.021261570,10,75,16.6923,0.0108,16.7455,0.0064,115000,15.4540,0.0047,15.5357,0.0083,115000,14.2310,0.0035,14.2748,0.0030,115000,13.6284,0.0025,13.6675,0.0014,115000,13.3487,0.0033,13.3659,0.0018,115000
0.900562,816,2.11132306E8,035813.92+250627.7,59.55801999999999,25.1077,s5305712,,11.41,4.85,,,,,,,ok,,,,1.0,,,,138120595580459543, 59.558064360, 25.107453090,0.008,0.005,0,503635968,60,56187.001030090,5,75,17.0792,0.0034,17.1559,0.0094,115000,15.7356,0.0031,15.7862,0.0020,115000,14.5016,0.0027,14.5314,0.0016,115000,13.9148,0.0045,13.9467,0.0033,115000,13.6166,0.0037,13.6350,0.0040,115000
0.820618,817,2.10914325E8,035850.05+213653.2,59.70856,21.6148,UGCSJ035850.06+213652.8,,13.19,6.58,,,,,,,best,,,,1.0,,,,133930597086038111, 59.708615560, 21.614577980,0.011,0.002,90,1443160064,172,56100.514351850,10,61,20.4054,0.0153,20.4679,0.0664,115000,19.0349,0.0132,19.1397,0.0219,115000,16.9775,0.0042,17.0394,0.0081,115000,16.0236,0.0047,16.0921,0.0049,115000,15.5492,0.0029,15.6191,0.0053,115000
0.880545,818,2.11083805E8,035856.39+241832.4,59.73499,24.30901,HHJ292ab,,12.21,5.15,,,,,,,best,,,,1.0,,,,137170597347521192, 59.734774780, 24.308863860,0.012,0.012,90,302067712,36,56222.293437500,0,4,,,,,0,18.3326,0.0000,18.6723,0.0163,4120,16.7267,0.0048,16.8859,0.0169,536,,,,,0,,,,,0
0.919542,818,2.11083805E8,035856.39+241832.4,59.73499,24.30901,HHJ292ab,,12.21,5.15,,,,,,,best,,,,1.0,,,,137170597351201142, 59.735165930, 24.308811160,0.055,0.018,90,444915712,53,56535.962534720,5,49,18.3825,0.0035,18.3110,0.0089,115000,17.0180,0.0112,16.9830,0.0043,16892216,15.6152,0.0071,15.4001,0.0039,16892216,14.9866,0.0132,14.6576,0.0051,16892216,14.5598,0.0156,14.2663,0.0027,16892216
0.794942,819,2.10917578E8,035929.31+213956.4,59.87215,21.665670000000002,DH878,,13.61,6.08,,,,,,,best,,,,1.0,,,,133990598722199177, 59.872237170, 21.665464580,0.008,0.005,90,503635968,60,56088.020335650,5,65,20.2922,0.0172,20.3922,0.0549,115000,18.9717,0.0080,19.0651,0.0131,115000,17.1444,0.0027,17.2103,0.0086,115000,16.3023,0.0037,16.3558,0.0038,115000,15.8820,0.0035,15.9305,0.0060,115000
1.087550,820,2.11162249E8,035955.89+253951.0,59.982890000000005,25.664179999999998,,,12.07,5.08,,,,,,,best,,,,1.0,,,,138790599829817232, 59.983004810, 25.663896180,0.007,0.005,90,436527104,52,56093.783009260,5,81,17.9087,0.0050,17.9807,0.0053,115000,16.5952,0.0042,16.6454,0.0052,115000,15.1370,0.0026,15.1952,0.0023,115000,14.4711,0.0040,14.5254,0.0025,115000,14.1694,0.0017,14.2092,0.0034,115000
0.868698,821,2.11029542E8,040016.91+232623.0,60.07049,23.43975,UGCSJ040016.93+232622.5,,12.32,4.91,,,,,,,best,,,,1.0,,,,136120600705518008, 60.070574730, 23.439521560,0.004,0.002,90,503635968,60,56171.161851850,5,63,17.9678,0.0036,18.0417,0.0069,115000,16.7101,0.0043,16.7874,0.0051,115000,15.4013,0.0012,15.4518,0.0048,115000,14.8044,0.0052,14.8465,0.0022,115000,14.5045,0.0040,14.5021,0.0079,115000
0.869665,822,2.11038138E8,040105.79+233444.3,60.27414,23.57897,UGCSJ040105.81+233443.8,,12.33,5.01,,,,,,,best,,,,1.0,,,true,136290602742525058, 60.274286210, 23.578769000,0.009,0.004,90,503635968,60,56141.852048610,5,66,18.0185,0.0086,18.1213,0.0100,115000,16.7954,0.0060,16.8754,0.0084,115000,15.3925,0.0016,15.4522,0.0024,115000,14.7472,0.0061,14.7879,0.0033,115000,14.4295,0.0024,14.4540,0.0032,115000
0.757332,823,2.1114376E8,040159.57+251912.5,60.498219999999996,25.32016,DH902,,14.22,5.85,,,,,,,best,,,,1.0,,,,138380604983244528, 60.498313160, 25.319967220,0.075,0.005,90,503635968,60,56229.835173610,5,69,20.7549,0.0443,20.8670,0.1157,115000,19.3447,0.0126,19.4500,0.0154,115000,17.7053,0.0035,17.7843,0.0051,115000,16.9361,0.0049,17.0000,0.0039,115000,16.5401,0.0108,16.6236,0.0083,115000
0.143318,824,2.10998086E8,040344.16+225639.4,60.93402,22.9443,PELS174,9.73,8.18,1.44,,,,,,,best,,,,1.0,,,,135530609340173369, 60.934045120, 22.944267600,0.000,0.000,90,302514176,36,51993.804120370,0,20,10.3763,0.0010,13.2747,0.0010,88,9.2107,0.3965,13.3239,0.0617,88,12.9293,0.0322,10.7825,0.0132,16778328,11.7073,0.0600,10.8493,0.0134,16777304,10.3973,0.3607,10.5240,0.0364,88
1.161765,824,2.10998086E8,040344.16+225639.4,60.93402,22.9443,PELS174,9.73,8.18,1.44,,,,,,,best,,,,1.0,,,,135530609337143954, 60.933717030, 22.944462180,0.011,0.011,90,276901888,33,56379.456782410,0,4,,,,,0,13.4337,0.0010,12.0951,0.0010,16777240,13.8777,0.0013,12.3984,0.0010,16777240,13.8282,0.4779,,,16777240,,,,,0
0.752736,825,2.11026906E8,040437.17+232351.5,61.1549,23.39764,s5092529,,11.36,4.67,,,,,,,best,,,,1.0,,,true,136070611549247464, 61.154919450, 23.397431670,0.004,0.003,90,503635968,60,56059.084340280,5,75,16.8279,0.0042,16.8983,0.0039,115000,15.6272,0.0012,15.6694,0.0034,115000,14.2468,0.0018,14.2981,0.0020,115000,13.6398,0.0021,13.6815,0.0015,115000,13.3494,0.0023,13.3623,0.0027,115000
0.885827,0,2.1099154E8,033149.84+225024.8,52.95768,22.84023,UGCSJ033149.85+225024.4,,12.75,5.1,0.5749,,,,0.059000000000000004,2.0,best,0.57,0.0,,1.0,1.0,,,135400529577448659, 52.957791900, 22.840006590,0.007,0.007,0,503635968,60,56299.280034720,5,69,18.7504,0.0115,18.7399,0.0159,115000,17.4816,0.0096,17.4788,0.0100,115000,15.9060,0.0069,15.9422,0.0023,115000,15.1796,0.0021,15.2211,0.0032,115000,14.8513,0.0029,14.8618,0.0058,115000
0.841734,1,2.11016313E8,033207.85+231357.5,53.032740000000004,23.23265,DH017,,12.25,5.05,0.3193,,,,0.055999999999999994,1.0,best,,0.0,,1.0,1.0,,,135870530328129575, 53.032856580, 23.232442170,0.010,0.010,90,503636096,60,56287.421365740,5,70,18.1006,0.0116,18.1942,0.0137,115000,16.8809,0.0038,16.9273,0.0058,115000,15.4098,0.0025,15.4747,0.0023,115000,14.7460,0.0021,14.7794,0.0031,115000,14.3984,0.0037,14.4356,0.0065,115000
0.843656,2,2.11029135E8,033237.80+232559.3,53.15753,23.43315,UGCSJ033237.82+232559.0,,13.06,5.76,0.28600000000000003,,,,0.032,4.0,best,,0.0,,1.0,1.0,,,136120531576140111, 53.157627400, 23.432933360,0.003,0.003,0,503636096,60,56319.756840280,5,64,19.4858,0.0124,19.6234,0.0279,115000,18.1772,0.0049,18.2654,0.0115,115000,16.4908,0.0050,16.5342,0.0038,115000,15.6644,0.0023,15.7311,0.0051,115000,15.2577,0.0043,15.3348,0.0062,115000
0.881918,3,2.11037397E8,033242.30+233400.4,53.17625,23.56679,DH022,,12.54,5.58,0.499,0.3167,,,0.023,1.0,best,,0.0,,1.0,1.0,,,136280531763400465, 53.176373970, 23.566572970,0.028,0.005,90,503635968,60,56105.329120370,10,71,18.8646,0.0091,18.9573,0.0125,115000,17.5682,0.0043,17.6199,0.0071,115000,15.9302,0.0021,15.9762,0.0020,115000,15.1435,0.0047,15.1966,0.0005,115000,14.7538,0.0062,14.7879,0.0061,115000
0.148093,4,2.10946764E8,033305.82+220803.2,53.274269999999994,22.13423,PELS004,11.36,9.43,1.82,5.766,,,,0.011000000000000001,4.0,best,,0.0,,1.0,1.0,,,134560532743471455, 53.274295910, 22.134196590,0.044,0.044,0,1409605632,168,52292.327268520,4,61,11.8140,,,,114788,11.2770,,,,114788,11.0430,,,,68,10.9180,,,,114788,10.8690,,,,114788
1.767011,4,2.10946764E8,033305.82+220803.2,53.274269999999994,22.13423,PELS004,11.36,9.43,1.82,5.766,,,,0.011000000000000001,4.0,best,,0.0,,1.0,1.0,,,134560532740221263, 53.274170640, 22.133747870,0.060,0.060,90,268513280,32,56942.779155090,0,14,12.3992,0.0590,12.9443,0.0122,24,11.8855,0.3875,12.5948,0.0124,24,,,,,0,12.5634,0.4464,12.4056,0.1966,24,13.3866,0.0015,11.9842,0.0010,16777240
0.832662,5,2.11002011E8,033313.90+230023.2,53.307930000000006,23.00647,PELS123,11.98,9.67,2.2,7.6495,6.9112,,,0.027999999999999997,3.0,best,7.07,1.0,,1.0,1.0,,,135600533080328158, 53.307959090, 23.006240260,0.104,0.026,90,1141170176,136,55649.546041670,3,69,12.3500,,,,65636,11.7010,,,,65636,11.4560,,,,16484,11.3360,,,,16484,11.2600,,,,114788
0.881327,6,2.10997742E8,033349.79+225620.0,53.457480000000004,22.93891,DH031,,13.29,5.21,0.3744,,,,0.037000000000000005,2.0,ok,,0.0,,1.0,1.0,,,135520534576647008, 53.457574650, 22.938681230,0.005,0.003,0,503635968,60,56138.194618060,5,73,19.3680,0.0149,19.4779,0.0224,115000,18.0722,0.0073,18.1706,0.0090,115000,16.4715,0.0030,16.5350,0.0051,115000,15.7479,0.0029,15.8060,0.0024,115000,15.3880,0.0021,15.4255,0.0058,115000
0.642048,7,2.10989751E8,033419.35+224842.4,53.580630000000006,22.8118,DH034,,13.93,6.39,0.713,,,,0.033,1.0,best,,0.0,,1.0,1.0,,,135370535807164574, 53.580727400, 22.811645900,0.003,0.003,90,503635968,60,55916.108715280,10,53,20.9633,0.0459,21.0619,0.0662,115000,19.6517,0.0148,19.7488,0.0236,115000,17.6293,0.0070,17.6996,0.0095,115000,16.7093,0.0048,16.7753,0.0056,115000,16.2548,0.0071,16.3131,0.0109,115000
0.694888,8,2.10943453E8,033454.93+220446.6,53.7289,22.079629999999998,DH040,16.17,11.57,4.49,0.8275,,,,0.021,2.0,best,0.83,1.0,,1.0,1.0,,,134490537289655933, 53.729008820, 22.079465410,0.005,0.003,0,503635968,60,56062.112662040,5,71,16.7641,0.0042,16.8393,0.0084,115000,15.5493,0.0033,15.6043,0.0052,115000,14.4195,0.0032,14.4588,0.0030,115000,13.8628,0.0051,13.9162,0.0062,115000,13.6137,0.0050,13.6251,0.0033,115000
0.935427,9,2.11051561E8,033516.25+234758.1,53.81775,23.7995,DH044,,13.19,5.81,0.4725,,,,0.038,1.0,best,,0.0,,1.0,1.0,,,136550538178589680, 53.817868140, 23.799263710,0.004,0.003,90,503636096,60,56029.898182870,5,83,19.7136,0.0161,19.8503,0.0212,115000,18.3969,0.0089,18.5064,0.0103,115000,16.6737,0.0077,16.7513,0.0094,115000,15.8560,0.0025,15.9047,0.0041,115000,15.4379,0.0025,15.4935,0.0061,115000
0.871839,10,2.10990525E8,033531.68+224925.0,53.88203000000001,22.823620000000002,PELS124,9.86,8.54,1.21,2.7953,1.4205,3.3298,,0.005,1.0,best,,0.0,20.5,1.0,1.0,,,135380538821658678, 53.882196350, 22.823807460,0.015,0.015,90,1342255104,160,55815.557546300,4,51,10.1730,0.0555,12.6525,0.2246,114808,9.5443,0.0890,12.7767,0.1105,114808,9.0549,0.0294,13.1841,0.0160,114808,10.0173,0.0532,11.9075,0.1465,114808,10.7278,0.3408,11.3046,0.1524,88
1.269012,10,2.10990525E8,033531.68+224925.0,53.88203000000001,22.823620000000002,PELS124,9.86,8.54,1.21,2.7953,1.4205,3.3298,,0.005,1.0,best,,0.0,20.5,1.0,1.0,,,135380538816029036, 53.881705450, 22.823806480,0.012,0.012,90,1082208256,129,56387.195740740,1,4,,,,,32,14.7615,0.1437,12.4760,0.0930,16777272,13.7170,0.0010,12.1040,0.0010,16891960,,,,,16416,,,,,32
0.775720,11,2.10966931E8,033544.25+222710.0,53.93439,22.452779999999997,DH047,,12.02,4.8,1.8867,,,,0.017,1.0,ok,,0.0,,1.0,1.0,,,134940539344803735, 53.934529880, 22.452607610,0.004,0.002,90,503635968,60,56200.608483800,5,67,17.5480,0.0105,17.6283,0.0184,115000,16.3342,0.0038,16.3867,0.0032,115000,14.9952,0.0056,15.0511,0.0030,115000,14.4246,0.0012,14.4701,0.0024,115000,14.1259,0.0092,14.1351,0.0050,115000
0.787430,12,2.10964488E8,033546.39+222450.0,53.94331,22.41391,UGCSJ033546.40+222449.6,,13.27,5.7,0.4939,,,,0.026000000000000002,1.0,best,,0.0,,1.0,1.0,,,134890539433967066, 53.943443970, 22.413729710,0.005,0.004,0,503635968,60,56059.315370370,5,61,19.6778,0.0157,19.8037,0.0113,115000,18.3920,0.0082,18.4760,0.0112,115000,16.6702,0.0016,16.7413,0.0035,115000,15.8693,0.0040,15.9324,0.0037,115000,15.4785,0.0093,15.5167,0.0111,115000
1.170511,13,2.10817078E8,033548.22+200743.3,53.95093000000001,20.12871,,,11.96,5.15,0.6623,,,,0.054000000000000006,1.0,ok,,0.0,,1.0,1.0,,,132150539510844670, 53.951123130, 20.128440120,0.007,0.004,90,436527104,52,56219.162708330,5,77,18.0048,0.0044,18.1021,0.0079,115000,16.7605,0.0038,16.8351,0.0052,115000,15.1856,0.0016,15.2419,0.0032,115000,14.4451,0.0019,14.4997,0.0015,115000,14.0923,0.0025,14.1111,0.0070,115000
0.920853,14,2.11051975E8,033611.05+234823.4,54.04608,23.80651,DH053,,13.08,5.69,0.5489999999999999,,,,0.063,1.0,best,,0.0,,1.0,1.0,,,136560540461568167, 54.046197040, 23.806277700,0.022,0.006,0,503636096,60,55971.126423610,5,67,19.5281,0.0169,19.6550,0.0246,115000,18.1947,0.0072,18.2678,0.0154,115000,16.5325,0.0049,16.5921,0.0027,115000,15.7317,0.0063,15.7750,0.0049,115000,15.3312,0.0040,15.3740,0.0044,115000
0.869805,15,2.10977505E8,033624.31+223725.6,54.101330000000004,22.62379,DH056,14.14,10.56,3.47,11.1805,,,,0.015,4.0,best,11.28,1.0,,1.0,1.0,,,135140541014388963, 54.101503880, 22.623609400,0.072,0.012,90,637853696,76,56039.527743060,5,49,14.7294,0.0035,14.7618,0.0061,115000,13.3780,,,,16420,12.9370,,,,65572,12.6660,,,,114724,12.5756,0.0090,12.5531,0.0054,115000
