,Unnamed: 0,EPIC,angDist,col1,Name,RAJ2000,DEJ2000,OName,Vmag,Ksmag,(V-K)0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,f_EPIC,t,objID,RAJ2000.1,DEJ2000.1,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,eSDSS_g,gKmag,e_gKmag,gFlags,rmag,eSDSS_r,rKmag,e_rKmag,rFlags,imag,eSDSS_i,iKmag,e_iKmag,iFlags,zmag,eSDSS_z,zKmag,e_zKmag,zFlags,ymag,eSDSS_y,yKmag,e_yKmag,yFlags,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J,eJ,H,eH,K,eK,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,DM,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_Jackson,R_Rsun_err,Mbol_err,spectype_std,L_quiet_logL,L_quiet,L_planck,L_quiet_bol,L_quiet_err,L_quiet_bol_err,todrop,whydrop, Date of Run ,n_appa_flares, Filename , Total Exposure Time of LC in Days , BJD-2454833 days ,Ethresh,thresh20p
10,10,210804032.0,0.738861,774.0,034447.28+195541.7,56.19704,19.92827,DH354,,13.93,5.59,,,,,,,ok,,,,1.0,,,,1.3191056197088432e+17,56.19716124,19.92809932,0.012,0.011,0.0,503635968.0,60.0,56045.59621528,5.0,69.0,20.3676,0.0128,20.5648,0.0436,115000.0,19.024,0.0065,19.1623,0.0109,115000.0,17.3172,0.005,17.398,0.0064,115000.0,16.5336,0.0067,16.5938,0.0047,115000.0,16.1667,0.0057,16.218,0.0075,115000.0,KTWO210804032-C04,4,STAR,6,03 44 47.292,+19 55 41.79,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.769,0.035,14.252,0.044,13.925,0.044,16.974,JHK,,,,,03444729+1955417,,2015-09-03 18:04:43,1.0,0.0,0.7559999999999999,2463.252,1956.72,1549.047,19,2,66,,,19,20.67171532621364,20.3676,19.06680931623028,19.024,17.328022937383555,17.3172,16.39617310831703,16.5336,16.4431790122418,16.1667,5.651668842475033,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,7.622950544244662,1.2079806881608066e+31,2.8402994452886203e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.029449160020178e+28,7.082974670228428e+30,True,CMD ,,,,,,2.2411012242549076e+32,789.0369545268758
11,11,210804191.0,0.7422770000000001,707.0,035649.94+195549.6,59.20811,19.93047,,,12.01,5.1,1.0307,,,,0.062,1.0,best,,0.0,,1.0,1.0,,,1.3191059208197688e+17,59.20820496,19.93028414,0.003,0.002,90.0,503636096.0,60.0,56190.16604167,5.0,62.0,17.6783,0.0113,17.765,0.0196,115000.0,16.4284,0.0031,16.4999,0.0054,115000.0,15.0742,0.0054,15.149000000000001,0.0069,115000.0,14.4618,0.0059,14.5033,0.0027,115000.0,14.1517,0.0022,14.1724,0.0018,115000.0,KTWO210804191-C04,4,STAR,6,03 56 49.952,+19 55 49.47,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4032_GO4037_GO4097,4.0,6.7,-45.6,6.6,,,,,,,,,,,,,,,,,12.916,0.024,12.282,0.027000000000000003,12.008,0.021,15.317,JHK,,,,550-008212,03564994+1955497,,2015-09-03 18:48:58,1.0,0.0,0.777,1507.753,1420.691,1276.197,13,2,42,,,19,17.951098128429965,17.6783,16.46131891738582,16.4284,15.078683099633816,15.0742,14.362775344451599,14.4618,14.334660509436743,14.1517,5.651668842475033,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.29100000000000004,0.058200000000000016,0.375,9.259285879591364,3.404552152809507e+31,9.817374889102762e+29,3.2642387909432743e+31,3.388909656562385e+31,4.1490775073572245e+29,2.926219821264045e+31,True,CMD ,2018-08-20 13:11:29.693373,8.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210804191-c04_kepler_v2_lc.fits,61.953611111111115,2228.800303385302,3.1950175728216527e+32,325.44520392799774
12,12,210815768.0,0.807747,546.0,034935.74+200628.9,57.39895,20.10804,DH631,,12.92,5.87,0.2999,,,,0.023,1.0,best,,0.0,,1.0,1.0,,,1.3213057399051005e+17,57.39910562,20.10786974,0.025,0.002,90.0,503635968.0,60.0,55933.87612269,5.0,60.0,19.5327,0.0166,19.6938,0.0127,115000.0,18.2183,0.0028,18.2771,0.0085,115000.0,16.4637,0.0038,16.4584,0.004,115000.0,15.6458,0.0049,15.6144,0.0067,115000.0,15.2302,0.005,15.1376,0.0062,115000.0,KTWO210815768-C04,4,STAR,6,03 49 35.749,+20 06 28.95,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.785,0.025,13.274,0.029,12.917,0.027000000000000003,16.067999999999998,JHK,,,,,03493574+2006289,,2015-09-03 18:20:19,1.0,0.0,0.8540000000000001,1334.494,1053.142,823.62,14,2,46,,,19,19.83809070383147,19.5327,18.26171656318022,18.2183,16.474825200695218,16.4637,15.5064119052899,15.6458,15.51152197339469,15.2302,5.651668842475033,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.258,0.05160000000000002,0.375,7.647507763971214,2.5238293779207718e+31,6.898182513586878e+29,2.411579869115559e+31,2.5945377341929524e+31,2.4771662549990842e+29,2.240303966236216e+31,True,CMD ,2018-08-20 13:11:29.830717,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210815768-c04_kepler_v2_lc.fits,61.953611111111115,2228.8002194107394,2.9773528354539547e+32,431.6140997414415
13,13,210817078.0,1.170511,13.0,033548.22+200743.3,53.95093000000001,20.12871,,,11.96,5.15,0.6623,,,,0.054000000000000006,1.0,ok,,0.0,,1.0,1.0,,,1.3215053951084467e+17,53.95112313,20.12844012,0.006999999999999999,0.004,90.0,436527104.0,52.0,56219.16270833,5.0,77.0,18.0048,0.0044,18.1021,0.0079,115000.0,16.7605,0.0038,16.8351,0.0052,115000.0,15.1856,0.0016,15.2419,0.0032,115000.0,14.4451,0.0019,14.4997,0.0015,115000.0,14.0923,0.0025,14.1111,0.006999999999999999,115000.0,KTWO210817078-C04,4,STAR,6,03 35 48.224,+20 07 43.38,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4032_GO4097,,,,,,,,,,,,,,,,,,,,,12.826,0.023,12.22,0.019,11.959,0.021,15.106,JHK,,,,,03354822+2007433,,2015-09-03 19:07:32,1.0,0.0,0.843,2544.609,2404.045,2167.734,19,4,68,,,19,18.29288595990421,18.0048,16.797133249831898,16.7605,15.192927072336856,15.1856,14.329531071829194,14.4451,14.315198558527404,14.0923,5.651668842475033,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,4.21307488658818,6.638347629750242e+31,2.1477220591322635e+30,6.361114917807284e+31,6.761763726573059e+31,9.358164220681466e+29,2.257582772077468e+31,True,CMD ,2018-08-20 13:11:38.973791,3.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210817078-c04_kepler_v2_lc.fits,61.953611111111115,2228.799989313993,9.887692120220485e+32,460.3804332212043
14,14,210817106.0,0.785925,768.0,034318.73+200744.8,55.82808000000001,20.12912,UGCSJ034318.74+200744.3,,12.49,4.96,,,,,,,best,,,,1.0,,,,1.321505582811853e+17,55.82815969,20.12891491,0.006,0.002,90.0,503635968.0,60.0,56058.63770833,5.0,45.0,18.2461,0.0125,18.3274,0.0251,115000.0,17.0323,0.0038,17.1032,0.0023,115000.0,15.593,0.0051,15.6297,0.0022,115000.0,14.9182,0.0023,14.9798,0.0046,115000.0,14.5932,0.0034,14.6357,0.0068,115000.0,KTWO210817106-C04,4,STAR,6,03 43 18.739,+20 07 44.82,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.342,0.021,12.763,0.023,12.486,0.022,15.587,JHK,,,,,03431873+2007448,,2015-09-03 18:19:11,1.0,0.0,0.83,773.817,648.859,585.558,19,2,66,,,19,18.522418396713,18.2461,17.065910843977242,17.0323,15.59809820605139,15.593,14.815699216745507,14.9182,14.784497085085492,14.5932,5.651668842475033,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,4.6351240544347885,6.638347629750242e+31,2.1477220591322635e+30,6.361114917807284e+31,6.761763726573059e+31,9.358164220681466e+29,2.257582772077468e+31,True,CMD ,2018-08-20 13:11:39.108322,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210817106-c04_kepler_v2_lc.fits,61.42666666666668,2228.8001006275304,3.0417575951625116e+32,141.62715246271028
15,15,210822528.0,0.6160439999999999,110.0,034258.58+201245.2,55.744119999999995,20.21256,DH247,,12.95,5.82,0.9149,,,,0.027000000000000003,1.0,best,,0.0,,1.0,1.0,,,1.3225055744168547e+17,55.74420759,20.21240991,0.005,0.005,90.0,503635968.0,60.0,55979.90089119999,5.0,59.0,19.5526,0.022000000000000002,19.643,0.0242,115000.0,18.096,0.0101,18.1952,0.0083,115000.0,16.4043,0.0013,16.4574,0.002,115000.0,15.6125,0.003,15.6657,0.0065,115000.0,15.2253,0.0063,15.2599,0.0057,115000.0,KTWO210822528-C04,4,STAR,6,03 42 58.590,+20 12 45.22,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.876,0.026,13.184,0.024,12.946,0.025,16.331,JHK,,,,,03425859+2012452,,2015-09-03 18:55:41,1.0,0.0,0.7390000000000001,2243.28,1983.896,1708.6729999999998,19,2,66,,,19,19.86340917953183,19.5526,18.14220422107337,18.096,16.41675048927484,16.4043,15.464388945364075,15.6125,15.528221643927882,15.2253,5.651668842475033,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,4.031128874149275,1.9591152774737837e+31,4.9580014504180325e+29,1.8841751121027363e+31,1.950113960413546e+31,1.925937180673538e+29,6.95997016907608e+30,True,CMD ,2018-08-20 13:11:39.247929,1.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210822528-c04_kepler_v2_lc.fits,61.934791666666676,2228.800096816558,2.5763419287790128e+32,519.6331535082123
16,16,210829886.0,1.008707,549.0,034941.01+201927.5,57.42091,20.32433,s4382488,,9.85,3.68,1.6493,,,,0.063,3.0,ok,,0.0,,1.0,1.0,,,1.3238057420975949e+17,57.42101175,20.32406655,0.065,0.037000000000000005,0.0,637853696.0,76.0,55818.71217593,8.0,62.0,14.2989,0.0032,14.3419,0.0003,115000.0,13.142000000000001,,,,98340.0,12.55,,,,114724.0,12.151,,,,16420.0,11.958,,,,98340.0,KTWO210829886-C04,4,STAR,6,03 49 41.027,+20 19 27.49,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4020_GO4022_GO4032_GO4060,29.3,2.1,-67.4,2.4,,,,,15.219,0.04,13.813,0.035,14.553,0.036000000000000004,13.225,0.042,12.439,0.061,,,10.697,0.02,10.045,0.022,9.854,0.017,13.073,gri,,,,552-007756,03494101+2019276,,2015-09-03 19:00:42,1.0,0.0,0.962,644.607,642.614,605.87,14,2,46,,,19,14.505163708449038,14.2989,13.172875138459325,13.142000000000001,12.54637946976008,12.55,12.092203522062794,12.151,12.047594881863535,11.958,5.651668842475033,M0.5,3800,3.58,-1.38,9.2,-1.27,1.4409999999999998,,0.902,1.1840000000000002,0.924,1.886,3.84,0.62,0.208,0.13,,,,0.56,,,6.19,5.36,7.9,0.37,,0.535,M0.5V,,,,,,,,,,85.44003745101017,0.535,0.107,0.08000000000000007,6.652067347825035,2.1481271854810107e+32,8.957296755665303e+30,2.0620815109197712e+32,2.178010611369685e+32,2.968778045273222e+30,4.012043812898151e+31,True,CMD ,2018-08-20 13:11:39.463803,9.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210829886-c04_kepler_v2_lc.fits,61.803055555555574,2228.8002233241573,1.5293868063589156e+33,170.7420048790513
17,17,210830104.0,0.896208,582.0,035033.85+201938.7,57.641059999999996,20.32744,UGCSJ035033.86+201938.3,,14.0,6.78,1.128,,,,0.024,1.0,best,,0.0,,1.0,1.0,,,1.3239057641115328e+17,57.64116502,20.32721136,0.006,0.003,90.0,503635968.0,60.0,56113.91478009,5.0,75.0,21.4329,0.0397,21.6151,0.0444,115000.0,20.0813,0.0112,20.205,0.0402,115000.0,17.9101,0.0054,17.9994,0.0057,115000.0,16.9167,0.004,16.9874,0.0058,115000.0,16.4044,0.0067,16.4619,0.0072,115000.0,KTWO210830104-C04,4,STAR,6,03 50 33.853,+20 19 38.77,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048,,,,,,,,,,,,,,,,,,,,,15.004,0.042,14.477,0.057,14.001,0.052000000000000005,16.425,J,,,,,03503385+2019387,,2015-09-03 19:06:37,1.0,0.0,0.569,3677.102,2825.92,2212.744,14,2,46,,,19,21.769028851321007,21.4329,20.145466731340925,20.0813,17.929657175605566,17.9101,16.718766398118866,16.9167,16.832127184483113,16.4044,5.651668842475033,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,8.59869176095992,1.2079806881608066e+31,2.8402994452886203e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.029449160020178e+28,7.082974670228428e+30,True,CMD ,2018-08-20 13:11:39.639881,1.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210830104-c04_kepler_v2_lc.fits,61.63368055555557,2228.8002357647642,4.190800717944417e+34,147547.84834028527
18,18,210832378.0,0.9314,83.0,034213.88+202144.0,55.55786,20.36223,DH216,,12.79,5.46,0.4656,,,,0.043,1.0,best,,0.0,,1.0,1.0,,,1.3243055557937506e+17,55.55798683,20.36200022,0.003,0.003,0.0,503635968.0,60.0,56222.73043981,5.0,74.0,18.9787,0.0082,19.0765,0.0221,115000.0,17.7297,0.0048,17.816,0.0057,115000.0,16.0828,0.0026,16.1401,0.0033,115000.0,15.3344,0.0021,15.3944,0.0033,115000.0,14.9578,0.0064,15.002,0.0128,115000.0,KTWO210832378-C04,4,STAR,6,03 42 13.889,+20 21 44.03,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.649,0.024,13.064,0.024,12.794,0.023,15.890999999999998,JHK,,,,,03421388+2021440,,2015-09-03 18:55:28,0.999,0.001,0.81,2434.777,2218.409,1932.939,19,1,65,,,19,19.27214358533379,18.9787,17.76811206125648,17.7297,16.091234391548685,16.0828,15.212078556930294,15.3344,15.197165883060913,14.9578,5.651668842475033,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.29100000000000004,0.058200000000000016,0.375,10.10491835691907,3.404552152809507e+31,9.817374889102762e+29,3.2642387909432743e+31,3.388909656562385e+31,4.1490775073572245e+29,2.926219821264045e+31,False,    ,2018-08-20 13:11:39.798871,3.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210832378-c04_kepler_v2_lc.fits,61.934791666666676,2228.800087866548,5.527033530936723e+32,562.9848705351675
19,19,210833049.0,1.089028,739.0,040104.12+202221.7,60.26719,20.3727,DH896,15.47,10.91,4.45,5.3682,,,,0.025,1.0,ok,,0.0,,1.0,1.0,,,1.3244060267267747e+17,60.26727288,20.37240764,0.056,0.004,0.0,512024576.0,61.0,56097.49015046,5.0,75.0,16.1354,0.0057,16.1266,0.0028,115000.0,14.9187,0.0044,14.8566,0.0021,16892216.0,13.8859,0.0069,13.8035,0.0018,16892216.0,13.4258,0.0231,13.274000000000001,0.0028,16892216.0,13.1828,0.0127,12.9652,0.002,16892216.0,KTWO210833049-C04,4,STAR,6,04 01 04.127,+20 22 21.44,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4020_GO4024_GO4032_GO4048,55.3,4.1,-65.8,4.6,,,,,,,,,,,,,,,,,11.813,0.023,11.139,0.024,10.906,0.018000000000000002,14.211,JHK,,,,552-008365,04010412+2022217,,2015-09-03 17:39:20,0.989,0.011,0.878,605.94,578.849,536.4259999999998,8,2,22,,,19,16.3819110179229,16.1354,14.948868202260554,14.9187,13.886460393938675,13.8859,13.347510340837363,13.4258,13.316828518101325,13.1828,5.651668842475033,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.434,0.0868,0.125,4.769696007084728,1.076613921570766e+32,3.8795023438230996e+30,1.0336088679970168e+32,1.091591113123216e+32,1.290364780230696e+30,3.141851780902868e+31,False,    ,2018-08-20 13:11:39.967586,6.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210833049-c04_kepler_v2_lc.fits,61.803055555555574,2228.8003584083053,5.38056168518078e+32,138.6920591438139
20,20,210833622.0,0.950183,560.0,034956.06+202252.7,57.48359,20.381320000000002,UGCSJ034956.07+202252.2,,12.63,5.45,1.0465,,,,0.019,1.0,best,,0.0,,1.0,1.0,,,1.3245057483650792e+17,57.48371036,20.38108139,0.002,0.002,90.0,503635968.0,60.0,56165.21979167,10.0,53.0,18.816,0.0038,18.9378,0.0111,115000.0,17.5676,0.0031,17.6448,0.0063,115000.0,15.9054,0.0048,15.9738,0.0053,115000.0,15.1477,0.0025,15.1937,0.0033,115000.0,14.7711,0.0026,14.784,0.0044,115000.0,KTWO210833622-C04,4,STAR,6,03 49 56.060,+20 22 52.76,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.429,0.023,12.904000000000002,0.024,12.628,0.025,15.489,JHK,,,,,03495606+2022527,,2015-09-03 20:06:16,1.0,0.0,0.8029999999999999,1277.578,1097.293,922.158,14,2,46,,,19,19.11046553489552,18.816,17.60638255487123,17.5676,15.91405245074175,15.9054,15.024029514736359,15.1477,15.013765641712821,14.7711,5.651668842475033,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.29100000000000004,0.058200000000000016,0.375,6.442049363362563,3.404552152809507e+31,9.817374889102762e+29,3.2642387909432743e+31,3.388909656562385e+31,4.1490775073572245e+29,2.926219821264045e+31,True,CMD ,2018-08-20 13:11:40.137268,2.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210833622-c04_kepler_v2_lc.fits,61.784236111111106,2228.8002275509643,3.618244735221649e+32,368.55521726463587
21,21,210837336.0,0.396898,806.0,035208.80+202618.9,58.03669,20.4386,PELS063,11.93,9.14,2.68,,,,,,,ok,,,,1.0,,,True,1.3252058036736669e+17,58.03672345,20.4384943,0.064,0.055,90.0,1141170176.0,136.0,53324.05098380001,3.0,70.0,12.56,,,,65572.0,11.704,,,,65572.0,11.319,,,,16420.0,11.088,,,,16420.0,10.963,,,,114724.0,KTWO210837336-C04,4,STAR,6,03 52 08.807,+20 26 18.83,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4086_GO4104_GO4106,17.3,1.4,-47.8,1.4,,,,,12.97,0.02,11.929,0.05,12.464,0.03,11.513,0.05,11.074000000000002,0.02,,,9.849,0.022,9.294,0.024,9.137,0.018000000000000002,11.491,gri,,,,553-007959,03520880+2026189,,2015-09-03 17:24:33,1.0,0.0003,1.0,61.703,54.43899999999999,46.183,14,2,46,,,19,12.72039854794343,12.56,11.737188376387179,11.704,11.312356066042181,11.319,11.0434947788831,11.088,11.019956969517608,10.963,5.651668842475033,K4,4620,3.665,-0.55,7.04,-0.71,1.1,1.306,0.477,1.004,0.64,1.19,2.733,0.544,0.125,0.039,-0.073,-0.031,0.009000000000000001,0.73,,,4.98,4.31,6.48,,,0.6890000000000001,K4V,V  ,2.21,1.0,0.38,0.16,1.01,0.59,0.1,5.21,209.99999999914507,0.6890000000000001,0.1378,0.16000000000000014,6.641488914392617,7.799378399032181e+32,4.384872925505566e+31,7.472591635928003e+32,8.054896999449552e+32,1.8758868731845653e+31,2.967533721045604e+32,True,CMD ,2018-08-20 13:11:40.270981,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210837336-c04_kepler_v2_lc.fits,61.70895833333334,2228.800259243872,4.946962773431452e+32,11.281884007758512
22,22,210837725.0,1.132055,789.0,034705.34+202639.5,56.772259999999996,20.44432,s4798986,,10.61,4.62,,,,,,,ok,,,,1.0,,,True,1.3253056772309347e+17,56.77237341,20.44402404,0.056,0.036000000000000004,90.0,503635968.0,60.0,56232.97420139,5.0,69.0,15.9298,0.0057,15.9866,0.0086,115000.0,14.7183,0.0036,14.7636,0.0023,115000.0,14.834000000000001,0.0425,14.4893,0.0229,16892472.0,12.952,0.0006,13.0067,0.0015,16892216.0,12.706,0.0016,12.7233,0.0028,115000.0,KTWO210837725-C04,4,STAR,6,03 47 05.348,+20 26 39.48,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4020_GO4032_GO4097,18.3,4.4,-57.5,5.1,,,,,,,,,,,,,,,,,11.468,0.02,10.856,0.022,10.613,0.018000000000000002,13.71,JHK,,,,553-007622,03470534+2026395,,2015-09-03 20:17:02,1.0,0.0,0.899,285.199,273.459,238.533,14,2,46,,,19,16.075954852219976,15.9298,14.751834685772748,14.7183,14.82665385779759,14.834000000000001,12.911538422801385,12.952,12.753259534782428,12.706,5.651668842475033,M0,3870,3.588,-1.16,8.91,-1.2,1.408,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.99999999736431,0.5589999999999999,0.1118,0.08000000000000007,13.378504213849912,2.5238293779207728e+32,1.0963296568667471e+31,2.42176209062305e+32,2.500690771102743e+32,3.3361480250287894e+30,4.606442633383174e+31,True,CMD ,,,,,,4.297513080596712e+32,39.199095396897135
23,23,210839388.0,0.979544,750.0,040408.43+202809.8,61.03515,20.46941,s4830655,,10.86,4.3,3.4652,,,,0.021,2.0,best,,0.0,,1.0,1.0,,,1.325606103519536e+17,61.03521876,20.46914564,0.009000000000000001,0.006999999999999999,90.0,503636096.0,60.0,56044.29959491,5.0,83.0,15.8476,0.0066,15.8979,0.0039,115000.0,14.5892,0.0029,14.6124,0.0079,115000.0,13.6559,0.0,13.6863,0.0,16892216.0,13.2061,0.0125,13.1994,0.0078,16892216.0,12.9884,0.0032,12.9127,0.0021,115000.0,KTWO210839388-C04,4,STAR,6,04 04 08.436,+20 28 09.56,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4020_GO4032_GO4060,13.6,4.2,-48.2,4.6,,,,,16.63,0.14,15.136,0.07,16.014,0.06,14.46,0.05,14.659,0.46,,,11.755999999999998,0.021,11.09,0.024,10.862,0.02,15.066,gri,,,,553-008649,04040843+2028098,,2015-09-03 18:32:58,1.0,0.0001,0.851,676.2389999999998,653.636,653.133,8,2,22,,,19,16.08967085777215,15.8476,14.619234306603547,14.5892,13.655902661831885,13.6559,13.1305517340191,13.2061,13.11608243007102,12.9884,5.651668842475033,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.434,0.0868,0.125,4.910129835350589,1.076613921570766e+32,3.8795023438230996e+30,1.0336088679970168e+32,1.091591113123216e+32,1.290364780230696e+30,3.141851780902868e+31,True,CMD ,2018-08-20 13:11:40.424767,3.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210839388-c04_kepler_v2_lc.fits,61.87833333333335,2228.800399983942,5.6375466752158666e+32,145.3162332584205
