K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products
211087739,KTWO211087739-C04,4,STAR,6,03 47 30.595,+24 22 14.03,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4020_GO4024_GO4032_GO4048_GO4091,,,,,,,,,,,,,,,,,,,,,12.242,0.022,11.589,0.017,11.365,0.019,14.553,JHK,,,,572-008735,03473059+2422141,,2015-09-03 20:22:32,1.000,0.000,0.821,732.420,723.438,713.389,15,4,52,,,19
211087985,KTWO211087985-C04,4,STAR,6,03 46 07.522,+24 22 27.76,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091_GO4101,20.800,8.600,-44.700,8.200,,,,,16.187,0.130,14.765,0.090,15.559,0.010,14.202,0.030,13.423,0.070,,,11.754,0.026,11.074,0.032,10.891,0.021,14.064,gri,,,,572-008648,03460750+2422278,,2015-09-03 20:22:53,1.000,0.000,0.911,407.533,391.819,385.169,15,4,52,,,19
211088007,KTWO211088007-C04,4,STAR,6,03 43 43.244,+24 22 28.51,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4012_GO4018_GO4024_GO4033_GO4040_GO4048,18.000,1.000,-43.900,0.900,,,,,8.518,0.019,8.258,0.015,9.786,0.070,9.137,0.010,8.495,0.060,,,7.692,0.039,7.610,0.055,7.561,0.018,8.882,gri,,1799-73-1,,572-008495,03434325+2422283,,2015-09-03 17:35:38,1.000,1.000e-4,1.000,453.552,379.406,345.192,15,3,51,,,21
211088075,KTWO211088075-C04,4,STAR,6,03 40 15.917,+24 22 31.66,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.749,0.040,14.049,0.047,13.807,0.050,17.229,JHK,,,,,03401591+2422316,,2015-09-03 18:54:10,1.000,0.000,0.606,5343.764,4304.851,3305.837,15,3,51,,,19
211088413,KTWO211088413-C04,4,STAR,6,03 49 21.749,+24 22 51.43,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4033_GO4035_GO4042_GO4048_GO4057,17.420,0.650,-45.380,0.520,8.180,0.590,,,6.563,0.015,6.586,0.010,,,,,,,,,6.602,0.017,6.630,0.027,6.651,0.017,6.713,BV,17862,1804-2047-1,,572-008876,03492173+2422515,,2015-09-03 18:04:43,1.000,0.000,1.000,59.415,50.252,42.209,15,4,52,,,19
211088648,KTWO211088648-C04,4,STAR,6,03 44 46.136,+24 23 03.09,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.724,0.035,14.089,0.047,13.758,0.039,17.244,JHK,,,,,03444613+2423030,,2015-09-03 20:25:05,1.000,0.000,0.752,1936.893,1493.518,1085.190,15,4,52,,,19
211088777,KTWO211088777-C04,4,STAR,6,03 41 38.800,+24 23 09.48,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.352,0.031,13.726,0.035,13.430,0.038,16.788,JHK,,,,,03413879+2423094,,2015-09-03 17:22:16,1.000,0.000,0.720,3425.521,2806.801,2306.134,15,3,51,,,19
211089068,KTWO211089068-C04,4,STAR,6,03 47 18.060,+24 23 26.77,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4060_GO4081_GO4091_GO4106,17.500,3.200,-41.700,2.000,,,,,13.916,0.050,12.807,0.050,13.345,0.050,12.297,0.020,11.838,0.060,,,10.490,0.027,9.831,0.030,9.719,0.019,12.290,gri,,,,572-008721,03471806+2423267,,2015-09-03 17:13:08,1.000,0.000,0.964,200.800,199.706,184.151,15,4,52,,,19
211089146,KTWO211089146-C04,4,STAR,6,03 47 15.446,+24 23 31.08,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.705,0.031,13.083,0.036,12.816,0.027,16.052,JHK,,,,,03471544+2423310,,2015-09-03 19:48:26,1.000,0.000,0.638,1795.838,1447.098,1172.051,15,4,52,,,19
211089267,KTWO211089267-C04,4,STAR,6,03 47 07.876,+24 23 37.93,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.045,0.029,13.407,0.034,13.096,0.025,16.539,JHK,,,,,03470787+2423379,,2015-09-03 17:56:15,1.000,0.000,0.571,2129.232,1728.606,1361.840,15,4,52,,,19
211089274,KTWO211089274-C04,4,STAR,6,03 43 36.919,+24 23 38.32,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4057_GO4060_GO4091,17.900,4.700,-45.200,4.900,,,,,15.618,0.030,14.297,0.080,14.993,0.030,13.715,0.040,13.079,0.070,,,11.516,0.023,10.832,0.028,10.650,0.026,13.653,gri,,,,572-008490,03433692+2423382,,2015-09-03 18:12:32,1.000,0.000,0.953,551.950,539.171,518.220,15,3,51,,,19
211089323,KTWO211089323-C04,4,STAR,6,03 44 25.717,+24 23 41.01,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4012_GO4018_GO4024_GO4033_GO4048,22.700,1.100,-48.700,1.000,,,,,8.403,0.018,8.104,0.015,9.782,0.050,9.126,0.010,8.441,0.070,,,7.588,0.018,7.528,0.040,7.470,0.023,8.843,gri,,1803-188-1,,572-008545,03442570+2423408,,2015-09-03 17:48:57,1.000,0.000,1.000,1073.733,1018.626,987.460,15,4,52,,,19
211089419,KTWO211089419-C04,4,STAR,6,03 49 16.802,+24 23 46.08,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4033_GO4035_GO4048_GO4086,19.300,1.100,-43.700,1.100,,,,,7.614,0.015,7.513,0.012,,,,,,,,,7.280,0.021,7.290,0.046,7.257,0.031,7.593,BV,,1804-265-1,,572-008872,03491679+2423461,,2015-09-03 20:23:48,1.000,0.000,1.000,293.698,187.815,130.108,15,4,52,,,19
211089510,KTWO211089510-C04,4,STAR,6,03 41 22.434,+24 23 51.93,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.280,0.031,13.570,0.032,13.347,0.029,16.742,JHK,,,,,03412243+2423519,,2015-09-03 18:06:02,1.000,4.000e-4,0.523,3421.678,2963.367,2432.430,15,3,51,,,19
211089916,KTWO211089916-C04,4,STAR,6,03 49 27.577,+24 24 13.83,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.618,0.026,12.960,0.032,12.656,0.025,16.133,JHK,,,,,03492757+2424138,,2015-09-03 18:30:34,1.000,0.000,0.646,1726.886,1407.552,1096.860,15,4,52,,,19
211090001,KTWO211090001-C04,4,STAR,6,03 47 32.136,+24 24 18.59,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048,,,,,,,,,,,,,,,,,,,,,13.958,0.038,13.334,0.042,13.047,0.036,16.367,JHK,,,,,03473213+2424185,,2015-09-03 18:57:55,0.577,0.423,0.806,2086.052,1760.532,1514.124,15,4,52,,,19
211090094,KTWO211090094-C04,4,STAR,6,03 47 37.651,+24 24 23.36,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048_GO4091,,,,,,,,,,,,,,,,,,,,,13.688,0.026,13.075,0.027,12.765,0.027,16.127,JHK,,,,,03473765+2424233,,2015-09-03 19:22:18,1.000,0.000,0.604,2199.264,1983.352,1737.020,15,4,52,,,19
211090224,KTWO211090224-C04,4,STAR,6,03 44 26.884,+24 24 31.74,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048,57.200,4.600,-25.900,4.700,,,,,,,,,,,,,,,,,12.374,0.023,11.687,0.028,11.482,0.021,14.730,JHK,,,,573-008655,03442687+2424318,,2015-09-03 17:33:43,1.000,0.000,0.828,830.166,778.043,699.590,15,4,52,,,19
211090558,KTWO211090558-C04,4,STAR,6,03 46 42.982,+24 24 50.70,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,15.550,0.066,15.053,0.100,14.334,0.076,17.013,J,,,,,03464298+2424506,,2015-09-03 20:24:21,1.000,0.000,0.610,8188.160,7230.630,6853.376,15,4,52,,,19
211090866,KTWO211090866-C04,4,STAR,6,03 45 49.367,+24 25 07.22,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4057,,,,,,,,,,,,,,,,,,,,,12.695,0.031,12.036,0.031,11.803,0.024,15.051,JHK,,,,573-008754,03454935+2425073,,2015-09-03 20:13:21,0.989,0.011,0.840,874.765,803.087,769.335,15,4,52,,,19
211090925,KTWO211090925-C04,4,STAR,6,03 53 40.956,+24 25 09.81,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4032_GO4048_GO4097,18.800,3.400,-42.600,3.300,,,,,,,,,,,,,,,,,12.499,0.021,11.831,0.028,11.583,0.024,14.920,JHK,,,,573-009280,03534095+2425098,,2015-09-03 19:54:29,1.000,0.000,0.869,840.615,784.473,715.055,10,2,30,,,19
211091381,KTWO211091381-C04,4,STAR,6,03 43 55.690,+24 25 35.07,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4057_GO4060_GO4091,19.000,4.700,-45.300,5.000,,,,,15.864,0.060,14.534,0.030,15.215,0.040,13.935,0.030,13.206,0.060,,,11.487,0.021,10.804,0.029,10.643,0.018,13.809,gri,,,,573-008615,03435569+2425350,,2015-09-03 19:04:47,1.000,4.000e-4,0.921,628.517,616.205,587.661,15,3,51,,,19
211091449,KTWO211091449-C04,4,STAR,6,03 44 37.766,+24 25 38.93,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.492,0.041,13.861,0.058,13.469,0.041,15.872,J,,,,,03443776+2425389,,2015-09-03 18:11:24,0.995,0.005,0.774,2047.297,1592.626,1254.496,15,4,52,,,19
211091536,KTWO211091536-C04,4,STAR,6,03 47 49.772,+24 25 43.39,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.552,0.025,12.997,0.027,12.670,0.026,15.879,JHK,,,,,03474977+2425433,,2015-09-03 20:26:02,1.000,0.000,0.577,1730.732,1484.142,1269.086,15,4,52,,,19
211091768,KTWO211091768-C04,4,STAR,6,03 44 56.400,+24 25 57.36,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4074_GO4091_GO4104,18.300,1.000,-49.100,0.900,,,,,11.068,0.050,10.500,0.040,10.788,0.030,10.310,0.020,10.106,0.040,,,9.218,0.027,8.945,0.030,8.866,0.019,10.310,gri,,,,573-008687,03445639+2425574,,2015-09-03 18:48:03,1.000,3.000e-4,1.000,234.063,226.397,228.629,15,4,52,,,21
211091848,KTWO211091848-C04,4,STAR,6,03 46 28.412,+24 26 02.18,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4086_GO4090_GO4091_GO4104,20.100,1.200,-46.100,1.200,,,,,11.862,0.060,11.187,0.040,11.453,0.050,10.911,0.010,10.680,0.050,,,9.638,0.020,9.270,0.017,9.159,0.015,10.912,gri,,,,573-008791,03462841+2426021,,2015-09-03 20:02:14,1.000,1.000e-4,1.000,299.807,311.664,299.778,15,4,52,,,19
211092430,KTWO211092430-C04,4,STAR,6,03 43 20.572,+24 26 35.15,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.109,0.032,13.509,0.037,13.252,0.035,16.357,JHK,,,,,03432057+2426351,,2015-09-03 18:54:12,1.000,0.000,0.809,2264.259,1837.807,1443.397,15,3,51,,,19
211092628,KTWO211092628-C04,4,STAR,6,03 44 54.096,+24 26 46.97,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.582,0.026,13.023,0.030,12.741,0.023,15.778,JHK,,,,,03445409+2426469,,2015-09-03 18:07:53,1.000,0.000,0.772,1610.787,1382.345,1199.636,15,4,52,,,19
211092630,KTWO211092630-C04,4,STAR,6,03 44 17.754,+24 26 47.01,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048,20.500,8.800,-47.600,8.500,,,,,,,,,,,,,,,,,12.596,0.023,11.926,0.031,11.659,0.023,15.066,JHK,,,,573-008644,03441774+2426469,,2015-09-03 19:54:05,1.000,0.000,0.865,1355.224,1161.567,957.364,15,4,52,,,19
211093040,KTWO211093040-C04,4,STAR,6,03 43 26.965,+24 27 10.11,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4020_GO4024_GO4032_GO4048_GO4097,19.000,5.900,-47.400,5.800,,,,,,,,,,,,,,,,,12.327,0.025,11.736,0.027,11.471,0.026,14.572,JHK,,,,573-008587,03432696+2427098,,2015-09-03 19:28:55,0.996,0.004,0.872,1228.434,1197.578,1134.650,15,3,51,,,19
211093117,KTWO211093117-C04,4,STAR,6,03 46 27.005,+24 27 14.47,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,17.900,8.800,-37.100,8.900,,,,,,,,,,,,,,,,,12.962,0.022,12.309,0.022,12.065,0.020,15.332,JHK,,,,573-008789,03462699+2427141,,2015-09-03 17:32:18,1.000,0.000,0.789,1627.239,1460.837,1291.750,15,4,52,,,19
211093202,KTWO211093202-C04,4,STAR,6,03 48 42.678,+24 27 19.72,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.382,0.030,13.755,0.034,13.501,0.040,16.706,JHK,,,,,03484267+2427197,,2015-09-03 18:19:14,1.000,0.000,0.608,3250.771,2820.034,2178.195,15,4,52,,,19
211093203,KTWO211093203-C04,4,STAR,6,03 52 17.544,+24 27 19.73,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.363,0.032,12.738,0.037,12.468,0.024,15.728,JHK,,,,,03521754+2427197,,2015-09-03 19:06:59,1.000,0.000,0.749,1995.305,1786.986,1493.704,10,2,30,,,19
211093429,KTWO211093429-C04,4,STAR,6,03 47 39.347,+24 27 32.44,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,25.300,9.100,-40.000,8.900,,,,,,,,,,,,,,,,,13.078,0.023,12.451,0.022,12.178,0.021,15.457,JHK,,,,573-008864,03473935+2427322,,2015-09-03 19:14:52,1.000,0.000,0.826,1402.070,1167.818,944.893,15,4,52,,,19
211093581,KTWO211093581-C04,4,STAR,6,03 46 58.537,+24 27 40.12,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.037,0.029,12.362,0.030,12.158,0.019,15.354,JHK,,,,,03465853+2427401,,2015-09-03 18:25:20,0.986,0.014,0.818,1228.976,1150.240,1051.611,15,4,52,,,19
211093684,KTWO211093684-C04,4,STAR,6,03 49 42.276,+24 27 46.81,LC,KLC,2,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4037_GO4048_GO4060_GO4091_GO4104_GO4106,16.300,1.500,-46.000,1.300,,,,,13.162,0.030,12.201,0.110,12.647,0.030,11.850,0.050,11.556,0.030,,,10.355,0.021,9.909,0.019,9.783,0.017,11.884,gri,,,,573-009000,03494227+2427470,,2015-09-03 20:15:34,0.998,0.002,0.982,216.483,206.671,194.958,15,4,52,,,20
211093705,KTWO211093705-C04,4,STAR,6,03 45 34.456,+24 27 47.89,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4033_GO4035_GO4040_GO4048_GO4060_GO4086,18.300,0.800,-47.300,1.100,,,,,9.324,0.170,9.046,0.120,9.927,0.060,9.292,0.020,8.679,0.080,,,7.852,0.021,7.710,0.067,7.670,0.020,9.053,gri,,,,573-008734,03453445+2427478,,2015-09-03 19:38:21,1.000,0.000,1.000,115.340,94.007,76.224,15,4,52,,,21
211093906,KTWO211093906-C04,4,STAR,6,03 52 43.230,+24 27 58.72,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.721,0.028,13.146,0.035,12.931,0.026,15.744,JHK,,,,,03524322+2427587,,2015-09-03 20:23:38,1.000,0.000,0.718,2287.735,2045.915,1685.797,10,2,30,,,19
211093928,KTWO211093928-C04,4,STAR,6,03 46 54.872,+24 27 59.99,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.989,0.047,14.300,0.052,14.020,0.052,17.513,JHK,,,,,03465487+2427599,,2015-09-03 17:56:14,0.963,0.037,0.550,2414.885,1902.228,1462.790,15,4,52,,,19
211094386,KTWO211094386-C04,4,STAR,6,03 47 00.290,+24 28 24.85,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.169,0.029,12.568,0.030,12.272,0.024,15.539,JHK,,,,,03470029+2428248,,2015-09-03 18:46:10,0.970,0.030,0.760,1131.060,949.919,787.293,15,4,52,,,19
211094556,KTWO211094556-C04,4,STAR,6,03 46 32.023,+24 28 34.47,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,15.280,0.055,14.553,0.073,14.176,0.065,16.723,J,,,,,03463202+2428344,,2015-09-03 18:12:31,1.000,0.000,0.748,4347.152,3650.297,3020.491,15,4,52,,,19
211094777,KTWO211094777-C04,4,STAR,6,03 46 24.625,+24 28 46.53,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4032_GO4048_GO4091_GO4097,,,,,,,,,,,,,,,,,,,,,13.451,0.024,12.839,0.025,12.573,0.029,15.765,JHK,,,,,03462462+2428465,,2015-09-03 17:59:09,1.000,0.000,0.638,1578.599,1331.203,1131.492,15,4,52,,,19
211095218,KTWO211095218-C04,4,STAR,6,03 44 26.531,+24 29 11.56,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.005,0.023,12.403,0.030,12.101,0.019,15.395,JHK,,,,,03442653+2429115,,2015-09-03 19:37:21,1.000,0.000,0.738,1968.402,1569.330,1274.052,15,4,52,,,19
211095259,KTWO211095259-C04,4,STAR,6,03 40 30.716,+24 29 14.05,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4032_GO4033_GO4048_GO4060_GO4086_GO4106,19.900,2.200,-45.100,2.200,,,,,13.559,0.588,11.833,0.225,12.228,0.050,11.491,0.020,11.211,0.070,,,10.082,0.019,9.659,0.029,9.556,0.021,11.516,gri,,1803-616-1,,573-008408,03403072+2429143,,2015-09-03 20:26:00,1.000,0.000,0.983,359.982,342.747,351.391,15,3,51,,,19
211095292,KTWO211095292-C04,4,STAR,6,03 43 43.709,+24 29 15.81,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,27.900,4.700,-44.900,4.800,,,,,,,,,,,,,,,,,12.384,0.023,11.727,0.029,11.462,0.018,14.820,JHK,,,,573-008603,03434371+2429157,,2015-09-03 20:07:22,1.000,0.000,0.876,894.196,807.589,745.515,15,3,51,,,19
211095624,KTWO211095624-C04,4,STAR,6,03 42 55.112,+24 29 35.08,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4032_GO4033_GO4048_GO4086,19.900,1.100,-43.200,1.100,,,,,9.855,0.028,9.495,0.027,10.156,0.190,9.591,0.100,9.293,0.050,,,8.514,0.019,8.325,0.031,8.263,0.020,9.552,gri,,1803-478-1,,573-008556,03425511+2429350,,2015-09-03 20:35:21,0.999,7.000e-4,1.000,94.726,90.883,82.747,15,3,51,,,19
211096320,KTWO211096320-C04,4,STAR,6,03 46 24.114,+24 30 13.05,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.794,0.039,14.133,0.056,13.857,0.054,17.264,JHK,,,,,03462411+2430130,,2015-09-03 19:52:59,1.000,0.000,0.702,4443.176,3919.137,3201.699,15,4,52,,,19
211096368,KTWO211096368-C04,4,STAR,6,03 44 03.552,+24 30 15.25,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4052_GO4057_GO4060_GO4082_GO4090_GO4091_GO4104,24.400,1.900,-45.000,2.100,,,,,11.585,0.106,10.923,0.093,11.130,0.030,10.624,0.010,10.395,0.040,,,9.405,0.023,9.118,0.029,8.953,0.020,10.615,gri,,1803-282-1,,573-008628,03440353+2430151,,2015-09-03 18:57:10,1.000,0.000,1.000,2441.061,2550.648,2392.418,15,3,51,,,19
211096385,KTWO211096385-C04,4,STAR,6,03 48 17.291,+24 30 15.99,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091,17.500,4.700,-43.600,5.000,,,,,15.784,0.080,14.430,0.040,15.150,0.010,13.813,0.020,13.157,0.050,,,11.516,0.018,10.806,0.019,10.669,0.019,13.755,gri,,,,573-008901,03481729+2430160,,2015-09-03 17:55:40,1.000,0.000,0.900,702.276,618.365,585.382,15,4,52,,,19
211096421,KTWO211096421-C04,4,STAR,6,03 45 12.074,+24 30 18.39,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4032,,,,,,,,,,,,,,,,,,,,,12.787,0.027,12.122,0.032,11.916,0.021,15.080,JHK,,,,573-008707,03451207+2430183,,2015-09-03 20:00:11,1.000,0.000,0.761,1108.327,920.839,775.270,15,4,52,,,19
211096432,KTWO211096432-C04,4,STAR,6,03 47 50.953,+24 30 18.92,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060,24.500,4.900,-42.200,4.700,,,,,17.630,0.123,16.117,0.068,16.873,0.080,15.479,0.070,14.358,0.080,,,12.371,0.022,11.734,0.021,11.497,0.021,15.112,gri,,,,573-008879,03475094+2430188,,2015-09-03 19:42:44,1.000,0.000,0.833,858.272,781.414,716.604,15,4,52,,,19
211097388,KTWO211097388-C04,4,STAR,6,03 46 59.398,+24 31 12.45,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4033_GO4035_GO4048_GO4057_GO4079,22.730,0.840,-45.000,0.850,7.660,0.660,,,6.834,0.015,6.823,0.011,,,,,,,,,6.699,0.029,6.733,0.059,6.692,0.024,6.937,BV,17664,1804-2081-1,,573-008823,03465940+2431124,,2015-09-03 18:52:41,1.000,0.000,1.000,83.413,66.953,51.384,15,4,52,,,19
211097402,KTWO211097402-C04,4,STAR,6,03 46 38.888,+24 31 13.13,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4091,21.200,3.200,-43.400,3.700,,,,,14.599,0.080,13.449,0.060,14.030,0.070,12.918,0.050,12.455,0.080,,,11.042,0.020,10.438,0.017,10.286,0.017,12.928,gri,,,,573-008801,03463889+2431132,,2015-09-03 18:44:18,1.000,0.000,0.935,302.455,288.338,283.206,15,4,52,,,19
211097879,KTWO211097879-C04,4,STAR,6,03 46 02.899,+24 31 40.43,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4033_GO4035_GO4048,19.880,0.730,-44.370,0.650,8.580,0.560,,,6.402,0.015,6.421,0.010,,,,,,,,,6.399,0.026,6.484,0.042,6.433,0.024,6.548,BV,17588,1804-2521-1,,573-008771,03460288+2431403,,2015-09-03 18:52:05,1.000,0.000,1.000,51.162,44.502,38.926,15,4,52,,,19
211097941,KTWO211097941-C04,4,STAR,6,03 44 39.631,+24 31 44.18,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4032_GO4097,38.500,5.600,-60.100,5.200,,,,,,,,,,,,,,,,,12.726,0.024,12.126,0.030,11.881,0.024,14.935,JHK,,,,573-008670,03443961+2431442,,2015-09-03 20:32:14,1.000,3.000e-4,0.832,1114.512,910.912,762.517,15,4,52,,,19
211098117,KTWO211098117-C04,4,STAR,6,03 49 27.638,+24 31 54.19,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4020_GO4024_GO4032_GO4048_GO4091_GO4097,28.500,3.300,-36.000,3.400,,,,,,,,,,,,,,,,,12.135,0.024,11.464,0.028,11.210,0.020,14.578,JHK,,,,573-008973,03492763+2431542,,2015-09-03 17:21:03,0.876,0.124,0.581,5253.795,5156.452,4958.445,15,4,52,,,19
211098279,KTWO211098279-C04,4,STAR,6,03 49 33.035,+24 32 02.63,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4018_GO4024_GO4032_GO4048_GO4097,18.000,4.300,-42.500,4.100,,,,,,,,,,,,,,,,,12.604,0.022,11.987,0.022,11.745,0.020,14.859,JHK,,,,573-008981,03493302+2432027,,2015-09-03 19:13:14,1.000,0.000,0.744,1599.947,1516.274,1353.081,15,4,52,,,19
