angDist,col1,EPIC,IDX,Class,Cat,Period,FVI,Std,Stdc,RAJ2000,DEJ2000,N16,H16,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
0.278025,369,211412571,,M,rot,15.529067000000001,2.14,3.343,2.9539999999999997,132.595145,11.830032000000001,N16,H16,122191325952266478,132.595208630, 11.829986330,0.006,0.003,90,503635968,60,55953.904918980,5,73,17.7402,0.0031,17.8267,0.0035,115000,16.7116,0.0018,16.7739,0.0030,115000,16.2148,0.0016,16.2790,0.0036,115000,15.9845,0.0025,16.0545,0.0036,115000,15.8426,0.0072,15.9221,0.0086,115000
0.110627,371,211412877,S1275,SM,mult,22.883999,3.5,0.319,0.306,132.905854,11.8348,N16,H16,122201329059082259,132.905856650, 11.834769380,0.070,0.067,90,637853696,76,55683.625289350,5,63,12.8240,,,,16420,12.4870,,,,114724,12.3780,,,,36,12.3470,,,,16420,12.3391,0.0028,12.3327,0.0071,16696
0.144584,376,211413212,S622,SM,rot,24.267448,2.41,0.677,0.616,132.589892,11.839767,N16,H16,122201325898768198,132.589851720, 11.839759330,0.003,0.002,90,503635968,60,55997.449074070,5,71,14.7210,0.0027,14.7757,0.0014,115000,14.3273,0.0017,14.3765,0.0008,115000,14.2053,0.0006,14.2493,0.0017,115000,14.1896,0.0017,14.2469,0.0020,115000,14.1645,0.0029,14.1925,0.0107,115000
0.117092,377,211413327,,M,rot,26.346854999999998,2.32,6.684,6.03,132.620498,11.841414,N16,H16,122211326205000191,132.620464770, 11.841413570,0.003,0.003,90,503635968,60,55891.367592590,5,70,18.6768,0.0023,18.7745,0.0082,115000,17.5060,0.0025,17.5888,0.0054,115000,16.9156,0.0032,16.9842,0.0046,115000,16.6335,0.0044,16.7139,0.0072,115000,16.4752,0.0055,16.5409,0.0036,115000
0.123986,381,211413537,S1607,SM,mult,14.409911,5.31,0.715,0.7020000000000001,133.089153,11.844945,N16,H16,122211330891474457,133.089117880, 11.844947170,0.044,0.027,90,637853696,76,55992.301377310,10,73,12.9130,,,,98340,12.6110,,,,98340,12.4980,,,,65572,12.4490,,,,98340,12.4846,0.0048,12.3837,0.0077,16892216
0.163864,385,211413815,S1282,BM,EB,0.18023499999999998,838.42,123.76799999999999,123.76799999999999,132.90769699999998,11.84918,N16,H16,122211329077309497,132.907650510, 11.849181290,0.010,0.009,0,503635968,60,55903.977314810,5,70,13.8088,0.0034,13.8554,0.0036,115000,13.4910,,,,114724,13.3570,,,,114724,13.3132,0.0298,13.3377,0.0415,115000,13.1589,0.0215,13.1760,0.0218,115000
0.169413,386,211413961,S1609,SM,mult,37.701046000000005,2.96,1.149,1.082,133.11762199999998,11.851586,N16,H16,122221331175992420,133.117575280, 11.851597130,0.004,0.003,90,503635968,60,55910.991967590,5,63,15.2899,0.0040,15.3372,0.0053,115000,14.8048,0.0018,14.8480,0.0015,115000,14.6560,0.0048,14.6992,0.0065,115000,14.6021,0.0038,14.6464,0.0020,115000,14.5579,0.0043,14.6060,0.0032,115000
0.056144,387,211414071,,M,mult,33.241436,2.14,11.727,10.362,133.225207,11.853208,N16,H16,122221332252054333,133.225200760, 11.853193650,0.011,0.009,90,503635968,60,56044.180567130,5,66,19.4932,0.0105,19.5471,0.0232,115000,18.2294,0.0061,18.2558,0.0121,115000,17.4437,0.0046,17.4903,0.0152,115000,17.0673,0.0033,17.1186,0.0071,115000,16.8619,0.0023,16.9094,0.0295,115000
0.139786,388,211414081,S1285,BM,rot,33.213440000000006,2.5,0.218,0.2,132.951356,11.853301,N16,H16,122221329513994445,132.951316540, 11.853305040,0.067,0.043,90,906289152,108,55825.288634260,5,70,12.9940,,,,114724,12.5600,,,,114724,12.3730,,,,114724,12.2810,,,,114724,12.1868,0.0037,12.2137,0.0106,115000
0.170872,389,211414156,,M,rot,30.984081,2.01,2.4419999999999997,2.119,132.629352,11.854564,N16,H16,122221326293655927,132.629324880, 11.854524650,0.002,0.002,0,503635968,60,56067.879375000,5,56,17.3508,0.0049,17.4265,0.0044,115000,16.4373,0.0037,16.4937,0.0064,115000,16.0917,0.0036,16.1399,0.0041,115000,15.9400,0.0025,16.0068,0.0017,115000,15.8342,0.0042,15.8878,0.0095,115000
0.176268,390,211414203,S1060,SM,mult,20.144676,2.63,0.287,0.265,132.828219,11.855186999999999,N16,H16,122221328282526712,132.828168970, 11.855187190,0.020,0.014,0,906289152,108,55813.010879630,4,58,13.3500,,,,114724,12.8140,,,,114724,12.6070,,,,16420,12.5120,,,,114724,12.4573,0.0052,12.4863,0.0049,115000
0.563091,391,211414329,S488,SM,mult,30.704203000000003,344.15,4.063,4.063,132.551269,11.8568,N16,H16,122221325509818505,132.551132780, 11.856881810,0.001,0.001,90,1343750144,160,55942.419097220,4,10,10.2439,0.0010,12.7985,0.0010,114744,7.5148,0.1435,11.7158,0.0763,114744,8.1118,0.0010,13.9645,0.0013,16,7.2643,0.1917,,,114736,6.1273,0.0010,9.9421,0.0010,114744
0.083655,393,211414403,,M,rot,22.998665,2.17,6.2829999999999995,5.579,133.119493,11.857994999999999,N16,H16,122231331194930077,133.119483300, 11.857973790,0.003,0.002,0,503635968,60,55895.133449070,5,69,18.8169,0.0087,18.8860,0.0121,115000,17.6068,0.0036,17.6702,0.0044,115000,17.0160,0.0075,17.0329,0.0100,115000,16.7506,0.0056,16.8156,0.0066,115000,16.6020,0.0092,16.6938,0.0211,115000
0.185638,397,211414799,S1612,BM,rot,9.087146,2.92,0.521,0.489,133.130899,11.864249000000001,N16,H16,122231331308397618,133.130846310, 11.864249420,0.015,0.011,90,503635968,60,55983.236261570,5,53,13.8914,0.0024,13.9367,0.0008,115000,13.5683,0.0019,13.5662,0.0003,115000,13.5134,0.0094,13.5510,0.0072,115000,13.4696,0.0092,13.5095,0.0022,115000,13.4505,0.0030,13.4710,0.0048,115000
0.161653,398,211414938,S625,BM,mult,21.843191,3.67,1.092,1.05,132.597465,11.866257000000001,N16,H16,122231325974479986,132.597420170, 11.866247430,0.003,0.003,90,503635968,60,56067.108819440,5,56,14.9773,0.0036,15.0288,0.0036,115000,14.4422,0.0020,14.4880,0.0012,115000,14.2483,0.0015,14.3010,0.0008,115000,14.1876,0.0014,14.2499,0.0040,115000,14.1382,0.0023,14.1475,0.0069,115000
0.164057,400,211414962,S1069,SM,rot,26.224838000000002,3.83,0.35600000000000004,0.344,132.87001,11.866653999999999,N16,H16,122241328700490483,132.869963600, 11.866650150,0.007,0.003,90,637853696,76,55886.491273150,6,62,12.9960,,,,32804,12.5780,,,,98340,12.4230,,,,114724,12.3620,,,,114724,12.3091,0.0025,12.3148,0.0043,115000
0.059779,401,211414974,,M,rot,26.635841,3.14,7.257999999999999,6.88,133.11646000000002,11.866789,N16,H16,122241331164710650,133.116465870, 11.866773420,0.018,0.005,90,503635968,60,55925.270810190,5,67,18.4783,0.0063,18.5637,0.0112,115000,17.3241,0.0027,17.3946,0.0058,115000,16.7732,0.0060,16.8355,0.0099,115000,16.5432,0.0030,16.5935,0.0067,115000,16.3990,0.0033,16.4668,0.0094,115000
0.177375,402,211415085,,M,rot,28.61301,2.01,2.905,2.521,132.51944699999999,11.868561,N16,H16,122241325193832785,132.519396700, 11.868563130,0.002,0.002,90,503635968,60,56063.603368060,5,80,17.5644,0.0055,17.6447,0.0033,115000,16.6089,0.0025,16.6742,0.0045,115000,16.2435,0.0043,16.2847,0.0037,115000,16.0737,0.0035,16.1428,0.0044,115000,15.9619,0.0070,16.0237,0.0099,115000
0.173224,403,211415109,S1720,SM,none,10.292516,2.47,0.38299999999999995,0.35,133.205188,11.868961,N16,H16,122241332051403263,133.205138860, 11.868962650,0.004,0.003,0,503635968,60,56027.581736110,5,72,13.6705,0.0022,13.7248,0.0015,115000,13.3393,0.0008,13.3970,0.0021,115000,13.3484,0.0075,13.3298,0.0292,16892472,13.2573,0.0028,13.3123,0.0020,115000,13.2525,0.0066,13.2690,0.0023,115000
0.155914,404,211415364,S794,SM,mult,26.13319,4.33,0.424,0.413,132.74231899999998,11.872875,N16,H16,122241327423587942,132.742274980, 11.872870530,0.031,0.025,0,235200512,28,55921.395613430,5,62,13.2186,0.0010,13.2724,0.0010,115000,12.7581,0.1205,12.6546,0.0219,16892216,12.2989,0.0187,13.2863,0.0224,65592,12.3064,0.0497,12.3762,0.0458,16892216,12.1935,0.0045,12.2510,0.0082,115000
0.083360,406,211415591,,M,rot,27.558544,2.0,2.086,1.806,132.544387,11.876391,N16,H16,122251325444252138,132.544395090, 11.876369240,0.003,0.002,0,503635968,60,55855.019201390,5,58,17.0458,0.0037,17.0902,0.0044,115000,16.1811,0.0034,16.2326,0.0032,115000,15.8528,0.0043,15.8956,0.0108,115000,15.7474,0.0008,15.7803,0.0102,115000,15.6434,0.0026,15.6845,0.0140,115000
0.180158,412,211416111,S1077,BM,mult,1.358766,87.01,9.704,9.704,132.780109,11.883866000000001,N16,H16,122261327801731150,132.780057860, 11.883865960,0.017,0.013,90,1443160064,172,55775.688287040,2,69,13.1420,,,,4,12.5780,,,,4,12.3380,,,,114724,12.2130,,,,114724,12.1381,0.0181,12.1073,0.0038,280
0.269445,412,211416111,S1077,BM,mult,1.358766,87.01,9.704,9.704,132.780109,11.883866000000001,N16,H16,122261327801731149,132.780182100, 11.883888020,0.001,0.001,90,538443776,64,55951.234236110,5,4,,,,,16416,13.3168,0.1630,13.7235,0.0159,32824,,,,,114720,,,,,16416,,,,,16416
0.155221,415,211416353,,M,rot,24.964159,3.9,7.396,7.148,133.180138,11.88727,N16,H16,122261331800865223,133.180096450, 11.887255650,0.006,0.005,90,503635968,60,55806.932476850,5,63,18.1030,0.0038,18.1656,0.0086,115000,16.9957,0.0016,17.0390,0.0045,115000,16.5312,0.0045,16.5826,0.0056,115000,16.3181,0.0034,16.3728,0.0028,115000,16.1886,0.0077,16.2432,0.0064,115000
0.361154,417,211416577,S1082,BM,EB,0.5338729999999999,459.45,23.604,23.604,132.836709,11.890564999999999,N16,H16,122261328366939224,132.836623180, 11.890619880,0.054,0.042,0,1141170176,136,54985.946562500,3,76,11.4460,,,,65636,11.2030,,,,114788,11.1280,,,,16484,11.1120,,,,114788,11.1120,,,,68
0.831623,417,211416577,S1082,BM,EB,0.5338729999999999,459.45,23.604,23.604,132.836709,11.890564999999999,N16,H16,122261328369228983,132.836942680, 11.890532200,0.062,0.062,90,1082204160,129,57052.358611110,2,4,,,,,32800,12.5722,0.0487,12.0363,0.1642,16793656,15.0145,0.0059,,,16440,,,,,16416,,,,,114720
0.324059,418,211416616,,M,rot,21.578464999999998,2.16,3.1919999999999997,2.8289999999999997,132.630248,11.891069,N16,H16,122261326302059757,132.630160610, 11.891040890,0.002,0.002,90,503635968,60,55685.103136570,5,61,17.6480,0.0114,17.6890,0.0061,115000,16.6622,0.0027,16.7264,0.0026,115000,16.2688,0.0027,16.2939,0.0011,115000,16.1034,0.0035,16.1665,0.0052,115000,15.9959,0.0067,16.0689,0.0079,115000
0.187007,419,211416648,,M,rot,32.977497,2.31,2.655,2.3930000000000002,132.619536,11.891701,N16,H16,122271326195240511,132.619489960, 11.891675140,0.004,0.002,0,503635968,60,55867.410891200,5,65,17.2198,0.0045,17.2885,0.0043,115000,16.3346,0.0014,16.3981,0.0029,115000,15.9668,0.0019,16.0312,0.0039,115000,15.7942,0.0045,15.8493,0.0045,115000,15.6877,0.0031,15.7365,0.0130,115000
0.145889,421,211416749,S1305,SM,none,12.744823,4.19,0.29600000000000004,0.287,132.899075,11.89297,N16,H16,122271328991352132,132.899033710, 11.892973130,0.018,0.011,0,604299264,72,55566.547928240,4,76,12.6190,,,,114724,11.9700,,,,16420,11.7250,,,,32804,11.6040,,,,114724,11.5310,,,,114724
0.201627,423,211416925,,M,rot,21.779573000000003,1.8,5.515,4.584,132.492268,11.895616,N16,H16,122271324922435265,132.492217570, 11.895642490,0.006,0.005,0,503635968,60,55806.450486110,5,74,18.8675,0.0060,18.9709,0.0083,115000,17.6372,0.0030,17.7219,0.0036,115000,16.9273,0.0025,16.9940,0.0035,115000,16.6019,0.0023,16.6757,0.0053,115000,16.4192,0.0029,16.5013,0.0197,115000
0.176985,424,211417004,S489,SM,mult,25.933805,4.05,0.425,0.41200000000000003,132.567905,11.896681,N16,H16,122271325678936489,132.567857270, 11.896665650,0.015,0.013,0,906289152,108,55783.541828700,3,52,13.3100,,,,114724,12.9650,,,,16420,12.8280,,,,16420,12.7650,,,,114724,12.6502,0.0035,12.6604,0.0067,115000
0.177701,426,211417130,S1722,SM,none,19.049851999999998,2.33,0.39799999999999996,0.359,133.160348,11.898937,N16,H16,122271331602809246,133.160297580, 11.898938560,0.003,0.003,90,503635968,60,56025.865000000,5,58,13.8374,0.0079,13.8807,0.0022,115000,13.5026,0.0030,13.5595,0.0013,115000,13.6468,0.0010,13.5537,0.0010,16892472,13.4444,0.0119,13.4746,0.0039,115000,13.4091,0.0023,13.4295,0.0009,115000
0.211659,429,211417559,,M,rot,26.447435,3.09,11.529000000000002,10.907,132.583879,11.905085,N16,H16,122281325838586581,132.583822730, 11.905064380,0.003,0.002,90,503635968,60,55724.896736110,5,66,19.0629,0.0100,19.1833,0.0173,115000,17.8455,0.0028,17.9310,0.0051,115000,17.1647,0.0015,17.2376,0.0032,115000,16.8673,0.0040,16.9568,0.0104,115000,16.6980,0.0083,16.8059,0.0181,115000
0.167496,430,211417658,S491,SM,mult,23.475168,3.8,1.24,1.196,132.57661299999998,11.906684,N16,H16,122281325766128492,132.576571240, 11.906661750,0.005,0.004,0,503635968,60,55837.613564810,5,60,15.0319,0.0050,15.0955,0.0031,115000,14.6027,0.0025,14.6529,0.0028,115000,14.4627,0.0034,14.5061,0.0020,115000,14.4264,0.0011,14.4725,0.0021,115000,14.3830,0.0015,14.4145,0.0036,115000
0.123463,432,211417765,S1310,SM,mult,24.108342999999998,4.78,0.48700000000000004,0.47600000000000003,132.921778,11.90806,N16,H16,122291329217590218,132.921743040, 11.908062450,0.018,0.005,0,906289152,108,55960.202141200,5,77,13.1370,,,,114724,12.8070,,,,114724,12.6730,,,,16420,12.6090,,,,114724,12.5343,0.0039,12.5688,0.0075,115000
0.157287,433,211417812,S806,SM,rot,22.01035,4.22,0.402,0.391,132.750734,11.908914,N16,H16,122291327507771193,132.750689950, 11.908906850,0.004,0.004,0,906289152,108,55911.738078700,5,78,13.1990,,,,114724,12.6630,,,,114724,12.4440,,,,114724,12.3360,,,,114724,12.2650,0.0025,12.2802,0.0012,115000
0.144547,434,211417817,,M,rot,28.288294,1.62,7.727,6.079,132.610678,11.908991,N16,H16,122291326106751323,132.610639750, 11.909005540,0.003,0.002,90,503635968,60,55850.242546300,5,76,19.3347,0.0059,19.4311,0.0240,115000,18.0736,0.0036,18.1394,0.0066,115000,17.2969,0.0043,17.3682,0.0054,115000,16.9260,0.0050,16.9952,0.0144,115000,16.7507,0.0057,16.8453,0.0045,115000
1.509204,434,211417817,,M,rot,28.288294,1.62,7.727,6.079,132.610678,11.908991,N16,H16,122291326110521692,132.610977990, 11.909290310,0.068,0.068,90,268959744,32,55850.508055560,0,5,21.4215,0.1169,,,4120,21.7738,0.2157,,,4120,,,,,0,20.5384,0.3496,,,4120,19.8342,0.1555,,,4120
0.300559,439,211418141,,M,rot,21.932882,1.45,65.881,47.726000000000006,132.59798899999998,11.913555,N16,H16,122291325980926718,132.598054110, 11.913501040,0.004,0.004,90,503635968,60,55956.184849540,5,81,21.0370,0.0308,21.0473,0.0840,16892216,19.7946,0.0181,19.7785,0.0318,16892216,18.6803,0.0084,18.7700,0.0103,115000,18.1455,0.0106,18.2428,0.0144,115000,17.9002,0.0101,18.0603,0.0230,115000
0.135165,440,211418176,S630,SM,mult,25.790697,3.08,0.696,0.6579999999999999,132.61688600000002,11.914045,N16,H16,122291326168737358,132.616848040, 11.914039510,0.009,0.006,0,503635968,60,55971.617673610,5,91,14.3909,0.0025,14.4387,0.0029,115000,14.0177,0.0019,14.0624,0.0029,115000,13.8884,0.0045,13.9510,0.0036,115000,13.8745,0.0035,13.9176,0.0013,115000,13.8437,0.0052,13.8521,0.0053,115000
0.149683,443,211418370,F5692,SM,rot,19.547821,2.65,2.506,2.3209999999999997,133.229937,11.916891,N16,H16,122301332298960764,133.229895260, 11.916883200,0.007,0.003,0,503635968,60,55990.116585650,5,64,16.8075,0.0045,16.8692,0.0011,115000,16.0168,0.0022,16.0680,0.0019,115000,15.7366,0.0031,15.7927,0.0018,115000,15.6253,0.0041,15.6709,0.0049,115000,15.5421,0.0069,15.5778,0.0092,115000
0.146604,444,211418464,,M,rot,14.371141,2.95,3.2910000000000004,3.096,132.439046,11.918463000000001,N16,H16,122301324390322633,132.439008170, 11.918446020,0.005,0.004,0,503635968,60,55787.822962960,5,87,17.1369,0.0028,17.2006,0.0030,115000,16.2722,0.0029,16.3369,0.0026,115000,15.9436,0.0024,16.0123,0.0029,115000,15.8106,0.0061,15.8753,0.0046,115000,15.7226,0.0036,15.7818,0.0109,115000
1.572890,444,211418464,,M,rot,14.371141,2.95,3.2910000000000004,3.096,132.439046,11.918463000000001,N16,H16,122301324385802554,132.438603180, 11.918519280,0.034,0.034,90,268959744,32,56176.611331020,0,3,,,,,0,19.1138,0.0367,,,4120,,,,,0,19.0429,0.0755,,,16781328,19.0850,0.1472,19.7645,0.2575,4120
0.256690,447,211418682,,M,rot,20.671782,1.92,5.812,4.958,132.43791399999998,11.9217,N16,H16,122301324378796503,132.437847200, 11.921671500,0.003,0.003,90,503635968,60,55822.200057870,5,84,18.8525,0.0062,18.9479,0.0102,115000,17.6538,0.0040,17.7270,0.0053,115000,17.0406,0.0042,17.1161,0.0048,115000,16.7615,0.0067,16.8264,0.0110,115000,16.6078,0.0099,16.6603,0.0202,115000
0.058340,455,211419666,,M,none,23.925817000000002,6.58,4.218,4.169,132.492952,11.936344,N16,H16,122321324930014084,132.492964010, 11.936332840,0.002,0.001,90,503635968,60,56012.061932870,5,94,16.9678,0.0031,17.0502,0.0052,115000,16.0994,0.0013,16.1484,0.0087,115000,15.8088,0.0029,15.8195,0.0023,115000,15.6866,0.0051,15.7186,0.0055,115000,15.5862,0.0050,15.6162,0.0114,115000
0.274567,459,211420247,,M,mult,25.561487,3.02,9.337,8.811,132.465196,11.944541000000001,N16,H16,122331324651503951,132.465118210, 11.944545980,0.003,0.002,90,503635968,60,55954.504814810,5,102,18.8014,0.0046,18.9015,0.0084,115000,17.6162,0.0024,17.7139,0.0041,115000,17.0194,0.0020,17.0954,0.0030,115000,16.7429,0.0038,16.8211,0.0062,115000,16.5857,0.0095,16.6755,0.0076,115000
0.166524,461,211420394,S499,SM,mult,27.001307,2.71,0.423,0.39299999999999996,132.500105,11.946691,N16,H16,122331325001716510,132.500059270, 11.946679250,0.004,0.003,90,503635968,60,56079.652303240,5,93,13.7102,0.0023,13.7557,0.0023,115000,13.4720,,,,114724,13.3660,,,,114724,13.3104,0.0057,13.3444,0.0011,115000,13.2701,0.0049,13.3013,0.0011,115000
0.174621,463,211420549,S821,BM,mult,32.073803000000005,3.21,0.316,0.3,132.715955,11.948852,N16,H16,122331327158909142,132.715905420, 11.948852120,0.043,0.017,0,637853696,76,55869.308043980,5,82,13.1890,,,,16420,12.8140,,,,98340,12.6560,,,,114724,12.5790,,,,114724,12.4900,0.0019,12.5121,0.0075,115000
1.450665,463,211420549,S821,BM,mult,32.073803000000005,3.21,0.316,0.3,132.715955,11.948852,N16,H16,122331327160559458,132.716046740, 11.949244840,0.021,0.021,90,444669952,53,55231.547789350,2,4,13.8245,0.0000,13.0112,0.0000,16892216,,,,,16416,13.8022,0.0010,12.8912,0.0010,16892216,,,,,16416,,,,,16416
0.296937,466,211420874,,M,mult,36.169304,2.21,3.6239999999999997,3.233,132.542408,11.953513000000001,N16,H16,122341325423784681,132.542327300, 11.953489120,0.004,0.002,90,503635968,60,55897.243113430,5,92,17.8024,0.0053,17.8759,0.0089,115000,16.7764,0.0018,16.8463,0.0034,115000,16.3650,0.0038,16.4289,0.0077,115000,16.1745,0.0028,16.2496,0.0039,115000,16.0497,0.0040,16.1169,0.0090,115000
0.337593,467,211420952,,M,mult,0.24510300000000002,2.68,8.134,7.547000000000001,132.54830900000002,11.954516,N16,H16,122341325482685895,132.548214670, 11.954499340,0.004,0.002,90,503635968,60,55912.414826390,5,95,18.7051,0.0070,18.7919,0.0109,115000,17.5359,0.0027,17.6014,0.0066,115000,16.9358,0.0041,17.0047,0.0072,115000,16.6725,0.0045,16.7336,0.0062,115000,16.5069,0.0098,16.6108,0.0102,115000
0.063593,471,211421327,F5285,SM,mult,39.744884000000006,2.96,2.463,2.318,133.12988700000002,11.960402,N16,H16,122351331298562998,133.129869320, 11.960405590,0.009,0.005,0,503635968,60,55896.822581020,5,69,16.6003,0.0027,16.6684,0.0052,115000,15.8564,0.0029,15.9174,0.0028,115000,15.5978,0.0022,15.6511,0.0015,115000,15.4837,0.0032,15.5440,0.0038,115000,15.4049,0.0033,15.4668,0.0090,115000
0.152561,476,211421683,S1323,SM,mult,17.288223000000002,3.35,0.37799999999999995,0.361,132.897516,11.965695,N16,H16,122351328975099360,132.897472790, 11.965698010,0.015,0.005,0,637853696,76,55842.482141200,5,68,13.4040,,,,114724,12.8940,,,,114724,12.6400,,,,65572,12.4820,,,,114724,12.3784,0.0058,12.3843,0.0121,115000
0.201716,477,211421905,S1731,SM,mult,28.990153999999997,2.16,0.826,0.732,133.197652,11.969059,N16,H16,122361331975853383,133.197595080, 11.969065250,0.007,0.004,90,503635968,60,56039.013587960,5,71,15.2211,0.0024,15.2885,0.0080,115000,14.7497,0.0021,14.8005,0.0019,115000,14.6006,0.0020,14.6583,0.0031,115000,14.5569,0.0043,14.6049,0.0041,115000,14.5235,0.0021,14.5620,0.0031,115000
0.083242,478,211422199,,M,mult,13.875171,2.31,1.8319999999999999,1.651,132.575084,11.973382,N16,H16,122361325751248570,132.575066350, 11.973397380,0.007,0.006,0,503635968,60,55975.845555560,5,97,17.0456,0.0018,17.1183,0.0021,115000,15.9307,0.0031,15.9854,0.0030,115000,15.4132,0.0021,15.4616,0.0013,115000,15.1863,0.0025,15.2337,0.0028,115000,15.0351,0.0044,15.0835,0.0082,115000
0.084973,480,211422418,S637,BM,rot,27.197714,2.06,1.057,0.924,132.58813999999998,11.976902,N16,H16,122371325881412810,132.588117170, 11.976909640,0.002,0.002,0,503635968,60,55888.830428240,10,89,15.8248,0.0024,15.8819,0.0021,115000,15.2236,0.0019,15.2772,0.0020,115000,14.9801,0.0025,15.0249,0.0010,115000,14.8884,0.0024,14.9380,0.0029,115000,14.8119,0.0046,14.8309,0.0047,115000
0.176183,483,211422676,S395,SM,mult,22.175295000000002,2.78,0.387,0.361,132.44911000000002,11.980715,N16,H16,122371324491097340,132.449061260, 11.980703960,0.004,0.004,0,235200512,28,56002.343229170,10,104,13.5312,0.0044,13.5855,0.0036,16875832,13.3470,,,,114724,13.2270,,,,114724,13.1276,0.0025,13.1788,0.0049,16892216,13.0967,0.0024,13.1088,0.0036,115000
0.185162,484,211422704,S1624,BM,rot,19.609331,3.37,0.523,0.499,133.14851399999998,11.981160000000001,N16,H16,122371331484577910,133.148461940, 11.981167210,0.015,0.003,0,235200512,28,56045.610451390,10,60,13.6339,0.0024,13.6844,0.0010,115000,13.2704,0.0118,13.3199,0.0073,98616,13.3400,,,,114724,13.1683,0.0080,13.2073,0.0018,115000,13.1347,0.0021,13.1621,0.0042,115000
0.280713,486,211422813,,M,rot,10.553986,1.6,6.962000000000001,5.43,132.50093600000002,11.982667999999999,N16,H16,122371325009059678,132.500857450, 11.982654730,0.008,0.003,0,503635968,60,55907.715150460,10,91,18.8932,0.0081,19.0097,0.0112,115000,17.6827,0.0023,17.7567,0.0047,115000,17.0683,0.0028,17.1424,0.0043,115000,16.7832,0.0029,16.8598,0.0033,115000,16.6335,0.0055,16.7004,0.0089,115000
0.160843,490,211423010,S640,SM,mult,44.79183,3.83,1.4669999999999999,1.416,132.589044,11.9858,N16,H16,122381325890153487,132.588999060, 11.985807980,0.007,0.005,0,503635968,60,55929.250451390,10,86,15.3058,0.0032,15.3511,0.0032,115000,14.8243,0.0020,14.8694,0.0021,115000,14.6732,0.0044,14.7178,0.0034,115000,14.6286,0.0016,14.6797,0.0013,115000,14.5968,0.0028,14.6080,0.0075,115000
0.232179,493,211423302,S1627,SM,rot,29.057743,2.08,0.985,0.8640000000000001,133.108914,11.989965,N16,H16,122381331088378480,133.108848370, 11.989971170,0.011,0.006,0,503635968,60,56092.068773150,10,76,15.5558,0.0032,15.6163,0.0044,115000,15.0288,0.0023,15.0782,0.0010,115000,14.8548,0.0024,14.9109,0.0016,115000,14.8005,0.0032,14.8528,0.0018,115000,14.7549,0.0027,14.7934,0.0065,115000
0.107369,494,211423434,S1832,SM,mult,12.272136,2.4,0.247,0.22399999999999998,133.298953,11.991975,N16,H16,122391332989800836,133.298942090, 11.991947150,0.024,0.013,0,637853696,76,55783.527800930,9,68,13.0640,,,,98404,12.7980,,,,65636,12.6800,,,,100,12.5860,,,,65636,12.5377,0.0006,12.5558,0.0015,115064
0.187081,496,211423623,,M,none,33.125164,1.69,3.9960000000000004,3.22,132.480177,11.994872,N16,H16,122391324801584347,132.480123890, 11.994870690,0.003,0.002,90,503635968,60,55902.026261570,10,95,17.7397,0.0038,17.8214,0.0046,115000,17.1042,0.0016,17.1734,0.0031,115000,16.8562,0.0025,16.9211,0.0021,115000,16.7600,0.0023,16.8474,0.0046,115000,16.6893,0.0060,16.7831,0.0184,115000
0.171087,498,211423883,S505,SM,mult,36.594093,3.37,0.644,0.615,132.541442,11.998322,N16,H16,122391325413838483,132.541395410, 11.998308520,0.005,0.001,90,235200512,28,55909.307141200,15,99,14.1280,0.0022,14.1706,0.0027,115000,13.7718,0.0024,13.8144,0.0034,98616,13.6823,0.0007,13.7117,0.0013,98616,13.6705,0.0017,13.7196,0.0025,115000,13.6452,0.0021,13.6609,0.0040,115000
0.267507,501,211424343,F5925,M,mult,14.987520000000002,4.54,3.8810000000000002,3.785,133.304852,12.005257,N16,H16,122401333048236832,133.304779170, 12.005278140,0.006,0.002,0,503635968,60,55857.253171300,10,64,16.6430,0.0067,16.6904,0.0100,115000,15.8905,0.0022,15.9327,0.0050,115000,15.6143,0.0033,15.6705,0.0046,115000,15.5170,0.0049,15.5694,0.0034,115000,15.4398,0.0076,15.4894,0.0072,115000
0.186145,503,211424429,,M,rot,27.497744,2.02,13.804,12.0,133.20525800000001,12.006608,N16,H16,122401332052908438,133.205310840, 12.006606460,0.005,0.004,0,503635968,60,55971.216365740,10,77,19.5595,0.0131,19.6352,0.0264,115000,18.3542,0.0043,18.4396,0.0078,115000,17.6564,0.0040,17.7371,0.0106,115000,17.3519,0.0044,17.4351,0.0045,115000,17.1844,0.0088,17.2781,0.0226,115000
0.189386,504,211424980,,M,rot,15.665698999999998,5.93,5.034,4.962,132.46791499999998,12.015049000000001,N16,H16,122411324679288509,132.467885440, 12.015005050,0.003,0.002,90,503635968,60,55948.255335650,10,98,17.0956,0.0038,17.1646,0.0055,115000,15.9901,0.0027,16.0650,0.0024,115000,15.4784,0.0030,15.5341,0.0024,115000,15.2597,0.0035,15.3097,0.0044,115000,15.1208,0.0027,15.1674,0.0068,115000
