Object ID 	 Date of Run 	 Number of Flares 	 Filename 	 Total Exposure Time of LC in Days 	 BJD-2454833 days 
210907442	2018-08-20 13:11:55.122595	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210907442-c04_kepler_v2_lc.fits	61.878333333333345	2228.800274726178
210909923	2018-08-20 13:11:55.255105	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210909923-c04_kepler_v2_lc.fits	61.95361111111112	2228.8003253030474
210911601	2018-08-20 13:11:55.449037	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210911601-c04_kepler_v2_lc.fits	61.70895833333334	2228.8001694597187
210912544	2018-08-20 13:11:55.612041	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210912544-c04_kepler_v2_lc.fits	61.95361111111112	2228.800390107266
210914325	2018-08-20 13:11:55.739684	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210914325-c04_kepler_v2_lc.fits	61.821875000000006	2228.8003558979253
210915466	2018-08-20 13:11:55.865367	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210915466-c04_kepler_v2_lc.fits	61.95361111111112	2228.800233808055
210917578	2018-08-20 13:11:55.989082	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210917578-c04_kepler_v2_lc.fits	61.91597222222224	2228.8003651063773
210917754	2018-08-20 13:11:56.115931	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210917754-c04_kepler_v2_lc.fits	61.80305555555557	2228.800266595732
210919084	2018-08-20 13:11:56.284145	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210919084-c04_kepler_v2_lc.fits	61.95361111111112	2228.80028143822
210920066	2018-08-20 13:11:56.424643	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210920066-c04_kepler_v2_lc.fits	61.8595138888889	2228.8001749726827
210920246	2018-08-20 13:11:56.608218	5	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210920246-c04_kepler_v2_lc.fits	61.95361111111112	2228.8002823253046
210922592	2018-08-20 13:11:56.743304	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210922592-c04_kepler_v2_lc.fits	61.633680555555564	2228.8002095959964
210922602	2018-08-20 13:11:56.871813	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210922602-c04_kepler_v2_lc.fits	61.821875000000006	2228.8001842407393
210923443	2018-08-20 13:11:56.998074	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210923443-c04_kepler_v2_lc.fits	61.934791666666676	2228.800272669818
210924735	2018-08-20 13:11:57.158979	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210924735-c04_kepler_v2_lc.fits	61.84069444444445	2228.800284054305
