,EPIC,L_bol,L_bol_err,Teff,Tmax,Tmin,clustered,clusterederr,clusterenergy,clusterenergy_err,count_true,energ_true,stars_in_bin,rel_energ_err
268,211954582.0,3.752590928470313e+30,6.912527945600352e+29,3870.0,7000.0,3000.0,63.306458676669166,14.85603532504074,2.1067358775293764e+32,1.132997608555838e+32,1.4545454545454546,3.529622931651127e+32,740,0.5377976521122019
421,211998650.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,548.7061616301191,114.10503646594454,1.0953430501481334e+32,6.210808258366192e+31,1.5,3.567378742915271e+32,740,0.5670194609374886
43,211846954.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,174.84822413055934,36.61058138349312,1.5582745714248227e+32,8.332958436004785e+31,1.8888888888888888,3.720176254181919e+32,740,0.5347554653597066
123,211913532.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,295.1118492341958,57.67030253040832,2.6300827055836808e+32,1.3697181517079618e+32,1.125,3.739494537363846e+32,740,0.5207890036309666
469,212019656.0,4.724232079919543e+29,1.3597432953833746e+29,3550.0,7000.0,3000.0,171.0853254565623,41.051472916884414,1.988054518258701e+32,1.1369292738512155e+32,2.0,3.7490397181422756e+32,740,0.5718803299453931
444,212013132.0,8.401004635966278e+29,3.385204907166215e+29,3650.0,7000.0,3000.0,158.51354659932235,35.25995411034347,2.4832059897600523e+32,1.3602322883746802e+32,1.0,3.754601554515449e+32,740,0.5477726350467272
309,211971354.0,8.401004635966278e+29,3.385204907166215e+29,3650.0,7000.0,3000.0,114.74869153712628,23.979880153741416,1.797604332596131e+32,9.604757088552906e+31,1.5,3.7579989571987e+32,740,0.5343087416061993
539,212171351.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,283.7742009989308,56.93984618821183,1.840130630753958e+32,1.1684993793400608e+32,2.0,3.79081372109299e+32,740,0.6350089280679441
387,211989060.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,648.771430541459,120.26603339228004,1.2950962232082257e+32,7.051042707075238e+31,1.875,3.8554142179911126e+32,740,0.5444416083314892
150,211920850.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,270.4488853334531,52.31075849366506,2.4102825349293957e+32,1.2504365601212587e+32,1.8333333333333335,3.864559026700971e+32,740,0.5187925241128993
283,211958687.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,1190.8483600145091,197.6562967454456,2.377205809111139e+32,1.248142314042608e+32,1.875,3.9090389537019664e+32,740,0.525045963314931
273,211955417.0,3.752590928470313e+30,6.912527945600352e+29,3870.0,7000.0,3000.0,188.77788359326743,37.27039067755183,6.2822206227209194e+32,3.144621773826443e+32,1.2,3.9345010116199054e+32,740,0.5005589524273126
90,211903302.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,727.3866155878884,146.00510269972074,4.716730368835647e+32,2.995513213934772e+32,1.8181818181818181,3.938813718773519e+32,740,0.6350825634907411
157,211924377.0,2.53706284034917e+28,2.190676153566424e+28,3250.0,7000.0,3000.0,428.7995439632443,94.72076239388386,1.268013095783844e+32,8.147964882848793e+31,3.0,3.9459009515259044e+32,740,0.642577344819297
384,211988700.0,2.53706284034917e+28,2.190676153566424e+28,3250.0,7000.0,3000.0,659.757879451495,144.29386228308027,1.9509853566047266e+32,1.2493858667922281e+32,2.0,3.977886711095776e+32,740,0.6403871062192478
211,211939462.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,244.0937743987154,52.58561706658697,2.1754016866914623e+32,1.176462832740834e+32,2.0,4.0024980304127955e+32,740,0.5408025745029644
399,211992451.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,319.34809962515175,56.240662164192074,2.070809178299906e+32,1.2641623656670976e+32,3.3333333333333335,4.019027510826907e+32,740,0.6104678204608646
159,211925698.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,998.6071342380385,155.30697346666628,1.9934483350185484e+32,1.025808897448309e+32,1.5454545454545454,4.0802351810868076e+32,740,0.5145901598893278
287,211966707.0,2.53706284034917e+28,2.190676153566424e+28,3250.0,7000.0,3000.0,939.237603898404,182.6390738399206,2.777441344242432e+32,1.7112771863963043e+32,1.5384615384615383,4.133273410853406e+32,740,0.6161344108827861
435,212007343.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,252.81986539089408,48.35445256857745,2.253169966973782e+32,1.1640575443530481e+32,1.75,4.186893796573572e+32,740,0.516631040452082
485,212027909.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,317.51901814439225,64.73754494139618,2.0589485199065694e+32,1.3141085471872776e+32,3.071428571428571,4.34379117689128e+32,740,0.6382425468544056
217,211943375.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,1210.1038562679119,226.4789758874529,2.415644185555936e+32,1.3194809123510156e+32,4.5,4.345250400183269e+32,740,0.5462232063151927
189,211937538.0,6.372813724560243e+27,2.274461611803033e+27,3100.0,7000.0,3000.0,1177.3140922241769,232.71155577922696,1.760796657440061e+32,1.0310908120038965e+32,2.25,4.378128005774416e+32,740,0.585581990769423
275,211955417.0,3.752590928470313e+30,6.912527945600352e+29,3870.0,7000.0,3000.0,82.26534369446793,18.520486673090137,2.737656704564529e+32,1.446195042643502e+32,1.2,4.4162129885681034e+32,740,0.5282601869811664
238,211949413.0,2.53706284034917e+28,2.190676153566424e+28,3250.0,7000.0,3000.0,445.6942857226455,88.74189102212063,1.3179729292360997e+32,8.181832818703978e+31,3.2,4.435512660112031e+32,740,0.6207891404451067
1,211708110.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,648.2933744890936,145.4517757593016,1.294141913941889e+32,7.550381147689358e+31,2.2857142857142856,4.463211782115331e+32,740,0.583427602981445
338,211980450.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,963.1600995531857,189.24358782418616,1.9226879430173625e+32,1.0681464541237502e+32,3.0,4.484667088901323e+32,740,0.5555485267398406
31,211834355.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,326.84243684214334,65.64541976926628,2.119406124116829e+32,1.3462558337431063e+32,4.666666666666667,4.579392444175378e+32,740,0.6352042765301059
93,211903302.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,479.61124965586674,106.00156342186617,3.110033781221956e+32,2.038230833278018e+32,3.2,4.690186936083069e+32,740,0.6553725704153547
467,212019656.0,4.724232079919543e+29,1.3597432953833746e+29,3550.0,7000.0,3000.0,218.89501781799052,40.29909520197236,2.5436151700097957e+32,1.3125953502649075e+32,1.6,4.6933209516357496e+32,740,0.5160353522580432
313,211972472.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,438.61809039890943,77.67648407372367,3.909032649511922e+32,1.964148994644824e+32,1.5,4.7528526539675025e+32,740,0.5024642080925228
108,211908928.0,4.724232079919543e+29,1.3597432953833746e+29,3550.0,7000.0,3000.0,294.57592112845305,54.39235641006061,3.423046303981981e+32,1.7682747750217533e+32,1.2941176470588236,4.7753541901241026e+32,740,0.5165792741292294
451,212014492.0,8.401004635966278e+29,3.385204907166215e+29,3650.0,7000.0,3000.0,156.89667463311952,34.442628217931556,2.457876759310753e+32,1.3391880144025662e+32,2.176470588235294,4.793741100066577e+32,740,0.5448556398645904
438,212009427.0,8.401004635966278e+29,3.385204907166215e+29,3650.0,7000.0,3000.0,176.32654943672543,34.88213107145492,2.762256937079158e+32,1.4450974993978877e+32,1.75,4.8469874449681906e+32,740,0.5231582478804272
475,212021253.0,1.1866734460852196e+30,4.7817290276134684e+29,3700.0,7000.0,3000.0,132.62699728491688,30.984371042111558,2.6089664576191102e+32,1.4495831195316088e+32,2.0,5.0620416595785176e+32,740,0.5556158513645549
176,211934056.0,9.645643896996797e+32,2.109942005707607e+32,5340.0,7000.0,3000.0,6.196468176529299,1.4407891382707516,2.772115495177357e+32,1.4492272740895816e+32,2.428571428571429,5.065273042859565e+32,740,0.5227874800349405
460,212017838.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,217.6914551284722,42.287191886331534,1.4116178046672108e+32,8.8735686938123e+31,1.7999999999999998,5.22476725549694e+32,740,0.6286098591611521
289,211968779.0,2.53706284034917e+28,2.190676153566424e+28,3250.0,7000.0,3000.0,663.4143728182255,131.2406696121623,1.9617980581081092e+32,1.2153454653288958e+32,2.4166666666666665,5.49674226581164e+32,740,0.6195058968000678
120,211912940.0,4.724232079919543e+29,1.3597432953833746e+29,3550.0,7000.0,3000.0,285.8456465137751,54.62285563486452,3.321598316861914e+32,1.7372793027743367e+32,1.8571428571428572,5.5751855155433414e+32,740,0.5230251032929335
396,211991662.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,1796.546565955808,352.15669262264134,3.586318020269836e+32,1.9907122218906316e+32,1.7692307692307694,5.607878426685419e+32,740,0.5550852463833783
257,211953263.0,4.724232079919543e+29,1.3597432953833746e+29,3550.0,7000.0,3000.0,249.85488500444794,49.80336302565259,2.903376614660133e+32,1.5424540164122818e+32,4.111111111111111,5.732545041185259e+32,740,0.5312621203270387
321,211974687.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,1027.1913863105071,216.1559943964361,2.0505090426261414e+32,1.1677660584779728e+32,4.0,5.7818854032221956e+32,740,0.5695005650803586
10,211801146.0,6.372813724560243e+27,2.274461611803033e+27,3100.0,7000.0,3000.0,1634.570831562299,318.98392165198925,2.4446720510467465e+32,1.4254083627555645e+32,2.428571428571429,5.825728699656425e+32,740,0.5830673125032214
140,211915940.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,555.6991423605685,145.1101055292801,3.603424869991051e+32,2.5061376002926638e+32,3.8333333333333335,5.960896744326269e+32,740,0.6954876792807637
400,211992451.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,483.2906781641231,93.88091428281678,3.133892994208472e+32,1.9699980352765547e+32,1.9000000000000001,5.975127786382516e+32,740,0.6286104978431523
431,212003893.0,4.724232079919543e+29,1.3597432953833746e+29,3550.0,7000.0,3000.0,321.7773451545588,63.58365577756737,3.739133693673977e+32,1.979999810398015e+32,1.0666666666666667,6.063695003549956e+32,740,0.5295343714903433
191,211938350.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,958.2811130162339,246.44308734370097,1.912948369510224e+32,1.1788325880151568e+32,3.8333333333333335,6.895537924637147e+32,740,0.6162385806141625
34,211835162.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,1951.4800217106176,334.8137235569456,3.8956006488670736e+32,2.0671447377492277e+32,2.142857142857143,6.898296942562096e+32,740,0.5306356898647706
73,211897054.0,2.53706284034917e+28,2.190676153566424e+28,3250.0,7000.0,3000.0,1753.3825545924042,391.6590764045237,5.184968296824207e+32,3.3445805999388584e+32,1.3636363636363638,7.059843060107455e+32,740,0.6450532401494941
220,211945329.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,2212.219172330336,412.62813355629885,4.416095654216324e+32,2.4093724577103307e+32,1.5,7.287522764262413e+32,740,0.5455888292206604
397,211992053.0,2.53706284034917e+28,2.190676153566424e+28,3250.0,7000.0,3000.0,1523.44863876492,286.2695710567451,4.505025371187369e+32,2.7462126412865183e+32,3.8000000000000003,7.539365140623561e+32,740,0.6095887181569216
171,211929980.0,2.53706284034917e+28,2.190676153566424e+28,3250.0,7000.0,3000.0,1051.4789433843996,174.35015288732376,3.1093528174709633e+32,1.8267261924440578e+32,3.5,7.587910968735592e+32,740,0.5874940219649476
111,211909748.0,4.408909906548034e+31,1.6243024363474054e+31,4410.0,7000.0,3000.0,34.327208543749116,8.106698770644009,3.706609710573962e+32,2.4593802902309105e+32,2.428571428571429,7.74599963188726e+32,740,0.6635120722893914
540,212171351.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,939.8268604373837,169.14299456200106,6.0942967592133965e+32,3.7439061921216144e+32,1.2,7.777165667307106e+32,740,0.6143294854261163
405,211992880.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,1478.5013257297664,291.78811982731924,2.9514269476430218e+32,1.6422345821468598e+32,3.166666666666667,7.958404375895248e+32,740,0.5564205420901002
472,212021051.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,689.3777797624098,153.9945736156491,4.470262498269692e+32,2.9402658087089183e+32,3.3333333333333335,8.02294762071307e+32,740,0.6577389604854321
228,211945980.0,2.53706284034917e+28,2.190676153566424e+28,3250.0,7000.0,3000.0,1125.5878596913406,239.42306687555873,3.32850201600557e+32,2.1115656108429127e+32,4.666666666666667,8.027085729087279e+32,740,0.6343891638608457
328,211976466.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,1084.0960185282465,241.06571674836428,2.1641037090971055e+32,1.2582796104371358e+32,3.0,8.13883012407593e+32,740,0.5814322137833716
306,211970966.0,2.1593906887309408e+31,7.706880255224127e+30,4230.0,7000.0,3000.0,97.54069745260949,21.45650337952678,7.42614278969373e+32,4.699690889095427e+32,1.761904761904762,8.762558783685782e+32,740,0.6328575981083785
59,211892510.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,2298.42923483315,591.2119724264038,4.5881906650227605e+32,2.8276602265669505e+32,2.875,9.226197945333272e+32,740,0.6162909157466157
87,211902283.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,1470.5321359309971,286.2730885346984,2.9355186213441865e+32,1.625513169725517e+32,3.0,9.415179483072248e+32,740,0.5537396894389951
219,211945119.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,1061.440521141278,208.7698635240563,6.882899181109381e+32,4.343401146999336e+32,1.4,9.898131064521602e+32,740,0.6310423896546555
335,211980019.0,4.724232079919543e+29,1.3597432953833746e+29,3550.0,7000.0,3000.0,765.3700749936914,158.55738020228583,8.893792799999876e+32,4.7946196627783595e+32,1.3125,1.0626625123053288e+33,740,0.5390972974745293
197,211939094.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,611.1217224491902,49.29969143169396,5.446411851611552e+32,2.2114685143030123e+32,2.272727272727273,1.0719909474401623e+33,740,0.40604136715233086
122,211913532.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,1984.7250675673404,367.2313241701453,1.7688178529913136e+33,9.028034983098895e+32,1.5,1.0818800565631918e+33,740,0.5103993589747666
132,211915785.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,2513.133629967828,511.87902120856563,5.016789765037166e+32,2.8231891091799527e+32,2.5555555555555554,1.130918376347718e+33,740,0.5627481400267602
187,211936906.0,3.0502204213412435e+33,2.107017621757896e+32,5660.0,7000.0,3000.0,40.26008152107469,8.00763974189242,2.9512429364681584e+33,1.2826267248787416e+33,2.428571428571429,1.1582122001294345e+33,740,0.4346056060073793
420,211998489.0,2.0152606473591297e+27,1.1600772812766656e+27,3030.0,7000.0,3000.0,6970.889323173601,1443.5708481903287,5.591500780156006e+32,2.9362780320311215e+32,3.0,1.1839842322858044e+33,740,0.5251323656167313
471,212021051.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,942.506400031643,150.12787813957016,6.1116722037265256e+32,3.628150028080431e+32,2.75,1.2133360359050459e+33,740,0.5936427719189857
513,212082288.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,681.3838314533241,152.80066300671308,6.0725986964608675e+32,3.3376280280948416e+32,3.5,1.3534126167669e+33,740,0.5496210428066033
327,211976466.0,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,7000.0,3000.0,6179.887215204259,1086.6404928903814,1.2336468924940394e+33,6.598796557696941e+32,2.428571428571429,1.3761452594423016e+33,740,0.5349015668783703
253,211951824.0,6.372813724560243e+27,2.274461611803033e+27,3100.0,7000.0,3000.0,2299.715735929626,474.62719374028984,3.439465990963563e+32,2.044088553677795e+32,2.25,1.3805178617864601e+33,740,0.5943040457583201
41,211845034.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,733.2357107969615,151.71999355022768,4.754658761263584e+32,3.049045821699847e+32,4.25,1.4793957087510327e+33,740,0.6412754258077485
353,211982734.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,672.1625940836349,126.23791104207496,5.9904175946412144e+32,3.0741573407641905e+32,3.181818181818182,1.687660342934719e+33,740,0.5131791385485726
317,211973228.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,2423.015907221055,466.3032987913888,1.571201953520205e+33,9.848363880747893e+32,2.4,1.8447949725936125e+33,740,0.6268044574844813
322,211974724.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,839.5418864464856,168.0437040560175,7.482127884345699e+32,3.932095661880892e+32,3.0625000000000004,1.8610010559052154e+33,740,0.5255317367814207
104,211908029.0,2.53706284034917e+28,2.190676153566424e+28,3250.0,7000.0,3000.0,5478.330464970819,1067.0707348636145,1.620009832195633e+33,9.986714041171025e+32,2.6153846153846154,1.9110023349632476e+33,740,0.6164600882474783
188,211937242.0,6.372813724560243e+27,2.274461611803033e+27,3100.0,7000.0,3000.0,8491.915158830101,1590.1017736554622,1.2700549433400867e+33,7.304946932626268e+32,1.5,2.0549544540387115e+33,740,0.5751677886796901
272,211955324.0,2.53706284034917e+28,2.190676153566424e+28,3250.0,7000.0,3000.0,5281.816973010297,969.0104741349762,1.561898370835144e+33,9.451693465890968e+32,1.6666666666666667,2.1182885612537622e+33,740,0.6051413870697084
436,212007343.0,2.4228762028039462e+29,8.089374008782233e+28,3500.0,7000.0,3000.0,2215.6255885157952,486.9719059334101,1.974599988962025e+33,1.0764736132158624e+33,1.8571428571428572,2.1834779924605034e+33,740,0.545160346011004
325,211975426.0,4.724232079919543e+32,1.0877946363067007e+32,5170.0,7000.0,3000.0,44.27832445480824,9.75309970979432,1.4123138796422772e+33,7.440948134615934e+32,1.2,2.2431033055319934e+33,740,0.526862211146763
92,211903302.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,2624.64992885925,587.4279193244471,1.7019513092095006e+33,1.1201714080117444e+33,1.1666666666666667,2.357105655297845e+33,740,0.6581688923474706
179,211935558.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,1779.2742874157664,454.16955400251925,1.1537684205475076e+33,7.956531060332532e+32,2.3333333333333335,2.41706388708094e+33,740,0.6896124836348746
496,212034371.0,4.724232079919543e+32,1.0877946363067007e+32,5170.0,7000.0,3000.0,42.05384704237595,9.50790875637878,1.3413613229859083e+33,7.145204935587041e+32,2.2,2.620974140007395e+33,740,0.5326830894215447
461,212017838.0,1.4266952797331432e+29,4.76337656086982e+28,3410.0,7000.0,3000.0,3807.8175887651187,975.8055550758357,2.4691750542315064e+33,1.7052634403112067e+33,1.8571428571428572,3.053534172994732e+33,740,0.6906207145535674
495,212034371.0,4.724232079919543e+32,1.0877946363067007e+32,5170.0,7000.0,3000.0,60.15703344960201,13.723102815871448,1.9187856438806972e+33,1.026004439295672e+33,1.4,3.104128995695364e+33,740,0.5347155074709663
