,Unnamed: 0,EPIC,angDist,col1,Name,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,ProtA,ProtD,ProtS,ProtK,Kpmag,Notes,PrCat,PCat,All,2M,Simbad,RAJ2000,DEJ2000,objID,RAJ2000.1,DEJ2000.1,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,eSDSS_g,gKmag,e_gKmag,gFlags,rmag,eSDSS_r,rKmag,e_rKmag,rFlags,imag,eSDSS_i,iKmag,e_iKmag,iFlags,zmag,eSDSS_z,zKmag,e_zKmag,zFlags,ymag,eSDSS_y,yKmag,e_yKmag,yFlags,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J,eJ,H,eH,K,eK,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,DM,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_Jackson,R_Rsun_err,Mbol_err,spectype_std,L_quiet_logL,L_quiet,L_planck,L_quiet_bol,L_quiet_err,L_quiet_bol_err,todrop,whydrop, Date of Run ,n_appa_flares, Filename , Total Exposure Time of LC in Days , BJD-2454833 days ,Ethresh,thresh20p
720,720,212032381,0.619436,488,,0.19,18.72,13.78,1.72,0.4683,0,Y,0.00837,,,,N,N,N,,0.04524,1.95,2,,,,,17.3,,0,1,All,2M,Simbad,129.45767800000002,20.79464,132951294575774096,129.45749899,20.79459999,0.003,0.001,90,503635968,60,55983.09894676,10,71,20.0844,0.0244,20.1861,0.0477,115000,18.8186,0.0055,18.8978,0.0159,115000,17.1647,0.0041,17.2326,0.005,115000,16.3887,0.0038,16.4517,0.0045,115000,16.0108,0.0073,16.0797,0.0123,115000,KTWO212032381-C05,5,STAR,7,08 37 49.843,+20 47 40.70,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,14.76,0.038,14.092,0.037000000000000005,13.777,0.034,17.298,JHK,,,,,08374984+2047407,,2015-10-30 05:05:47,0.932,0.068,0.846,3261.798,2784.036,2485.824,14,3,47,,,14,20.379497425075023,20.0844,18.85761679674752,18.8186,17.173488392977053,17.1647,16.26418535264028,16.3887,16.255532044718585,16.0108,6.020599913279625,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,3.6742346141747673,1.9591152774737837e+31,4.988314402311465e+29,1.8841751121027363e+31,1.950113960413546e+31,1.9388935069428188e+29,6.95997016907608e+30,False,    ,2018-09-04 15:24:00.766310,1.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212032381-c05_kepler_v2_lc.fits,64.60715277777777,2306.631088249931,5.689933269051664e+33,11406.524950422301
721,721,212032714,0.528456,336,HSHJ261,0.22,18.27,13.36,0.42,0.1664,0,N,0.00925,,,,N,N,Y,,0.03581,0.02978,2,,,,,17.6,,0,2,All,2M,Simbad,129.842323,20.799557,132951298422229961,129.84218009,20.79949617,0.017,0.003,90,503635968,60,56145.48782407,10,41,19.553,0.0191,19.6962,0.0541,115000,18.3006,0.0057,18.3907,0.0085,115000,16.6511,0.003,16.730999999999998,0.0037,115000,15.885,0.0032,15.956,0.0029,115000,15.532,0.0043,15.6511,0.0273,115000,KTWO212032714-C05,5,STAR,7,08 39 22.158,+20 47 58.41,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,-31.0,3.0,-14.0,3.0,,,22.002,0.16,,,,,19.81,0.016,18.32,0.008,16.657,0.005,15.76,0.006,14.222,0.029,13.637,0.024,13.363,0.036000000000000004,17.602999999999994,gri,,,5045-301-5-0128-0420,,08392215+2047584,,2015-10-30 04:59:20,0.884,0.116,0.655,6727.576,5891.771,4926.7559999999985,14,3,47,,,14,19.846860888927267,19.553,18.339162110056137,18.3006,16.65962316609744,16.6511,15.762130098187852,15.885,15.7727070349863,15.532,6.020599913279625,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.29100000000000004,0.058200000000000016,0.375,10.10491835691907,3.404552152809507e+31,9.817374889102762e+29,3.2642387909432743e+31,3.388909656562385e+31,4.1490775073572245e+29,2.926219821264045e+31,False,    ,2018-09-04 15:24:00.906750,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212032714-c05_kepler_v2_lc.fits,64.72006944444446,2306.631115181452,3.6262415068456306e+33,3693.697702092176
722,722,212033679,0.584956,468,AD 2925,0.15,19.74,14.48,,,2,,,,,,,,,,,,,,,,,18.98,,0,2,All,2M,Simbad,130.317978,20.815247,132971303178758783,130.31782135,20.81517656,0.006,0.006,0,503635968,60,56006.03237269,5,61,21.1772,0.0581,21.2088,0.1256,115000,19.8729,0.0106,19.9934,0.031,115000,17.9783,0.005,18.0859,0.0101,115000,17.1206,0.0029,17.1919,0.0071,115000,16.6659,0.0053,16.7697,0.0113,115000,KTWO212033679-C05,5,STAR,7,08 41 16.314,+20 48 54.89,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-41.0,5.0,-18.0,5.0,,,23.86,0.45,,,,,21.344,0.036000000000000004,19.836,0.017,17.967,0.008,16.945,0.01,15.359000000000002,0.05,14.63,0.053,14.484000000000002,0.08800000000000001,18.98,gri,,,5037-301-5-0120-0436,,08411631+2048548,,2015-10-30 09:13:27,0.655,0.345,0.606,20593.203,17156.654,12676.733,14,4,48,,,14,21.491452299808746,21.1772,19.92105665164466,19.8729,17.99162769297791,17.9783,16.966608231092643,17.1206,16.983433861438073,16.6659,6.020599913279625,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,6.164414002968978,1.2079806881608066e+31,2.8571025232039085e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.087047495513704e+28,7.082974670228428e+30,False,    ,2018-09-04 15:24:01.041559,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212033679-c05_kepler_v2_lc.fits,64.62597222222222,2306.6311480380464,2.4151858239011723e+34,84532.69717436748
723,723,212034371,0.262963,609,JS102,1.03,11.76,9.83,1.21,0.3959,0,Y,0.00773,,,,N,Y,Y,conf,0.02411,0.70822,2,,,,,11.56,peak splitting; beat pattern and phase shifts,0,2,All,2M,Simbad,128.98728799999998,20.826318,132991289872032079,128.98722788,20.82627133,0.036000000000000004,0.034,90,1141170176,136,54089.34451389,10,55,12.302,,,,65572,11.713,,,,65572,11.508,,,,65572,11.418,,,,114724,11.359000000000002,,,,98340,KTWO212034371-C05,5,STAR,7,08 35 56.951,+20 49 34.74,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5064_GO5095_GO5104_GO5106,-37.4,1.6,-15.4,2.2,,,,,12.647,0.04,11.807,0.02,12.218,0.03,11.556,0.01,11.279000000000002,0.05,,,10.383,0.025,9.914,0.025,9.828,0.02,11.56,gri,,,,555-044758,08355696+2049346,,2015-10-30 06:27:06,1.0,0.0,0.982,227.493,236.689,231.18,14,3,47,,,14,12.416703573356724,12.302,11.746087550986722,11.713,11.499350240626724,11.508,11.387029962082398,11.418,11.382436970951442,11.359000000000002,6.020599913279625,K0,5280,3.723,-0.22,5.76,-0.33,0.816,0.944,0.28600000000000003,0.436,0.443,0.853,1.953,0.387,0.091,0.03,-0.063,-0.037000000000000005,-0.015,0.87,,,4.29,3.81,5.54,,,0.8170000000000001,K0V,V  ,1.68,0.62,0.22,0.07,0.84,0.47,0.07,4.17,86.21678104048753,0.8170000000000001,0.16340000000000002,0.10000000000000007,1.899835519196333,1.870940565148793e+33,1.1784712177760733e+32,1.7924420873973394e+33,1.9145203692905536e+33,3.225002057083996e+31,4.408346062561888e+32,False,    ,2018-09-04 15:24:01.236692,6.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212034371-c05_kepler_v2_lc.fits,64.83298611111114,2306.6310542687647,4.97725997233479e+33,42.23488785519531
724,724,212035051,0.685435,430,HSHJ 96,0.19,18.68,13.78,1.88,0.1553,0,Y,0.007559999999999998,,,,N,N,Y,,0.054929999999999986,1.1489200000000002,2,,,,,18.01,,1,2,All,2M,Simbad,129.013542,20.837702,133001290134285760,129.01334681,20.83764747,0.004,0.002,90,503635968,60,56192.58104167,10,72,19.945,0.012,20.0526,0.0282,115000,18.7108,0.0054,18.8188,0.018000000000000002,115000,17.066,0.0031,17.1498,0.0058,115000,16.3097,0.0053,16.3701,0.0051,115000,15.9189,0.0093,15.989,0.0058,115000,KTWO212035051-C05,5,STAR,7,08 36 03.251,+20 50 15.73,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,-39.0,3.0,-13.0,3.0,,,22.775,0.3670000000000001,,,,,20.197,0.02,18.719,0.009000000000000001,17.076,0.005,16.166,0.006999999999999999,14.682,0.027000000000000003,14.029000000000002,0.032,13.782,0.034,18.012,gri,,,6728-301-1-0132-0335,,08360325+2050157,,2015-10-30 06:30:03,0.915,0.085,0.649,9791.797,8960.559000000001,8263.931,14,3,47,,,14,20.23726681350337,19.945,18.748798052789628,18.7108,17.07418603545462,17.066,16.1889073975129,16.3097,16.15453017988599,15.9189,6.020599913279625,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.258,0.05160000000000002,0.375,3.6055512754639887,2.5238293779207718e+31,6.898182513586878e+29,2.411579869115559e+31,2.5945377341929524e+31,2.4771662549990842e+29,2.240303966236216e+31,False,    ,2018-09-04 15:24:01.387626,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212035051-c05_kepler_v2_lc.fits,64.81416666666667,2306.6310558841433,1.609615778839937e+33,2333.391115224317
725,725,212035441,0.571958,654,JS 10,0.29,17.32,12.72,16.51,0.2359,0,Y,0.00847,,,,N,Y,Y,,0.03634,0.8914,2,,,,,16.57,,0,2,All,2M,Simbad,128.135183,20.844728,133011281350724183,128.13502129,20.84467898,0.012,0.008,0,503636096,60,55980.52671296,10,75,18.3171,0.0232,18.448,0.0203,115000,17.1127,0.0041,17.1624,0.0083,115000,15.7613,0.0024,15.8368,0.0027,115000,15.1428,0.0013,15.1852,0.0017,115000,14.8364,0.002,14.842,0.0079,115000,KTWO212035441-C05,5,STAR,7,08 32 32.446,+20 50 41.02,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5097,-37.0,3.0,-15.0,3.0,,,21.298,0.096,,,,,18.518,0.008,17.104,0.006,15.738,0.005,14.992,0.005,13.601,0.022,12.948,0.021,12.715,0.023,16.572,gri,,,6597-301-2-0220-0339,,08323244+2050410,,2015-10-30 09:09:24,0.996,0.004,0.626,1483.405,1293.4,1115.762,19,1,65,,,22,18.58640412440284,18.3171,17.14501900803261,17.1127,15.765194975101444,15.7613,15.047043833182899,15.1428,15.011552434059546,14.8364,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,3.295356581616017,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:24:01.545584,1.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212035441-c05_kepler_v2_lc.fits,64.62597222222222,2306.6309641339685,5.906249963714499e+32,274.1828597554043
726,726,212036187,0.537462,474,HSHJ236,0.25,18.15,13.12,0.77,0.14800000000000002,0,Y,0.00865,1.1866,0.0271,0.0,N,Y,N,,0.0147,0.40953,2,,,,,17.48,,0,2,All,2M,Simbad,129.735826,20.857735,133021297357109775,129.73567930000002,20.85767587,0.003,0.002,90,503635968,60,55994.37537037,5,70,19.4962,0.0098,19.6342,0.0264,115000,18.2398,0.0041,18.3473,0.0108,115000,16.5384,0.0041,16.6123,0.005,115000,15.7432,0.0035,15.8032,0.0044,115000,15.3507,0.0022,15.3981,0.0107,115000,KTWO212036187-C05,5,STAR,7,08 38 56.598,+20 51 27.85,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-31.0,3.0,-15.0,3.0,,,21.866,0.162,,,,,19.643,0.013,18.214,0.008,16.555,0.005,15.584,0.006,14.022,0.027000000000000003,13.45,0.03,13.116,0.031,17.480999999999998,gri,,,6597-301-1-0230-0302,,08385659+2051278,,2015-10-30 06:03:29,1.0,0.0,0.552,1575.191,1237.856,975.245,14,3,47,,,14,19.79393704680325,19.4962,18.279838736898924,18.2398,16.547765537042554,16.5384,15.615074945336687,15.7432,15.604283153268756,15.3507,6.020599913279625,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.29100000000000004,0.058200000000000016,0.375,6.799586384479573,3.404552152809507e+31,9.817374889102762e+29,3.2642387909432743e+31,3.388909656562385e+31,4.1490775073572245e+29,2.926219821264045e+31,False,    ,2018-09-04 15:24:01.710263,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212036187-c05_kepler_v2_lc.fits,64.81416666666667,2306.631106422363,5.307906067619831e+32,540.6644981553654
727,727,212038642,0.499169,500,AD 1465,0.28,17.47,12.8,18.44,0.1359,0,Y,0.00734,,,,N,N,Y,,0.02102,0.87916,2,,,,,16.06,,0,2,All,2M,Simbad,127.804617,20.90011,133081278045200645,127.80447304,20.90007625,0.008,0.002,90,503635968,60,55888.69886574,5,74,18.5177,0.0059,18.6199,0.0106,115000,17.3292,0.0038,17.4278,0.0083,115000,15.9024,0.0036,15.9652,0.0054,115000,15.2387,0.0034,15.2865,0.0047,115000,14.9123,0.003,14.9404,0.0047,115000,KTWO212038642-C05,5,STAR,7,08 31 13.109,+20 54 00.40,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097,,,,,,,,,,,,,,,,,,,,,13.693,0.023,13.053,0.026,12.798,0.027000000000000003,16.058,JHK,,,,,08311310+2054003,,2015-10-30 08:12:27,1.0,0.0,0.8690000000000001,1505.779,1321.197,1154.591,19,1,65,,,22,18.791304879388047,18.5177,17.362269532607566,17.3292,15.907022041721074,15.9024,15.138895256708965,15.2387,15.097128516410114,14.9123,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,3.5685256059050494,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:24:01.890759,3.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212038642-c05_kepler_v2_lc.fits,64.34368055555555,2306.6309391149193,1.857246616599642e+34,8621.802188170208
728,728,212064701,0.555834,777,AD 3937,0.97,12.16,10.17,9.51,0.2182,0,Y,0.00831,,,,N,Y,N,cand,0.00762,0.33417,2,,,,,12.28,,1,2,All,2M,Simbad,133.01439299999998,21.360267999999998,133631330143972856,133.0142305,21.36023741,0.261,0.02,90,1409605632,168,55731.86155093,5,66,13.237,,,,16420,12.493,,,,114724,12.147,,,,114724,11.942,,,,114724,11.843,,,,114724,KTWO212064701-C05,5,STAR,7,08 52 03.454,+21 21 36.96,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5095_GO5106,-30.3,1.0,-8.3,1.2,,,,,13.615,0.01,12.59,0.01,13.138,0.03,12.211,0.04,11.911,0.02,,,10.774,0.023,10.295,0.022,10.166,0.02,12.279000000000002,gri,,,,557-045941,08520345+2121370,,2015-10-30 08:30:50,1.0,0.0,0.958,189.223,180.848,168.96200000000005,10,2,30,,,22,13.38257438207,13.237,12.52654238982,12.493,12.13962697082,12.147,11.901704693900001,11.942,11.88985469789,11.843,6.020599913279625,K3,4830,3.684,-0.41,6.57,-0.58,0.98,1.15,0.376,0.7759999999999999,0.537,1.013,2.38,0.483,0.109,0.033,-0.071,-0.031,-0.008,0.78,,,4.76,4.16,6.16,,,0.7290000000000001,K3V,V  ,2.1,0.85,0.32,0.13,0.99,0.58,0.01,4.94,209.99999999915192,0.7290000000000001,0.1458,0.14000000000000012,1.8708286933869709,1.0521071967581528e+33,6.141090281536664e+31,9.993293533318038e+32,1.0815833456435376e+33,2.520370929835525e+31,3.4866127639132136e+32,False,    ,2018-09-04 15:24:02.021940,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212064701-c05_kepler_v2_lc.fits,64.85180555555556,2306.6312894952357,1.0672152397524213e+33,17.378269832004094
729,729,212066424,0.434744,634,AD 3155,0.17,19.72,14.07,24.85,0.252,0,Y,0.00854,,,,N,N,N,,0.03617,1.20528,2,,,,,17.5,,0,2,All,2M,Simbad,130.752288,21.391151,133661307522079881,130.75216873,21.39110356,0.002,0.002,90,503635968,60,56049.97160880001,5,74,21.0561,0.0382,21.1283,0.0371,115000,19.8013,0.0087,19.9313,0.0213,115000,17.7311,0.0044,17.8166,0.0121,115000,16.8002,0.0053,16.8602,0.0076,115000,16.3234,0.0068,16.4105,0.0076,115000,KTWO212066424-C05,5,STAR,7,08 43 00.548,+21 23 28.14,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,15.012,0.045,14.374,0.067,14.067,0.058,17.498,JHK,,,,,08430054+2123281,,2015-10-30 09:10:09,1.0,0.0,0.879,3817.867,3052.573,2356.604,15,1,49,,,14,21.37889478296875,21.0561,19.8549428634375,19.8013,17.746724060312506,17.7311,16.6304352171875,16.8002,16.680301205781248,16.3234,6.020599913279625,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,3.5355339059327378,1.9591152774737837e+31,4.988314402311465e+29,1.8841751121027363e+31,1.950113960413546e+31,1.9388935069428188e+29,6.95997016907608e+30,False,    ,2018-09-04 15:24:02.155396,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212066424-c05_kepler_v2_lc.fits,64.88944444444445,2306.6311432990115,6.989975690661895e+32,1401.2700737994596
730,730,212068777,0.496354,744,,0.16,19.43,14.28,,,2,,,,,,,,,,,,,,,,,18.7,,0,1,All,2M,Simbad,132.05469,21.433453,133721320546390646,132.0545728,21.43336869,0.01,0.002,90,503635968,60,56018.28701389,5,76,20.7991,0.0192,20.9161,0.0305,115000,19.4705,0.0046,19.5774,0.0075,115000,17.6426,0.006,17.7293,0.0093,115000,16.8297,0.0025,16.8859,0.0057,115000,16.4378,0.0097,16.5061,0.0089,115000,KTWO212068777-C05,5,STAR,7,08 48 13.126,+21 26 00.43,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048,-25.0,4.0,-18.0,4.0,,,25.298,0.8540000000000001,,,,,21.156,0.038,19.478,0.015,17.651,0.006999999999999999,16.643,0.01,15.119000000000002,0.049,14.462,0.058,14.277,0.052000000000000005,18.702,gri,,,5045-301-4-0143-0239,,08481312+2126004,,2015-10-30 05:14:26,0.855,0.145,0.58,5388.008000000002,4429.947,3477.56,10,2,30,,,14,21.110467857242934,20.7991,19.517011266572162,19.4705,17.65519095782153,17.6426,16.68065286336459,16.8297,16.743044994738714,16.4378,6.020599913279625,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,4.53975494933372,1.2079806881608066e+31,2.8571025232039085e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.087047495513704e+28,7.082974670228428e+30,False,    ,2018-09-04 15:24:02.282272,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212068777-c05_kepler_v2_lc.fits,64.87062500000002,2306.6312236940357,5.852973473154824e+32,2048.569635013095
731,731,212068782,0.590389,730,,0.17,19.31,14.13,1.89,0.2492,0,Y,0.00783,,,,N,Y,Y,,0.06709,1.87327,2,,,,,18.63,,0,1,All,2M,Simbad,129.595396,21.433489,133721295953150664,129.59523393,21.43342469,0.006,0.005,90,503635968,60,55956.47854167,5,71,20.5464,0.0211,20.7335,0.076,115000,19.363,0.0077,19.4713,0.0122,115000,17.6282,0.0048,17.7274,0.0045,115000,16.8157,0.0054,16.904,0.0058,115000,16.3914,0.013999999999999999,16.496,0.032,115000,KTWO212068782-C05,5,STAR,7,08 38 22.895,+21 26 00.56,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048,-41.0,4.0,-19.0,4.0,,,23.209,0.46,,,,,20.959,0.029,19.365,0.014,17.635,0.006999999999999999,16.627,0.009000000000000001,15.126,0.039,14.462,0.047,14.130999999999998,0.056,18.632,gri,,,6597-301-2-0230-0308,,08382289+2126005,,2015-10-30 07:22:48,0.911,0.08900000000000001,0.527,10814.114,8820.706,7706.456,15,2,50,,,14,20.841393306115922,20.5464,19.401977926707648,19.363,17.636965934595207,17.6282,16.691324978373345,16.8157,16.63579017539843,16.3914,6.020599913279625,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,3.1622776601683795,1.2079806881608066e+31,2.8571025232039085e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.087047495513704e+28,7.082974670228428e+30,False,    ,2018-09-04 15:24:02.412250,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212068782-c05_kepler_v2_lc.fits,64.87062500000002,2306.631062009917,5.2476575766447536e+32,1836.7060803824832
732,732,212069223,0.5758220000000001,490,JS 45,0.62,14.23,11.15,14.66,0.7871,0,Y,0.00857,,,,N,Y,N,,0.0076700000000000015,0.34713,2,,,,,14.09,,1,2,All,2M,Simbad,128.445705,21.441010000000002,133721284455999703,128.44554661,21.44094796,0.004,0.004,0,503635968,60,55939.05078704,5,91,15.2807,0.0018,15.3565,0.0019,115000,14.1282,0.0037,14.1683,0.0023,115000,13.4964,0.0053,13.5435,0.0005,115000,13.2587,0.0064,13.2941,0.001,115000,13.0799,0.0028,13.0883,0.0049,115000,KTWO212069223-C05,5,STAR,7,08 33 46.969,+21 26 27.64,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5048_GO5095,-34.0,2.0,-11.5,1.7,,,,,,,,,,,,,,,,,11.967,0.021,11.314,0.025,11.148,0.023,14.089,JHK,,,,558-046516,08334697+2126276,,2015-10-30 09:02:49,1.0,0.0,0.929,275.53700000000003,255.049,224.009,20,1,69,,,22,15.489955177241375,15.2807,14.158923910403875,14.1282,13.493030759958744,13.4964,13.198781072253444,13.2587,13.172018542364773,13.0799,6.020599913279625,M0.5,3800,3.58,-1.38,9.2,-1.27,1.4409999999999998,,0.902,1.1840000000000002,0.924,1.886,3.84,0.62,0.208,0.13,,,,0.56,,,6.19,5.36,7.9,0.37,,0.535,M0.5V,,,,,,,,,,85.44003745101017,0.535,0.107,0.08000000000000007,5.418429200423311,2.1481271854810107e+32,8.862635727823252e+30,2.0620815109197712e+32,2.178010611369685e+32,2.936076022706698e+30,4.012043812898151e+31,False,    ,2018-09-04 15:24:02.543152,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212069223-c05_kepler_v2_lc.fits,64.83298611111114,2306.630987777455,2.8862543841209515e+32,32.56654648526148
