angDist,col1,Name,EPIC,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,ProtA,ProtD,ProtS,ProtK,Kpmag,Notes,PrCat,PCat,All,2M,Simbad,RAJ2000,DEJ2000,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
0.587574,377,HSHJ 22,211954836,0.26,17.57,13.02,24.44,0.6386,0,Y,0.00878,,,,N,Y,N,,0.01778,0.75193,2,,,,,16.98,,0,2,All,2M,Simbad,128.074447,19.547091,131451280743296981,128.074287480, 19.547027430,0.011,0.003,0,503635968,60,55863.745115740,10,70,18.8472,0.0077,18.9553,0.0146,115000,17.6134,0.0061,17.6710,0.0111,115000,16.1336,0.0034,16.1950,0.0033,115000,15.4723,0.0056,15.5272,0.0020,115000,15.1440,0.0064,15.2049,0.0091,115000
0.432717,378,HSHJ193,211994382,0.17,18.91,13.98,0.45,0.1381,0,Y,0.00838,,,,N,Y,N,,0.02497,0.58724,2,,,,,18.27,,0,1,All,2M,Simbad,129.528008,20.162373000000002,132191295279645354,129.527897060, 20.162312980,0.004,0.002,90,503635968,60,55822.369953700,5,83,20.2322,0.0168,20.3771,0.0205,115000,18.9366,0.0044,19.0502,0.0093,115000,17.3140,0.0042,17.4057,0.0036,115000,16.5628,0.0044,16.6285,0.0053,115000,16.1832,0.0058,16.2796,0.0108,115000
0.457110,379,JS187,211953263,0.53,15.51,11.79,1.8,0.5168,0,Y,0.00738,,,,N,Y,Y,,0.02977,1.56546,P,1.81,,,,15.23,,0,1,All,2M,Simbad,129.38513899999998,19.521625,131421293850256505,129.385004660, 19.521615480,0.005,0.002,90,503635968,60,56095.764340280,5,66,16.7900,0.0067,16.8761,0.0069,115000,15.5699,0.0056,15.6704,0.0045,115000,14.5818,0.0043,14.6440,0.0017,115000,14.1128,0.0033,14.1718,0.0014,115000,13.8795,0.0105,13.9066,0.0040,115000
0.532914,380,KW514,211967873,0.94,12.06,10.22,10.15,0.4024,0,Y,0.00804,,,,N,Y,N,,0.01167,0.43198,D,,9.75,,9.62,12.08,go from one peak to two over campaign,2,2,All,2M,Simbad,130.884927,19.743816,131691308847693109,130.884779650, 19.743764240,0.020,0.015,90,604299264,72,55936.725775460,5,90,12.8680,,,,114724,12.2430,,,,32804,11.9770,,,,114724,11.8330,,,,114724,11.7650,,,,114724
1.273588,380,KW514,211967873,0.94,12.06,10.22,10.15,0.4024,0,Y,0.00804,,,,N,Y,N,,0.01167,0.43198,D,,9.75,,9.62,12.08,go from one peak to two over campaign,2,2,All,2M,Simbad,130.884927,19.743816,131691308848402647,130.884824290, 19.743475690,0.023,0.023,90,268959744,32,56997.470567130,0,3,,,,,0,,,,,0,13.7663,0.4315,17.1056,0.0296,4120,,,,,0,,,,,0
0.579521,381,AD 2250,212009190,0.6,14.31,11.32,15.26,0.9022,0,Y,0.00815,,,,N,Y,N,,0.01647,0.78676,2,16.04,,,,14.22,,1,2,All,2M,Simbad,129.24956,20.406513,132481292494638332,129.249398210, 20.406458960,0.004,0.001,90,503635968,60,56022.800625000,10,84,15.5345,0.0061,15.5873,0.0022,115000,14.3470,0.0030,14.3996,0.0021,115000,13.6887,0.0047,13.7353,0.0045,115000,13.3995,0.0048,13.4418,0.0009,115000,13.2236,0.0056,13.2592,0.0053,115000
0.683558,382,HSHJ113,211943550,0.19,18.63,13.7,2.58,0.0435,0,N,0.0077,,,,N,Y,N,,0.02065,0.52767,2,,,,,18.0,second highest peak more likely correct; shows double-dip structure,0,2,All,2M,Simbad,129.067346,19.377974,131251290672364046,129.067159670, 19.377902190,0.008,0.006,90,503635968,60,55863.938078700,5,59,19.9426,0.0114,20.0492,0.0323,115000,18.7055,0.0075,18.7910,0.0071,115000,17.0704,0.0027,17.1518,0.0035,115000,16.3155,0.0037,16.3755,0.0045,115000,15.9558,0.0039,16.0312,0.0156,115000
0.547483,383,JS452,211938509,0.56,14.97,11.64,16.7,0.769,0,Y,0.00924,,,,N,Y,N,,0.01267,0.57504,2,,,,,14.73,,1,2,All,2M,Simbad,130.432862,19.302279000000002,131161304327573247,130.432712190, 19.302222990,0.009,0.005,0,503635968,60,55927.059918980,5,95,16.1279,0.0026,16.1978,0.0034,115000,14.9199,0.0026,14.9795,0.0016,115000,14.1343,0.0029,14.1748,0.0026,115000,13.7836,0.0018,13.8292,0.0015,115000,13.5939,0.0007,13.6230,0.0045,115000
0.642531,384,HSHJ342,211997576,0.17,19.18,14.01,0.94,0.0422,0,Y,0.00633,,,,M,Y,N,,0.03089,0.7771,2,,,,,17.32,,0,2,All,2M,Simbad,130.241998,20.213997,132251302418747293,130.241821000, 20.213931680,0.004,0.003,0,503635968,60,56074.204259260,5,76,20.5144,0.0249,20.6056,0.0303,115000,19.2048,0.0064,19.3151,0.0126,115000,17.4676,0.0067,17.5552,0.0076,115000,16.6523,0.0045,16.7124,0.0027,115000,16.2443,0.0036,16.3305,0.0064,115000
0.633693,385,AD 3403,211920710,0.28,17.57,12.83,1.33,0.4435,0,Y,0.00903,2.4074,0.2135,0,Y,N,M,,0.01758,0.61086,2,,,,,16.95,broad second-highest peak,0,2,All,2M,Simbad,131.343355,19.035624,130841313432513275,131.343171350, 19.035594920,0.003,0.003,0,503635968,60,55980.619178240,5,87,18.8370,0.0100,18.9205,0.0137,115000,17.6351,0.0045,17.7012,0.0051,115000,16.0446,0.0062,16.1031,0.0051,115000,15.3436,0.0029,15.3789,0.0033,115000,14.9500,0.0056,14.9810,0.0062,115000
0.618615,386,KW560,211995540,0.75,13.41,10.72,12.02,0.5883,0,Y,0.00857,,,,N,Y,N,,0.00916,0.36353,D,,11.78,,11.92,13.37,,1,2,All,2M,Simbad,129.738446,20.181546,132211297383748377,129.738275370, 20.181483720,0.073,0.052,0,503635968,60,55843.342349540,5,76,14.4930,0.0014,14.5399,0.0019,115000,13.4580,,,,114724,13.0360,,,,114724,12.7810,,,,114724,12.5891,0.0057,12.5774,0.0020,115000
0.078081,387,KW365,211923188,1.39,9.99,8.64,7.8,0.3084,0,N,0.00862,,,,M,Y,N,,0.00393,0.11177,2,,,,,10.01,peak splitting; only one detected,0,1,All,2M,Simbad,130.280672,19.071227,130881302806015897,130.280694010, 19.071220860,0.046,0.046,90,1409441792,168,51711.592951390,4,31,10.3500,,,,114788,9.9930,,,,114788,9.8940,,,,68,9.8800,,,,114788,9.8730,,,,114788
1.528252,387,KW365,211923188,1.39,9.99,8.64,7.8,0.3084,0,N,0.00862,,,,M,Y,N,,0.00393,0.11177,2,,,,,10.01,peak splitting; only one detected,0,1,All,2M,Simbad,130.280672,19.071227,130881302803745634,130.280400060, 19.070889130,0.012,0.012,90,302067712,36,56086.784525460,0,13,12.4007,0.0917,12.6962,0.0081,24,10.9485,0.3365,12.1586,0.0284,24,11.3939,0.0010,12.1752,0.0010,16,12.5738,0.0000,12.6613,0.0000,16777240,12.4915,0.0000,11.5910,0.0013,16778264
1.656618,387,KW365,211923188,1.39,9.99,8.64,7.8,0.3084,0,N,0.00862,,,,M,Y,N,,0.00393,0.11177,2,,,,,10.01,peak splitting; only one detected,0,1,All,2M,Simbad,130.280672,19.071227,130881302805046246,130.280376760, 19.071592920,0.015,0.015,90,268959744,32,55583.190891200,0,23,10.7807,0.0361,11.9143,0.0294,24,10.0803,0.0211,,,24,10.0519,0.0499,12.0898,0.1953,24,9.8739,0.0135,12.3942,0.2133,24,10.6374,0.3954,11.0395,0.0189,24
1.668874,387,KW365,211923188,1.39,9.99,8.64,7.8,0.3084,0,N,0.00862,,,,M,Y,N,,0.00393,0.11177,2,,,,,10.01,peak splitting; only one detected,0,1,All,2M,Simbad,130.280672,19.071227,130881302801185931,130.280207820, 19.071376810,0.014,0.014,90,277348352,33,56584.884768520,0,6,,,,,0,9.8583,0.0010,13.4766,0.0010,24,,,,,0,14.0603,0.0013,12.1962,0.0010,16777240,13.3457,0.0013,11.5148,0.0010,16777240
1.686344,387,KW365,211923188,1.39,9.99,8.64,7.8,0.3084,0,N,0.00862,,,,M,Y,N,,0.00393,0.11177,2,,,,,10.01,peak splitting; only one detected,0,1,All,2M,Simbad,130.280672,19.071227,130881302806665452,130.280686440, 19.070758770,0.023,0.023,90,1342255104,160,56587.651296300,0,3,,,,,16416,,,,,16416,,,,,16416,13.9371,0.2501,13.9039,0.2820,24,13.5133,0.0014,12.2375,0.0010,16777240
1.975478,387,KW365,211923188,1.39,9.99,8.64,7.8,0.3084,0,N,0.00862,,,,M,Y,N,,0.00393,0.11177,2,,,,,10.01,peak splitting; only one detected,0,1,All,2M,Simbad,130.280672,19.071227,130881302801025936,130.280105280, 19.071346320,0.011,0.011,90,268959744,32,56021.350324070,0,3,,,,,0,,,,,24,,,,,0,14.0207,0.0992,13.7041,0.0469,24,,,,,0
0.607859,388,AD 3145,212016014,0.15,20.13,14.57,0.85,0.0451,0,Y,0.00757,,,,N,Y,M,,0.07866,0.9844,2,,,,,18.08,,0,2,All,2M,Simbad,130.729696,20.520679,132621307296145262,130.729554640, 20.520574200,0.014,0.006,0,503635968,60,56053.267002310,10,77,21.4082,0.0405,21.3641,0.0733,115000,20.2002,0.0087,20.3357,0.0308,115000,18.3118,0.0054,18.3947,0.0079,115000,17.4418,0.0037,17.5221,0.0061,115000,16.9684,0.0098,17.0798,0.0108,115000
0.535686,389,AD 1572,212031039,0.23,17.97,13.25,,,2,,,,,,,,,,,,,,,,,16.53,,0,2,All,2M,Simbad,128.011379,20.772420999999998,132921280112757401,128.011231610, 20.772364870,0.006,0.003,0,503636096,60,55954.699120370,5,79,19.3673,0.0217,19.5366,0.0238,115000,18.0859,0.0044,18.1994,0.0134,115000,16.5024,0.0034,16.5745,0.0024,115000,15.7377,0.0026,15.7978,0.0044,115000,15.3771,0.0059,15.4226,0.0111,115000
0.429202,390,,211992683,0.17,18.99,14.02,,,2,,,,,,,,,,,,,,,,,18.29,,0,1,All,2M,Simbad,129.55187,20.134056,132161295518271365,129.551765410, 20.133988390,0.005,0.003,0,503635968,60,56025.507083330,5,76,20.2540,0.0149,20.3960,0.0255,115000,19.0517,0.0081,19.1310,0.0114,115000,17.3413,0.0056,17.4296,0.0119,115000,16.5705,0.0026,16.6333,0.0079,115000,16.1721,0.0036,16.2593,0.0106,115000
0.712452,391,JS667,211936741,0.28,17.52,12.81,2.29,0.6041,0,Y,0.00903,,,,N,N,M,,0.07733,3.61653,P,2.3,,,,16.93,,0,2,All,2M,Simbad,128.32497,19.275789000000003,131131283248391441,128.324776850, 19.275712030,0.004,0.003,90,503636096,60,55887.497581020,5,88,18.8478,0.0143,18.9567,0.0101,115000,17.6163,0.0055,17.7014,0.0047,115000,16.0593,0.0028,16.1090,0.0015,115000,15.3424,0.0029,15.3891,0.0040,115000,14.9807,0.0067,15.0250,0.0081,115000
0.714706,392,AD 3178,211897893,0.17,18.89,14.03,0.4,0.0512,0,Y,0.00757,,,,N,N,N,,0.01672,0.1652,2,,,,,18.27,,0,2,All,2M,Simbad,130.800209,18.695866,130431308000885534,130.800008420, 18.695808420,0.006,0.004,90,503635968,60,56209.306736110,5,55,20.2229,0.0345,20.4224,0.0423,115000,18.9479,0.0078,19.0742,0.0214,115000,17.2889,0.0050,17.3702,0.0050,115000,16.5417,0.0053,16.5980,0.0073,115000,16.1671,0.0061,16.2524,0.0076,115000
0.459859,393,KW 60,211946055,0.79,12.57,10.62,17.48,0.4499,1,Y,0.00992,,,,M,Y,N,,0.00331,0.10709,2,,,,,12.62,,1,1,All,2M,Simbad,129.46588,19.414932,131291294658038468,129.465755120, 19.414882550,0.112,0.078,90,503635968,60,55912.653368060,3,67,13.1890,,,,16420,12.5710,,,,114724,12.3470,,,,114724,12.2410,,,,16420,12.2476,0.0065,12.2212,0.0001,115000
0.574279,394,AD 3375,211928526,0.2,18.5,13.58,1.8,0.6426,0,Y,0.00818,,,,N,N,Y,,0.02384,0.98988,2,,,,,17.86,,0,2,All,2M,Simbad,131.28561399999998,19.152287,130981312855353239,131.285456070, 19.152230520,0.004,0.002,90,503635968,60,56015.828333330,5,79,19.6960,0.0171,19.7795,0.0431,115000,18.4733,0.0085,18.5595,0.0074,115000,16.9136,0.0047,16.9678,0.0054,115000,16.1853,0.0031,16.2425,0.0032,115000,15.8164,0.0057,15.8827,0.0090,115000
0.562278,395,AD 3156,211977997,0.17,19.09,14.05,0.98,0.1454,0,Y,0.00759,,,,N,N,Y,,0.0453,1.83689,2,,,,,18.43,,0,2,All,2M,Simbad,130.75779,19.901279000000002,131881307576962025,130.757639630, 19.901212640,0.007,0.006,90,503636096,60,55881.345613430,5,82,20.3892,0.0315,20.4410,0.0447,115000,19.1068,0.0059,19.1977,0.0193,115000,17.4065,0.0059,17.4853,0.0102,115000,16.6134,0.0049,16.6922,0.0046,115000,16.2114,0.0025,16.2941,0.0139,115000
0.591086,396,JS441,211901114,0.38,16.55,12.32,8.61,0.7028,0,Y,0.00813,,,,N,Y,N,,0.03599,1.8747,2,,,,,16.02,,0,2,All,2M,Simbad,130.398723,18.743057,130491303986182189,130.398560080, 18.743000820,0.004,0.003,90,503635968,60,56047.060185190,5,64,17.6668,0.0061,17.7573,0.0086,115000,16.4834,0.0035,16.5451,0.0026,115000,15.2422,0.0030,15.2975,0.0038,115000,14.6848,0.0036,14.7301,0.0029,115000,14.4102,0.0059,14.4247,0.0075,115000
0.628448,397,JS613,211946708,0.41,16.17,12.18,21.47,0.4159,0,N,0.00844,,,,N,Y,N,,0.01883,0.84557,2,,,,,16.7,,0,2,All,2M,Simbad,131.46416399999998,19.424346,131301314641289594,131.464071980, 19.424194530,0.003,0.003,90,503635968,60,56057.773379630,10,88,17.3932,0.0036,17.4655,0.0073,115000,16.2404,0.0023,16.3006,0.0039,115000,15.0408,0.0039,15.0998,0.0020,115000,14.5263,0.0033,14.5710,0.0043,115000,14.2429,0.0055,14.2626,0.0069,115000
0.667504,398,JS725,211920429,0.28,17.72,12.84,,,3,,,,,,,,,,,,,,,,,17.09,,0,2,All,2M,Simbad,130.294825,19.031648999999998,130831302947198442,130.294664890, 19.031541900,0.007,0.006,90,503635968,60,55950.557847220,5,79,18.9888,0.0118,19.0950,0.0134,115000,17.7513,0.0037,17.8330,0.0052,115000,16.1357,0.0030,16.1914,0.0046,115000,15.3923,0.0057,15.4290,0.0055,115000,15.0079,0.0100,15.0629,0.0095,115000
0.683396,398,JS725,211920429,0.28,17.72,12.84,,,3,,,,,,,,,,,,,,,,,17.09,,0,2,All,2M,Simbad,130.294825,19.031648999999998,130831302949808112,130.294821300, 19.031459200,0.028,0.028,90,268959744,32,56339.439733800,0,4,21.2751,0.1406,,,4120,18.3724,0.0000,,,4120,,,,,0,,,,,0,18.2250,0.0547,,,4112
0.484667,399,HSHJ 33,211901894,0.2,18.07,13.57,1.67,0.2654,0,Y,0.00808,,,,N,N,N,,0.01588,0.56906,2,,,,,17.58,,0,2,All,2M,Simbad,128.28216,18.754375,130501282820785745,128.282026290, 18.754329230,0.006,0.002,0,503635968,60,56071.168958330,5,79,19.3923,0.0118,19.5251,0.0145,115000,18.1581,0.0059,18.2342,0.0073,115000,16.6582,0.0025,16.7350,0.0048,115000,15.9916,0.0030,16.0507,0.0055,115000,15.6569,0.0075,15.7212,0.0080,115000
0.622999,400,KW401,211909748,0.98,12.36,10.15,2.42,0.8636,0,Y,0.00818,,,,N,Y,N,conf,0.06528,3.08847,D,,2.43,,9.61,12.36,,2,2,All,2M,Simbad,130.37795,18.871872,130641303778046658,130.377776360, 18.871817670,0.047,0.042,90,872734720,104,56036.941064810,5,66,13.3430,,,,114724,12.5710,,,,114724,12.1920,,,,114724,11.9580,,,,114724,11.8520,,,,114724
1.011521,400,KW401,211909748,0.98,12.36,10.15,2.42,0.8636,0,Y,0.00818,,,,N,Y,N,conf,0.06528,3.08847,D,,2.43,,9.61,12.36,,2,2,All,2M,Simbad,130.37795,18.871872,130641303783176999,130.378159970, 18.872070680,0.013,0.013,90,268959744,32,56997.474004630,0,3,,,,,0,,,,,0,14.0006,0.0482,,,4120,,,,,0,,,,,0
1.991481,400,KW401,211909748,0.98,12.36,10.15,2.42,0.8636,0,Y,0.00818,,,,N,Y,N,conf,0.06528,3.08847,D,,2.43,,9.61,12.36,,2,2,All,2M,Simbad,130.37795,18.871872,130641303773856729,130.377384920, 18.871730190,0.011,0.011,90,268959744,32,56014.635578700,0,3,,,,,0,,,,,0,12.8910,0.0036,15.8112,0.0049,4120,14.3711,0.0067,18.0942,0.0517,16781336,,,,,0
0.595501,401,JS112,211901402,0.61,14.36,11.29,14.66,0.6524,0,Y,0.0078,,,,N,Y,N,,0.01288,0.58832,2,,,,,14.29,,0,2,All,2M,Simbad,129.036017,18.747475,130491290359007440,129.035847340, 18.747435610,0.009,0.003,90,503635968,60,55961.291423610,5,64,15.5500,0.0014,15.6175,0.0049,115000,14.3462,0.0040,14.3946,0.0032,115000,13.6969,0.0062,13.7337,0.0059,115000,13.3965,0.0036,13.4404,0.0022,115000,13.2372,0.0028,13.2626,0.0044,115000
0.551835,402,HSHJ423,211940389,0.17,19.06,14.05,1.18,0.081,0,Y,0.00742,,,,N,N,N,,0.027,0.99947,S,,,1.18,,18.4,,0,2,All,2M,Simbad,130.623681,19.331284,131191306235288022,130.623542000, 19.331204670,0.003,0.002,90,503635968,60,56025.439189810,10,96,20.3735,0.0200,20.5196,0.0379,115000,19.1054,0.0068,19.2082,0.0148,115000,17.4368,0.0035,17.5314,0.0062,115000,16.6607,0.0036,16.7373,0.0034,115000,16.2676,0.0029,16.3110,0.0137,115000
0.610277,403,HSHJ 19,211983023,0.24,17.88,13.21,,,2,,,,,,,,,,,,,,,,,17.3,,0,2,All,2M,Simbad,128.00786499999998,19.979771,131971280077346219,128.007695030, 19.979714250,0.008,0.007,90,503635968,60,56078.815625000,10,74,19.1365,0.0111,19.2497,0.0164,115000,17.9227,0.0063,18.0098,0.0088,115000,16.3798,0.0026,16.4475,0.0021,115000,15.6819,0.0015,15.7453,0.0037,115000,15.3373,0.0043,15.3706,0.0075,115000
0.694980,404,AD 2565,212028729,0.15,20.02,14.51,0.51,0.2222,0,Y,0.00956,,,,N,N,Y,,0.04044,0.99992,2,,,,,17.44,,0,2,All,2M,Simbad,129.863662,20.733093,132881298635560170,129.863480040, 20.733001850,0.004,0.002,90,503635968,60,56056.461261570,10,71,21.3509,0.0510,21.3697,0.1270,115000,20.0577,0.0131,20.2361,0.0275,115000,18.1227,0.0038,18.2329,0.0074,115000,17.2370,0.0048,17.2994,0.0054,115000,16.7508,0.0078,16.8248,0.0228,115000
0.584077,405,JS563,211900700,0.92,12.02,10.26,11.01,0.662,0,Y,0.00834,,,,N,Y,N,,0.00525,0.21195,K,,,,10.85,12.07,,1,2,All,2M,Simbad,131.07111899999998,18.736604,130481310710254433,131.070954500, 18.736558670,0.028,0.006,90,604299264,72,55730.699166670,5,69,12.6990,,,,114724,12.1330,,,,65572,11.9060,,,,114724,11.7950,,,,114724,11.7410,,,,114724
1.975792,405,JS563,211900700,0.92,12.02,10.26,11.01,0.662,0,Y,0.00834,,,,N,Y,N,,0.00525,0.21195,K,,,,10.85,12.07,,1,2,All,2M,Simbad,131.07111899999998,18.736604,130481310708783841,131.070881950, 18.736103180,0.013,0.013,90,268959744,32,56406.284097220,0,4,,,,,0,,,,,0,,,13.7775,0.0536,24,15.5877,0.0718,15.2378,0.0750,4120,,,,,0
0.775080,406,JS166,212025613,0.39,16.28,12.29,11.3,0.029,1,Y,0.00816,,,,N,Y,Y,,0.03608,0.25074,2,,,,,15.69,2x primary peak is likely the true period,0,2,All,2M,Simbad,129.299611,20.679872,132811292994726303,129.299398540, 20.679789270,0.013,0.004,90,503635968,60,55943.420127310,5,83,17.5190,0.0043,17.5952,0.0057,115000,16.3269,0.0019,16.3907,0.0025,115000,15.1774,0.0049,15.2410,0.0033,115000,14.6709,0.0030,14.7166,0.0017,115000,14.4289,0.0051,14.4375,0.0032,115000
0.600501,407,AD 3413,211934092,0.26,17.98,13.04,1.03,0.1123,0,Y,0.00814,0.6038,0.0429,0,N,N,N,,0.0076,0.14492,2,,,,,16.24,,0,2,All,2M,Simbad,131.360999,19.236885,131081313608994744,131.360836880, 19.236818710,0.020,0.006,90,503635968,60,56051.573078700,5,67,19.2207,0.0110,19.3242,0.0169,115000,17.9733,0.0034,18.0592,0.0042,115000,16.3349,0.0039,16.4001,0.0024,115000,15.5931,0.0018,15.6509,0.0020,115000,15.2086,0.0042,15.2621,0.0024,115000
0.715576,408,HSHJ271,211847321,0.2,18.2,13.51,0.56,0.053,0,Y,0.00715,,,,N,N,N,,0.01537,0.12071,2,,,,,17.63,,0,2,All,2M,Simbad,129.877757,17.980929999999997,129571298776457591,129.877565150, 17.980851190,0.003,0.003,90,503636096,60,55848.939409720,5,86,19.5009,0.0165,19.5681,0.0210,115000,18.2441,0.0073,18.3312,0.0076,115000,16.7262,0.0034,16.8009,0.0028,115000,16.0378,0.0040,16.0832,0.0032,115000,15.6834,0.0056,15.7257,0.0046,115000
0.559473,409,AD 3475,212016828,0.16,19.63,14.36,0.59,0.0499,0,Y,0.00771,,,,N,Y,M,,0.05934,0.2374,2,,,,,18.93,,0,2,All,2M,Simbad,131.50817,20.534212,132641315080471518,131.508019220, 20.534147080,0.004,0.003,90,503635968,60,56085.987037040,5,82,20.8976,0.0284,20.8770,0.0893,16892216,19.6420,0.0118,19.7596,0.0202,115000,17.8920,0.0065,17.9819,0.0094,115000,17.0772,0.0047,17.1279,0.0100,115000,16.6669,0.0116,16.7560,0.0161,115000
0.646523,410,AD 2420,212031189,0.22,18.04,13.36,,,3,,,,,,,,,,,,,,,,,17.49,,0,2,All,2M,Simbad,129.642172,20.774784,132931296420520257,129.641984090, 20.774746790,0.011,0.005,90,503635968,60,55943.812743060,5,68,19.3221,0.0092,19.4146,0.0206,115000,18.1126,0.0038,18.2129,0.0077,115000,16.5828,0.0020,16.6615,0.0017,115000,15.9024,0.0036,15.9550,0.0020,115000,15.5707,0.0024,15.6188,0.0109,115000
0.559346,411,KW448,211936827,0.97,11.87,10.17,7.89,0.6878,0,Y,0.00861,,,,N,Y,N,,0.0304,1.21676,K,,,,7.97,11.9,,1,2,All,2M,Simbad,130.54791,19.277002,131131305477672926,130.547752170, 19.276957890,0.025,0.024,90,604299264,72,55905.061458330,5,89,12.5030,,,,114724,11.9670,,,,65572,11.7600,,,,114724,11.6660,,,,114724,11.6180,,,,114724
0.734626,411,KW448,211936827,0.97,11.87,10.17,7.89,0.6878,0,Y,0.00861,,,,N,Y,N,,0.0304,1.21676,K,,,,7.97,11.9,,1,2,All,2M,Simbad,130.54791,19.277002,131131305478073297,130.547902200, 19.277205930,0.008,0.008,90,268959744,32,56378.420462960,0,12,,,,,0,12.6557,0.0010,13.0728,0.0010,4120,12.6444,0.0173,12.5411,0.0041,24,12.5421,0.0610,12.5842,0.0366,24,14.1904,0.0459,13.1234,0.1859,16777240
0.634245,412,HSHJ364,211915785,0.24,17.83,13.16,3.13,0.2894,0,Y,0.00748,,,,N,N,N,,0.03562,1.54886,2,,,,,17.25,,1,2,All,2M,Simbad,130.334757,18.961948,130751303346504806,130.334601720, 18.961850670,0.009,0.005,0,503636096,60,56092.065995370,5,82,19.0943,0.0071,19.1961,0.0095,115000,17.8782,0.0080,17.9655,0.0109,115000,16.3738,0.0052,16.4359,0.0022,115000,15.6629,0.0042,15.7204,0.0043,115000,15.3254,0.0004,15.3648,0.0075,115000
0.621388,413,JS715,212015538,0.34,16.89,12.52,0.9,0.5848,0,Y,0.00774,,,,N,N,N,,0.03282,1.2192,2,,,,,16.37,,0,2,All,2M,Simbad,129.969357,20.512892,132611299692535966,129.969184680, 20.512830800,0.006,0.003,90,503636096,60,56032.882384260,5,72,18.0802,0.0098,18.1321,0.0034,115000,16.8948,0.0035,16.9409,0.0052,115000,15.5164,0.0030,15.6010,0.0087,115000,14.9179,0.0021,14.9531,0.0040,115000,14.5916,0.0051,14.6303,0.0065,115000
0.507703,414,KW551,211911179,0.86,12.33,10.41,10.33,0.3599,0,Y,0.00881,,,,N,Y,N,,0.0288,0.84974,K,,,,10.47,12.38,,1,2,All,2M,Simbad,130.977812,18.893589000000002,130671309776522736,130.977680310, 18.893522930,0.202,0.081,90,906289152,108,55950.938622690,5,83,13.2790,,,,114724,12.5970,,,,114724,12.2770,,,,114724,12.0900,,,,114724,11.9339,0.0095,12.0047,0.0052,115000
0.631055,414,KW551,211911179,0.86,12.33,10.41,10.33,0.3599,0,Y,0.00881,,,,N,Y,N,,0.0288,0.84974,K,,,,10.47,12.38,,1,2,All,2M,Simbad,130.977812,18.893589000000002,130671309780572824,130.977996030, 18.893568710,0.051,0.051,90,276901888,33,55585.551504630,0,3,,,,,0,13.1166,0.0010,12.9705,0.0010,16777240,12.9990,0.1087,12.9014,0.1202,24,,,,,0,,,,,0
0.685458,415,HSHJ233,211975504,0.16,19.4,14.35,,,3,,,,,,,,,,,,S,,,0.44,,18.68,,0,1,All,2M,Simbad,129.725859,19.862398000000002,131831297257325344,129.725679030, 19.862310800,0.009,0.008,0,503635968,60,56031.886215280,5,85,20.6786,0.0242,20.7752,0.0607,115000,19.4034,0.0120,19.5174,0.0125,115000,17.6751,0.0044,17.7589,0.0060,115000,16.8588,0.0047,16.9400,0.0049,115000,16.4830,0.0138,16.5432,0.0194,115000
1.994130,415,HSHJ233,211975504,0.16,19.4,14.35,,,3,,,,,,,,,,,,S,,,0.44,,18.68,,0,1,All,2M,Simbad,129.725859,19.862398000000002,131831297253244912,129.725436750, 19.862011840,0.014,0.014,90,302063616,36,56255.911168980,0,4,20.8604,0.1172,20.8194,0.0214,280,,,,,0,,,,,0,,,,,0,16.7082,0.0072,16.6416,0.0142,272
0.564574,416,HSHJ138,211907530,0.2,18.24,13.48,2.06,0.0655,0,Y,0.00869,,,,N,Y,Y,,0.0123,0.25131,2,,,,,16.48,second and third highest peaks are barely significant and are basically 6 hours,0,2,All,2M,Simbad,129.215113,18.838697,130601292150116916,129.214959000, 18.838639110,0.008,0.006,0,503635968,60,55979.866481480,5,105,19.5368,0.0085,19.6551,0.0139,115000,18.3052,0.0050,18.4133,0.0056,115000,16.7137,0.0024,16.7795,0.0038,115000,15.9833,0.0023,16.0361,0.0041,115000,15.6135,0.0068,15.6817,0.0081,115000
0.622351,417,JS561,211906287,0.65,13.66,10.94,12.22,0.8057,0,Y,0.00797,,,,N,Y,N,,0.01245,0.58799,K,,,,12.94,13.65,additional period visible but not detected,1,2,All,2M,Simbad,131.055188,18.819837,130581310550854320,131.055013090, 18.819787240,0.040,0.011,90,235200512,28,55973.804074070,10,99,14.6983,0.0038,14.7631,0.0022,115000,13.6567,0.0009,13.6944,0.0020,115000,13.4440,,,,98340,12.9873,0.0040,13.0212,0.0022,16892216,12.8149,0.0051,12.8522,0.0088,115000
0.627653,418,HSHJ 43,211988831,0.33,16.79,12.55,14.59,0.6025,0,Y,0.00848,,,,N,M,N,,0.01954,0.83462,2,,,,,16.26,,0,2,All,2M,Simbad,128.391453,20.073792,132081283913669042,128.391284210, 20.073719450,0.018,0.003,90,503635968,60,56175.147256940,5,54,17.9191,0.0087,17.9978,0.0076,115000,16.7330,0.1127,16.7875,0.1570,115000,15.4542,0.0034,15.5221,0.0027,115000,14.8978,0.0039,14.9507,0.0056,115000,14.6152,0.0044,14.6347,0.0102,115000
