,Unnamed: 0,EPIC,Tmax_x,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,istart,istop,logE,low_yerr,maxenerg,n_obj,nflares,tobs,nobin,clr,age,Tmax_y,saturated1
1077,96,210996584,3749.0,3500.0,-2.369090032574532,0.0366329050476491,46.13363146210987,1.2185295781185863,Pleiades,0.4328109764524153,0.12656007368767552,2544,2548,33.434333069969966,0.17935220563634813,2.298953699263612e+34,130,179,19.93346433188836,False,v,0.125,7000.0,0.0
1136,96,211120561,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.9259404029089444,0.11307321480562148,140,142,33.10710466896194,0.15329060111622073,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1141,31,211048014,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.8781676211129439,0.11600219718950774,2167,2170,33.17497165338468,0.15875161822562078,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1140,17,211021014,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.8881518420195447,0.11414393972965442,2158,2163,33.169586987494085,0.15527472545728038,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1139,52,211071504,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.8979116793087009,0.1130276435317812,2990,2992,33.160373212087265,0.15320646351433687,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1132,14,211016037,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.9607025091681564,0.10851015791730377,2077,2080,33.062201182858075,0.14498860439670502,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1133,5,210986927,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.9522693416312936,0.10995600827851336,3233,3236,33.06637962085268,0.1475926381076469,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1134,2,210986927,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.943669169869376,0.111405055024814,388,391,33.079580777370154,0.15022698081620134,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1138,75,211089274,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.9074569972149312,0.11328240069046225,1364,1366,33.14743136415143,0.15367714076259653,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1137,73,211087985,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.9167970234690748,0.11292080276028214,1998,2000,33.1146311627601,0.15300930337365792,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1135,46,211067768,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.9348952455618708,0.1127283619656052,1977,1984,33.09720604991194,0.15265452786524025,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1513,7,211955417,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,-0.2861564393353567,0.26595719133289186,1051,1053,33.25679231632391,0.8092022146436703,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,7000.0,0.0
1504,6,211955417,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,0.2257269216435176,0.1872642637964137,799,801,32.671520380428895,0.33638469525640136,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,,
1505,1,211924546,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,0.19096481538430576,0.1890949250026128,1328,1330,32.75795967748668,0.3425542484691637,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,,
1506,0,211841991,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,0.1531762544949058,0.17858593150550428,3146,3149,32.77996139672363,0.3086011622623074,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,,
1507,9,211955417,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,0.11178356933668088,0.18934576581901694,3230,3232,32.94362541103057,0.34340852775344755,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,7000.0,0.0
1508,12,212013132,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,0.06602607877600575,0.1838430697321528,2191,2193,32.96695681513287,0.3251518783250468,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,7000.0,0.0
1509,3,211939015,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,0.014873556328624415,0.18860468861945406,171,175,33.02983640619913,0.3408909212717628,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,7000.0,0.0
1510,2,211938625,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,-0.04311839064906231,0.2018435458621052,3117,3119,33.033133989372296,0.3889517413178869,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,7000.0,0.0
1511,4,211954582,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,-0.11006518027967548,0.2193655636506324,3418,3421,33.070534615742744,0.4649139357760929,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,7000.0,0.0
1512,8,211955417,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,-0.18924642632730027,0.23899323186835156,2125,2129,33.0970498100091,0.5747543910574784,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,7000.0,0.0
1142,44,211067768,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.8679484559312578,0.11568401679031926,619,621,33.19115095179817,0.1581532494284088,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1514,5,211955417,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,-0.4110951759436567,0.3010317681028069,342,347,33.474139444543205,2.7781512503836443,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,7000.0,0.0
1131,101,211122237,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.9689750351341464,0.10862479762050103,838,840,33.01062689737106,0.14519419058072125,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1143,30,211048014,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.8574830222530927,0.1145810303503716,2077,2079,33.20503833577547,0.15608870903754313,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1162,28,211048014,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.5871218463555634,0.14048327025797305,1372,1374,33.515990131853535,0.2089561319943696,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1145,22,211030439,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.8357637725598563,0.1119506133283954,681,685,33.22651032205604,0.1512252439891475,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1168,25,211036665,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.4488191481892821,0.13999967049977813,3112,3116,33.65383460121072,0.2078768276233265,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1169,6,210989020,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.4207904245890386,0.13822016967227646,2990,2994,33.71861399681344,0.2039384751536856,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1170,40,211060049,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.3908272012115952,0.13947619259332034,591,597,33.742085176070155,0.20671288642176466,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1171,106,211143504,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.358642517840194,0.14449513699236127,688,690,33.743153174089045,0.2180623603426144,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1172,0,210951703,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.3238804115809821,0.1499625539310172,724,726,33.75503423274863,0.2309298590090144,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1173,90,211117077,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.28609185069158216,0.1556642688650578,956,960,33.76089372345057,0.2449496955565353,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1174,108,211143504,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.24469916553335724,0.16398214187071505,2619,2624,33.77124342676859,0.2666055210908158,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1167,49,211068579,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.4751480869116311,0.15994000144119447,3105,3108,33.64196163797073,0.25589493445582345,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1175,102,211122237,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.1989416749726821,0.17363681129884856,1207,1212,33.7766631780372,0.29374879974478785,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1177,82,211096385,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.08979720554761406,0.1965340428324868,86,90,33.84075905982344,0.3688557075765543,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1178,9,211015877,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.02285041591700088,0.2099589814085785,1399,1407,33.86741400946734,0.4221142125430221,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1179,58,211078780,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,-0.0563308301306239,0.22115382536696515,1634,1643,33.876698662585646,0.4736632157080449,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1180,68,211083317,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,-0.15324084313868036,0.2423750396349181,2078,2083,33.88779995495432,0.5974470543105138,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1181,89,211117077,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,-0.2781795797469803,0.2406924102846829,828,833,34.237860860981534,0.5859859528336,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1182,94,211119999,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,-0.4542708388026616,0.2906172190116903,1178,1189,34.25074621912829,1.3243837483774457,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1183,1,210951703,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,-0.7553008344666428,0.3467874862246563,1286,1302,34.25776291535879,2.3010299956639813,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1176,51,211068914,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.14778915252530078,0.18314712726944826,1685,1692,33.83092401990003,0.32291264030784483,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1144,26,211048014,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.8467591568613198,0.1124607836251279,795,797,33.21936416518169,0.15216197396400566,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1166,53,211074122,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.4999716706366633,0.15773072682473588,1392,1396,33.610357502989714,0.25019164120978576,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1164,85,211101564,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.5457291611973385,0.14800063112762496,857,859,33.57489765627367,0.2262497970418416,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1147,104,211122237,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.8129008896003522,0.11594791725105225,2628,2630,33.25868377543864,0.15864945021493934,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1148,45,211067768,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.8010016663006445,0.11735585290296545,986,994,33.281937353292484,0.16131149079899387,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1149,64,211081949,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.7887672098836329,0.11858271082422325,2273,2277,33.28589706827199,0.16365164642916952,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1150,91,211119999,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.7761780825756124,0.12030346430608807,454,457,33.308226134946906,0.1669665436644674,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1151,15,211016037,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.7632131054112448,0.1216311587372092,2367,2369,33.320724119757855,0.16955072871515853,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1152,59,211078780,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.7498491438532633,0.12421794215253534,2725,2727,33.34433074163721,0.1746532491344115,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1153,54,211074122,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.7360608593676299,0.1264185652108174,1513,1515,33.36399947768659,0.17906612995713722,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1165,29,211048014,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.5234527664861861,0.15260061277759718,1730,1739,33.60982889138046,0.23733747472396804,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1154,16,211021014,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.7218204202530196,0.12465236315131455,1440,1443,33.40270715704781,0.1755190780232132,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1156,21,211026087,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.6918571968755765,0.12442771682669608,2733,2737,33.433729769651926,0.1750710198621308,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1157,56,211078780,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.6760629296923446,0.1272103956572741,303,306,33.45550550532391,0.1806705379772573,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1158,33,211049922,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.6596725135041752,0.12897329422595982,903,907,33.456028207185945,0.18427458779069594,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1159,4,210986927,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.642639174205395,0.13009054480941296,2005,2008,33.46019976815075,0.18658192129905293,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1160,50,211068914,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.6249104072449632,0.13382533871684088,319,323,33.50344598522485,0.1944293184660597,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1161,38,211049922,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.6064270015509501,0.1367975708215643,3043,3045,33.51386981277296,0.20082695010391596,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1163,83,211100392,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.5669184602672765,0.14381199412181167,1924,1926,33.534653084609864,0.21649220653199144,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1155,39,211057388,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.7070971634323133,0.12746332393691495,689,691,33.41404701247228,0.1811848917687009,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1146,18,211021014,4000.0,3750.0,-2.14991312404437,0.06605173347354182,39.0709920270762,2.2049140984899465,Pleiades,0.8244827621501674,0.1137680106426735,2747,2749,33.2524850856701,0.1545765131637762,1.8103515382223764e+34,47,53,5.692471100463915,False,v,0.125,7000.0,0.0
1516,13,212013132,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,-0.8882164306633191,0.3424226808222063,2477,2479,33.79787797918949,2.3010299956639813,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,7000.0,0.0
1515,10,212009427,4000.0,3750.0,-2.012838198015059,0.07907568621882509,33.39995394993042,2.6140725270182408,M44,-0.5871864349993379,0.3639711571056761,2081,2085,33.490883862812986,2.6020599913279625,6.278819222519239e+33,47,13,7.730657464445968,False,o,0.63,7000.0,0.0
1260,201,211939462,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.20259098122828068,0.11617766916317995,1711,1714,33.23459144850871,0.15908215103218426,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1261,87,211903302,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.2081234698282417,0.11698661503661167,2135,2137,33.24248765462709,0.1606109415870196,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1262,411,211993172,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.21372734734624024,0.11813042604721735,2881,2883,33.24763297943241,0.16278670308405507,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1263,275,211955417,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.2194044802379307,0.11915007366902343,1051,1053,33.25679231632391,0.16474038401518798,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1264,135,211915940,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.225156809127022,0.1203156988996823,2569,2570,33.26876152310203,0.1669902507150527,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1265,178,211935558,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.23098635278774585,0.12105956532459072,2442,2448,33.280525108529126,0.16843534185393816,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1266,496,212032381,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.23689521239826614,0.12067998086785092,1466,1468,33.288905172199634,0.16769702235658146,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1267,512,212082288,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.24288557608745354,0.12025673708978155,2245,2247,33.28912085174809,0.16687601808980124,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1268,283,211958687,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.2489597237996468,0.12010870732497805,733,748,33.290931008902696,0.16658942580982686,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1269,53,211892510,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.25512003250446513,0.12118953056932692,2613,2614,33.29175928347487,0.16868857102235002,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1270,405,211992451,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.26136898178146684,0.12129197180367203,2512,2516,33.29318303190696,0.16888832893953756,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1271,197,211939462,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.2677091598124857,0.12212665863308805,863,865,33.296303517777055,0.17052114560480414,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1272,454,212014492,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.2741432698178956,0.12333109651174468,2230,2232,33.299550708295854,0.17289372260528424,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1273,199,211939462,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.2806741369768533,0.12466725036059345,1115,1118,33.29956142081246,0.17554879516503252,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1274,28,211835162,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.2873047158758666,0.12593788224409286,1590,1601,33.29974856434675,0.17809647283876529,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1275,413,211993420,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.29403809853483504,0.12735227625495926,995,997,33.309860290935724,0.1809589538017473,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1276,389,211989060,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.3008775230651404,0.1278903611219444,1293,1301,33.311053676488754,0.1820553794239117,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1277,220,211945445,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.30782638302046816,0.12922990301629111,836,842,33.31889674166526,0.1848029258107529,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1278,516,212086091,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.3148882375079549,0.13079636377706416,202,211,33.32251146671952,0.18804899549712986,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1259,198,211939462,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.19712808552677846,0.1153851661188503,1106,1109,33.23459144850871,0.15759238019079258,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1258,470,212019656,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.19173305364007232,0.11447035037989894,2228,2238,33.233234512648,0.15588237054097087,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1257,298,211970427,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.18640422013500532,0.11389366048167072,1620,1625,33.233058219405955,0.15480969024943314,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1256,218,211945362,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.1811399801426481,0.11408171230172415,1665,1671,33.226351213940376,0.15515903126618258,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1236,517,212086091,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.08738084781355004,0.1055926935697764,1368,1372,33.14334404422967,0.1398071331456494,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1237,388,211989060,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.09161790075680454,0.10527286292436823,914,916,33.14931815018612,0.13924494863840198,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1238,184,211938350,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.09589669873607942,0.10574106887248824,123,133,33.14958720670298,0.14006832896765875,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1239,472,212019656,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.10021807251872206,0.10547283549173024,3398,3401,33.16471874904019,0.13959631800591232,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1240,480,212021901,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.10458287792117216,0.10622619267985488,325,327,33.16702753609126,0.14092405030419486,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1241,203,211939462,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.10899199682622718,0.10580009883489327,2274,2276,33.168087450175925,0.1401723122232077,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1242,332,211978983,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.1134463382524773,0.10645297109406693,2432,2434,33.172256993211114,0.141324977761337,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1243,57,211896450,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.11794683947915365,0.10721465580575852,1593,1595,33.178562221799034,0.14267583464094558,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
1244,453,212014492,7000.0,3000.0,-2.214700586788335,0.02122750296648495,40.14064411501696,0.7061152984340322,M44,-0.12249446722987425,0.1076147853174485,615,617,33.187818861678984,0.14338810888932785,3.4447382551923174e+34,766,155,125.95577154156209,False,o,0.63,7000.0,0.0
