,Unnamed: 0,EPIC,L_bol,L_bol_err,Teff,Tmax,Tmin,clustered,clusterederr,clusterenergy,clusterenergy_err,count_true,energ_true,istart,istop,stars_in_bin,age,saturated
11,552,211023807,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,542.9730424956872,121.15387402049507,1.0838984325391106e+32,6.310425389578003e+31,1.5384615384615383,1.81160981837577e+32,775.0,777.0,712,0.125,False
12,131,210886244,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,824.5588767565515,144.790685297169,1.6460081884447048e+32,8.800618407363636e+31,1.5,1.8143618060705845e+32,1625.0,1635.0,712,0.125,False
13,917,211063361,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,562.3695915916729,118.33655135433835,1.1226183827325382e+32,6.393215577066319e+31,1.4,1.8213267192247543e+32,1075.0,1078.0,712,0.125,False
14,1248,211093581,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,452.1299057715041,100.26031387766079,9.025547454755667e+31,5.242197577552679e+31,1.8461538461538465,1.8229220755171342e+32,2340.0,2342.0,712,0.125,False
15,155,210911601,2.0152606473591297e+27,1.1600772812766656e+27,3030,7000.0,3000.0,761.5703970187019,160.27502712603976,6.466349761066871e+31,3.4143536111427635e+31,1.8333333333333333,1.823738097488106e+32,1074.0,1077.0,712,0.125,False
16,758,211046948,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,260.91605401985504,21.476226437196182,5.208481450138606e+31,2.2989061526354787e+31,2.75,1.828788366321146e+32,3245.0,3247.0,712,0.125,False
17,375,211003744,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,121.3615966456028,22.655011515426434,7.736426942107277e+31,4.8055138971842e+31,2.6,1.8308475008284e+32,3090.0,3093.0,712,0.125,False
18,1326,211103431,6.372813724560243e+27,2.274461611803033e+27,3100,7000.0,3000.0,340.2056611663346,81.84202745886611,5.039937611847085e+31,3.167162358755958e+31,4.5,1.8308817103792284e+32,2867.0,2869.0,712,0.125,False
19,57,210833049,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,52.217669829939524,60.940538257164114,6.067824587603778e+31,9.09555485145889e+31,4.666666666666667,1.8406319882247717e+32,3000.0,3003.0,712,0.125,True
20,1251,211093906,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,317.2152180601672,314.64900662697084,6.33234158463214e+31,8.554846260667999e+31,2.142857142857143,1.848210502602116e+32,514.0,523.0,712,0.125,False
21,1381,211113286,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,360.30964631610647,84.58983947996225,7.192604978613671e+31,4.2712306974134255e+31,3.5,1.853996302204627e+32,1103.0,1105.0,712,0.125,False
22,1006,211070495,2.0152606473591297e+27,1.1600772812766656e+27,3030,7000.0,3000.0,1506.8621607603527,211.25338564918275,1.2794480735251234e+32,5.856796443846203e+31,1.7999999999999998,1.855167653541517e+32,3105.0,3119.0,712,0.125,False
23,61,210839388,2.4228762028039462e+29,8.089374008782233e+28,3500,7000.0,3000.0,87.48870867860553,21.57985590456152,7.797129807784973e+31,4.460186705594221e+31,1.818181818181818,1.8552033404702782e+32,1748.0,1750.0,712,0.125,False
24,60,210839388,2.4228762028039462e+29,8.089374008782233e+28,3500,7000.0,3000.0,87.47423930799982,20.615130423932616,7.7958402749692115e+31,4.373789294115964e+31,1.818181818181818,1.8552033404702782e+32,1523.0,1525.0,712,0.125,False
25,86,210866482,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,416.8785223036035,104.21090064820079,8.321849180711132e+31,5.068385808379391e+31,3.666666666666667,1.8648517735884484e+32,1291.0,1293.0,712,0.125,True
26,982,211068337,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,111.00015535994714,27.665259681522087,7.075917063059693e+31,4.837923059805151e+31,3.0,1.865577917943408e+32,1961.0,1963.0,712,0.125,False
27,421,211006594,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,60.02084593943285,13.641177629635902,6.974573280388962e+31,3.9002299478392494e+31,3.0,1.8687640523242587e+32,1010.0,1012.0,712,0.125,False
28,300,210983092,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,638.3857785666293,125.4376331865925,1.2743640854861138e+32,7.079837497962465e+31,1.2105263157894737,1.8779783607863235e+32,1414.0,1419.0,712,0.125,False
29,515,211018106,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,412.1171347757147,91.96953473097963,8.226800990943389e+31,4.7898915079262525e+31,2.6666666666666665,1.882771264767536e+32,687.0,689.0,712,0.125,False
30,261,210971348,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,656.4139912701363,131.14228961369994,1.3103525231459231e+32,7.322937939444921e+31,1.75,1.8943906084870527e+32,283.0,287.0,712,0.125,False
31,1117,211080295,2.0152606473591297e+27,1.1600772812766656e+27,3030,7000.0,3000.0,1474.967309126558,284.05344697562464,1.2523667600905644e+32,6.388927079898954e+31,2.2,1.9141945794891037e+32,508.0,515.0,712,0.125,False
32,390,211004687,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,1289.6874803925662,245.1022463975148,2.5745113091391102e+32,1.4137010935776094e+32,2.5,1.9158585283155152e+32,3086.0,3092.0,712,0.125,False
33,583,211025925,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,549.7155353719356,125.94100887035557,1.0973579910954269e+32,6.454316329099343e+31,2.6,1.928253431986108e+32,1678.0,1680.0,712,0.125,False
34,504,211016654,6.372813724560243e+27,2.274461611803033e+27,3100,7000.0,3000.0,256.8594796878656,1280.0134170779745,3.805215198948165e+31,2.0438451521705888e+32,4.25,1.9359995235008245e+32,204.0,206.0,712,0.125,False
35,168,210927253,2.0152606473591297e+27,1.1600772812766656e+27,3030,7000.0,3000.0,1427.4953099359582,312.95637325882194,1.2120591861846991e+32,6.5063334470088e+31,1.5,1.945721366980389e+32,280.0,283.0,712,0.125,False
36,1025,211071431,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,278.89931752814306,49.70029366260071,5.567468537950172e+31,2.991223374767912e+31,2.0,1.945759455241989e+32,3223.0,3227.0,712,0.125,False
37,120,210882573,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,280.6994136047579,61.168089716066376,5.603402574507394e+31,3.233049534892221e+31,1.8333333333333333,1.945804995318509e+32,1058.0,1060.0,712,0.125,False
38,738,211045994,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,496.5398838428778,110.84069551706055,9.912072233212614e+31,5.771727609599109e+31,3.5,1.961194741645617e+32,1894.0,1896.0,712,0.125,False
39,309,210988354,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,67.14010428431604,16.776393298198293,7.801849008533716e+31,4.539149980984378e+31,4.0,1.9640220808023167e+32,177.0,179.0,712,0.125,False
40,1412,211118414,6.372813724560243e+27,2.274461611803033e+27,3100,7000.0,3000.0,675.9661350954382,116.03448925749201,1.0014022508980908e+32,5.602884954529444e+31,1.8571428571428568,1.9655531432445047e+32,1354.0,1360.0,712,0.125,False
41,368,211003744,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,191.2658367027309,36.40183972594308,1.2192606335698796e+32,7.617954925980897e+31,1.4285714285714286,1.967515485287354e+32,751.0,755.0,712,0.125,False
42,495,211016037,3.752590928470313e+30,6.912527945600352e+29,3870,7000.0,3000.0,32.679125801253015,8.015087752766364,1.087508102821239e+32,5.963844181185896e+31,2.833333333333333,1.9793288837735467e+32,1974.0,1976.0,712,0.125,True
43,1186,211086025,1.3942197303171907e+31,4.975979829449148e+30,4070,7000.0,3000.0,19.50006706341486,4.601412020567278,1.174069634983899e+32,6.974030751371978e+31,3.75,1.9793475607421587e+32,932.0,935.0,712,0.125,True
44,642,211032382,2.0152606473591297e+27,1.1600772812766656e+27,3030,7000.0,3000.0,1018.49587561887,188.7932066580552,8.647855257685316e+31,4.349266666058114e+31,1.8571428571428568,1.9818507041246173e+32,859.0,865.0,712,0.125,False
45,292,210982234,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,412.2975993441079,90.38031345459179,8.230403476656328e+31,4.759460547055122e+31,2.875,1.9828896574450644e+32,895.0,897.0,712,0.125,False
46,1158,211081985,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,92.89086979754026,23.902213077702257,5.921506041783834e+31,4.096471347937441e+31,2.7142857142857144,1.994216617839424e+32,2029.0,2031.0,712,0.125,False
47,632,211031293,5.424144171351381e+30,1.6236419564565546e+30,3940,7000.0,3000.0,32.25537698063088,8.228137670529138,1.1540792743527016e+32,6.323405371174509e+31,1.7,1.995391401771953e+32,483.0,485.0,712,0.125,True
48,1084,211078413,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,304.51359123647063,67.52247049069334,6.078788050157897e+31,3.530592543661348e+31,1.75,2.0137754782432632e+32,1975.0,1977.0,712,0.125,False
49,779,211048014,1.1866734460852196e+30,4.7817290276134684e+29,3700,7000.0,3000.0,59.806089093594885,12.562514807761753,1.17869075093704e+32,6.272799867687696e+31,3.0,2.0207387451663964e+32,2167.0,2170.0,712,0.125,True
50,229,210963935,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,104.41117351869791,22.686195515433973,1.2132841008812465e+32,6.663482883472491e+31,1.3333333333333333,2.022523408803441e+32,2247.0,2250.0,712,0.125,False
51,646,211033487,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,163.4741641147184,35.93008808109634,1.04209730470895e+32,6.818142043560127e+31,3.2,2.025026436635429e+32,622.0,624.0,712,0.125,False
52,648,211033487,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,160.1422236299848,41.59456810330143,1.0208572132400931e+32,7.086951087134758e+31,3.2,2.025026436635429e+32,2142.0,2144.0,712,0.125,False
53,866,211059754,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,568.1443818420428,124.94252802798327,1.1341461854238985e+32,6.566478471762757e+31,4.5,2.0307895670148648e+32,591.0,593.0,712,0.125,False
54,269,210974237,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,94.60607868300762,19.631007123833662,1.099346432422368e+32,5.930265625171251e+31,1.7999999999999998,2.0445412672024705e+32,2774.0,2777.0,712,0.125,False
55,1070,211077682,2.0152606473591297e+27,1.1600772812766656e+27,3030,7000.0,3000.0,1245.8768877336051,276.08558569321843,1.0578504294353624e+32,5.703556973889007e+31,4.75,2.0543564016369807e+32,2781.0,2783.0,712,0.125,False
56,423,211006594,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,82.13262626187806,16.345496145431294,9.544017775962728e+31,5.067361893507745e+31,1.5384615384615383,2.06899769425066e+32,1783.0,1787.0,712,0.125,False
57,220,210949721,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,134.44333073411082,76.58446026168191,8.57034708529191e+31,8.60567175202101e+31,2.4,2.0855334114726927e+32,1660.0,1662.0,712,0.125,False
58,306,210986927,1.1866734460852196e+30,4.7817290276134684e+29,3700,7000.0,3000.0,62.12291936551475,13.245392019014787,1.22435209503077e+32,6.554473695462809e+31,1.4615384615384617,2.094560603620914e+32,3233.0,3236.0,712,0.125,False
59,581,211025925,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,788.8837565727589,176.23251977658782,1.5747924855985289e+32,9.1725575903491e+31,2.8,2.0950387332456773e+32,393.0,395.0,712,0.125,False
60,1281,211098454,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,1156.708069494051,234.54798667800492,7.373656675858267e+32,4.69888123993664e+32,4.222222222222221,2.0968906924674117e+32,1757.0,1761.0,712,0.125,False
61,509,211017469,2.4228762028039462e+29,8.089374008782233e+28,3500,7000.0,3000.0,107.99212931545601,21.64049150238208,9.624426548401222e+31,5.060139181819628e+31,2.0,2.105436549126137e+32,2323.0,2326.0,712,0.125,True
62,1414,211119314,2.0152606473591297e+27,1.1600772812766656e+27,3030,7000.0,3000.0,1382.751413524745,294.4172331649348,1.1740679925930786e+32,6.228274250644004e+31,4.25,2.1208579207929136e+32,1608.0,1610.0,712,0.125,False
63,1216,211089274,2.656630928328716e+30,4.893695018525311e+29,3800,7000.0,3000.0,208.70623860229512,40.02956124245559,5.657533347155061e+32,2.952983260049449e+32,3.5,2.1332729959107683e+32,1622.0,1628.0,712,0.125,True
64,121,210882573,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,629.4234338604014,105.86548580430329,1.2564731947444565e+32,6.624892445976983e+31,1.5454545454545454,2.1356957577630296e+32,1319.0,1329.0,712,0.125,False
65,289,210982234,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,350.41059489853745,79.3883437438802,6.994997261924634e+31,4.096442617142055e+31,1.5555555555555554,2.1375124391762563e+32,466.0,469.0,712,0.125,False
66,93,210872505,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,145.8418750546859,32.2402432430476,9.296969079562584e+31,6.094567991027214e+31,3.75,2.1381239846990637e+32,1331.0,1333.0,712,0.125,False
67,303,210986927,1.1866734460852196e+30,4.7817290276134684e+29,3700,7000.0,3000.0,84.59434238365506,17.811002347488547,1.66723105390107e+32,8.880932979469897e+31,1.7,2.1592060438693383e+32,388.0,391.0,712,0.125,False
68,778,211048014,1.1866734460852196e+30,4.7817290276134684e+29,3700,7000.0,3000.0,38.91624051131625,11.642793482448836,7.66982316468549e+31,4.765301585484527e+31,3.666666666666667,2.1655930599892363e+32,2077.0,2079.0,712,0.125,True
69,278,210978650,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,1755.2196469105268,391.11245464423536,3.503820033686631e+32,2.0388545680101233e+32,2.5,2.169585975257913e+32,1778.0,1780.0,712,0.125,False
70,250,210967582,2.0152606473591297e+27,1.1600772812766656e+27,3030,7000.0,3000.0,860.4094807086728,166.26437854193804,7.30557366959153e+31,3.73171650977771e+31,1.7777777777777777,2.1776536301131107e+32,1221.0,1225.0,712,0.125,False
71,654,211034329,2.0152606473591297e+27,1.1600772812766656e+27,3030,7000.0,3000.0,1648.7934677306455,315.04464485916105,1.3999592536482031e+32,7.120770111700953e+31,2.8571428571428568,2.1820852030572675e+32,1659.0,1665.0,712,0.125,False
72,745,211046168,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,151.5922925551842,31.75106596212502,9.663540434166068e+31,6.222652567100196e+31,2.625,2.1881851661860608e+32,2799.0,2802.0,712,0.125,False
73,48,210829886,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,75.51035081965928,17.091467461895853,8.774492711266322e+31,4.898614900120288e+31,2.583333333333333,2.1926340262214113e+32,2837.0,2839.0,712,0.125,True
74,661,211036360,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,132.28090134273077,28.30311581227623,1.5371373488167406e+32,8.391158841459934e+31,1.1428571428571428,2.201966896431369e+32,1380.0,1383.0,712,0.125,False
75,194,210940839,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,594.9572776729576,124.85898260548204,1.1876708606626218e+32,6.756999925664931e+31,2.0,2.208337485612239e+32,245.0,248.0,712,0.125,False
76,1254,211094777,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,477.3368658357004,106.0986157612296,9.528736054636765e+31,5.539421643052809e+31,1.6666666666666667,2.228660812646108e+32,959.0,961.0,712,0.125,False
77,601,211029254,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,516.1074225761087,105.8434659804474,1.0302685079554164e+32,5.81222748587008e+31,2.75,2.2314717219826625e+32,1921.0,1924.0,712,0.125,False
78,774,211048014,1.1866734460852196e+30,4.7817290276134684e+29,3700,7000.0,3000.0,49.21634615717099,11.860694522074995,9.69982369514044e+31,5.46216990843954e+31,2.875,2.2382195272320168e+32,795.0,797.0,712,0.125,False
79,512,211017469,2.4228762028039462e+29,8.089374008782233e+28,3500,7000.0,3000.0,156.2950760072776,27.99030314905516,1.3929260293727153e+32,7.026710377364433e+31,1.4444444444444444,2.2422016618140164e+32,2904.0,2907.0,712,0.125,True
80,1360,211110672,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,700.2614971743009,154.68654518802006,1.3978821778444818e+32,8.107224875880969e+31,2.25,2.2449779773979367e+32,1076.0,1078.0,712,0.125,False
81,25,210791550,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,602.8771710675852,157.2203155937738,1.2034807800590934e+32,7.459774313481345e+31,3.6,2.249126468880246e+32,2028.0,2031.0,712,0.125,False
82,171,210927331,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,667.5154041042338,121.93357155755108,1.3325134833190852e+32,7.218683454233633e+31,3.25,2.250747989054609e+32,566.0,573.0,712,0.125,False
83,355,211000740,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,142.77621916500385,26.30363140980021,9.10154298534742e+31,5.631218489596624e+31,3.0,2.252030178488336e+32,1164.0,1168.0,712,0.125,False
84,503,211016313,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,341.44341677388746,75.6398887040402,6.815991868416828e+31,3.957340026172292e+31,4.0,2.2684762279017864e+32,2874.0,2876.0,712,0.125,False
85,1410,211117626,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,76.43632870341472,16.533209408395006,8.882093670652814e+31,4.869460215560769e+31,2.25,2.2694525322813032e+32,785.0,787.0,712,0.125,False
86,1411,211117626,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,78.15602543030596,16.484095415206653,9.081926756208645e+31,4.930084234725114e+31,2.25,2.2694525322813032e+32,831.0,833.0,712,0.125,False
87,489,211014750,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,594.8988821790211,129.16182049494006,1.1875542898950306e+32,6.842475848776237e+31,4.0,2.2695938414271983e+32,811.0,813.0,712,0.125,False
88,970,211066413,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,747.0367797364341,156.7712094047273,1.4912563446680086e+32,8.48411495512266e+31,1.6,2.272238638036408e+32,2085.0,2088.0,712,0.125,False
89,1302,211101750,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,913.0861709644851,191.4007976149384,1.82272892394912e+32,1.0365607970548156e+32,3.0,2.2738006815280057e+32,2204.0,2207.0,712,0.125,False
90,1262,211095292,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,236.31426504349437,44.447843296369584,1.5064304503388474e+32,9.37855974731082e+31,3.0,2.280767620702668e+32,1251.0,1259.0,712,0.125,False
91,500,211016313,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,575.550739393077,917.7202089259545,1.1489309697724773e+32,2.244522218411191e+32,4.0,2.286209603752723e+32,2103.0,2110.0,712,0.125,False
92,1244,211093429,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,549.6586107007738,103.8207966367973,1.0972443564266384e+32,6.012338254722853e+31,3.5,2.2893769151134238e+32,52.0,57.0,712,0.125,False
93,1421,211120561,1.1866734460852196e+30,4.7817290276134684e+29,3700,7000.0,3000.0,48.927319162606274,11.253474280841417,9.642860691802865e+31,5.324146191010695e+31,3.0,2.3004774407384816e+32,140.0,142.0,712,0.125,False
94,1091,211078992,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,230.14066820388808,49.204161434702606,4.594134330926368e+31,2.6318276719825986e+31,2.5,2.3121487043635127e+32,1071.0,1073.0,712,0.125,False
95,1092,211078992,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,228.1187394671545,53.22583114264699,4.553772006889467e+31,2.697616640524132e+31,2.5,2.3121487043635127e+32,1959.0,1961.0,712,0.125,True
96,1445,211122237,2.656630928328716e+30,4.893695018525311e+29,3800,7000.0,3000.0,44.98618178040803,11.776403102010642,1.2194691701038546e+32,7.218472249378962e+31,3.0,2.3412560455565945e+32,838.0,840.0,712,0.125,False
97,1442,211121361,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,532.1819264592082,117.63695670935198,1.0623568957741795e+32,6.162871217191941e+31,2.4545454545454546,2.345811008381793e+32,1570.0,1572.0,712,0.125,True
98,1128,211081065,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,400.9684636717441,76.34886668750991,8.004248006011659e+31,4.398155896167511e+31,4.8,2.350574993067812e+32,597.0,600.0,712,0.125,False
99,1372,211112686,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,45.343579484251954,58.978203275744505,5.2690379976847935e+31,8.60238298867643e+31,2.5,2.3554378079248588e+32,2211.0,2214.0,712,0.125,False
100,1371,211112686,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,27.959549967591173,54.97191950613486,3.248970038383703e+31,7.466315588356494e+31,2.5,2.3554378079248588e+32,2201.0,2203.0,712,0.125,True
101,1367,211112686,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,35.33800988027069,86.68165254773628,4.106365640727023e+31,1.1435664198513746e+32,2.5,2.3554378079248588e+32,602.0,608.0,712,0.125,False
102,1168,211083672,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,1363.2958665449491,287.4394725814957,2.7214504905128066e+32,1.5509768311973556e+32,2.1666666666666665,2.361777007480979e+32,271.0,274.0,712,0.125,False
103,256,210969937,2.4228762028039462e+29,8.089374008782233e+28,3500,7000.0,3000.0,187.71785055382983,42.97863278406307,1.6729706840038376e+32,9.273676449703931e+31,2.4,2.37114120787942e+32,1188.0,1190.0,712,0.125,False
104,52,210833049,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,129.99471573551511,28.372511870834536,1.5105712969717092e+32,8.311041354290774e+31,2.4285714285714293,2.371678453451305e+32,1023.0,1025.0,712,0.125,True
105,747,211046168,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,154.26723520614527,33.63776989390995,9.834059766190997e+31,6.417011445314837e+31,1.7692307692307694,2.374792964981461e+32,2932.0,2935.0,712,0.125,False
106,748,211046168,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,158.9832409009066,35.3410507981369,1.0134690563119498e+32,6.656208570425818e+31,1.7692307692307694,2.374792964981461e+32,3064.0,3067.0,712,0.125,False
107,1008,211070577,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,554.2116206453501,123.39364179585752,1.1063332060674567e+32,6.43569204948089e+31,3.666666666666667,2.3985331329612463e+32,1604.0,1606.0,712,0.125,False
108,965,211066263,6.987651297062333e+31,2.574345873865e+31,4620,7000.0,3000.0,7.094441272328946,1.826608820063059,9.502285426635843e+31,6.491082527527067e+31,4.6000000000000005,2.4112798675166594e+32,2816.0,2818.0,712,0.125,True
109,326,210991540,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,414.96707007384,61.87734952287716,8.283692220538829e+31,4.209610374375823e+31,4.666666666666667,2.4211369355773213e+32,1207.0,1213.0,712,0.125,False
110,614,211030057,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,821.3723715704023,137.97084620160493,1.639647194976834e+32,8.641638613670883e+31,1.5,2.434345552870189e+32,2584.0,2595.0,712,0.125,True
111,1063,211077464,2.53706284034917e+28,2.190676153566424e+28,3250,7000.0,3000.0,353.18765348282824,75.9015931115333,1.0444194173951382e+32,6.648609457697096e+31,4.0,2.4351434736662086e+32,2211.0,2215.0,712,0.125,False
112,210,210947594,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,746.9567623379767,139.79654903006474,1.4910966116316037e+32,8.144688345757597e+31,1.4166666666666663,2.4405189416078527e+32,2232.0,2239.0,712,0.125,False
113,76,210854098,2.0152606473591297e+27,1.1600772812766656e+27,3030,7000.0,3000.0,1177.218790791715,262.5517175379202,9.995541418572894e+31,5.40351464489967e+31,2.1666666666666665,2.4417387918373105e+32,2570.0,2572.0,712,0.125,False
114,1534,211147423,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,674.4598260824332,136.79578228608366,1.3463761385670584e+32,7.565143346891874e+31,2.1666666666666665,2.44570814062142e+32,1746.0,1750.0,712,0.125,False
115,1192,211086025,1.3942197303171907e+31,4.975979829449148e+30,4070,7000.0,3000.0,22.30348226847692,5.3594266217904245,1.342859037390145e+32,8.034746450022755e+31,3.166666666666667,2.4461807852068268e+32,3208.0,3210.0,712,0.125,True
116,1067,211077649,6.372813724560243e+27,2.274461611803033e+27,3100,7000.0,3000.0,926.9272739660037,205.48406553227392,1.3731857416752584e+32,8.369975327263706e+31,2.2,2.450406707096915e+32,1605.0,1607.0,712,0.125,False
117,817,211053737,2.1593906887309408e+31,7.706880255224127e+30,4230,7000.0,3000.0,15.35774592036668,5.549500268769621,1.1692433733918127e+32,9.052648576410571e+31,1.9090909090909092,2.455612189434012e+32,2153.0,2155.0,712,0.125,True
118,63,210840112,2.4228762028039462e+29,8.089374008782233e+28,3500,7000.0,3000.0,81.76981576444564,18.783474118810695,7.287453175428521e+31,4.0451350470847944e+31,2.0,2.4744847184910556e+32,1990.0,1992.0,712,0.125,False
119,310,210988354,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,78.37334301222998,15.389601887592518,9.10717960588983e+31,4.811283586906936e+31,2.875,2.4841756707927982e+32,875.0,878.0,712,0.125,False
120,686,211038810,1.3011615595745358e+28,1.1235132039949538e+28,3200,7000.0,3000.0,609.6769486516172,59.76940911514103,1.217054691999676e+32,5.563170618119024e+31,2.0,2.499737118450748e+32,1408.0,1421.0,712,0.125,False
121,975,211067634,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,216.75463627615127,77.03324559419134,1.38174385824071e+32,1.0914039531193668e+32,3.25,2.5011723001681675e+32,2296.0,2298.0,712,0.125,False
122,352,211000411,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,136.5028731634968,30.667579948277897,1.5861977234095685e+32,8.828763078198154e+31,1.5294117647058822,2.501408747282495e+32,530.0,532.0,712,0.125,False
123,749,211046240,2.656630928328716e+30,4.893695018525311e+29,3800,7000.0,3000.0,53.390023012725045,11.998433849660115,1.4472774633989616e+32,8.0307854281132355e+31,1.6666666666666667,2.5033296868909592e+32,867.0,869.0,712,0.125,True
124,1149,211081949,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,136.24011103868136,88.88098812035497,1.583144361421493e+32,1.5583172428418688e+32,1.7272727272727273,2.5057378614286947e+32,2273.0,2277.0,712,0.125,False
125,1513,211139797,1.4266952797331432e+29,4.76337656086982e+28,3410,7000.0,3000.0,206.6447281282638,72.55328355587642,1.317296316399326e+32,1.0348443766236511e+32,3.0,2.5154521108893817e+32,787.0,789.0,712,0.125,False
126,1441,211121141,7.661807289480494e+30,2.2934552225196235e+30,4000,7000.0,3000.0,27.989030947945267,6.77817612619067,1.225840706669486e+32,6.525883547403904e+31,1.3846153846153846,2.5219734917777967e+32,2648.0,2650.0,712,0.125,True
127,440,211008438,4.724232079919543e+29,1.3597432953833746e+29,3550,7000.0,3000.0,104.33066575954128,25.939220798238722,1.212348580468148e+32,7.038387303656818e+31,4.0,2.5293451442075528e+32,1100.0,1102.0,712,0.125,False
