,EPIC,L_bol,L_bol_err,Teff,Tmax,Tmin,clustered,clusterederr,clusterenergy,clusterenergy_err,count_true,energ_true,istart,istop,stars_in_bin,tobs
131,211005924,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,343.6937259596599,61.359306983024055,7.381585968289206e+32,4.534169700553481e+32,2.6666666666666665,1.2153742216914802e+33,2069.0,2072.0,195,30.864210206099326
42,210927331,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,869.4179565873276,154.41885641747257,1.8672681239683e+33,1.1452643856891356e+33,2.4,1.2188545718176891e+33,238.0,241.0,195,30.864210206099326
303,211047718,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,247.63192101784716,46.27911582286366,5.3184453931532876e+32,3.3113269624668485e+32,3.4,1.2189572371955696e+33,3174.0,3176.0,195,30.864210206099326
451,211082363,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,305.35907284905284,55.78532367994015,6.558264167140866e+32,4.0557140524288805e+32,4.0,1.2233870900591724e+33,593.0,595.0,195,30.864210206099326
518,211105839,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,1191.4166532723882,208.98830491574444,2.5588318278506437e+33,1.5637960622259758e+33,3.142857142857143,1.22519217958747e+33,693.0,698.0,195,30.864210206099326
313,211051985,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,610.133049498313,110.22978577410731,5.9899048791564306e+32,3.6136564430586205e+32,3.25,1.2459327984297126e+33,1141.0,1143.0,195,30.864210206099326
113,211004687,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,218.47329372451125,39.07896382348984,4.6921991226341516e+32,2.8838164870245624e+32,2.8,1.2516302207530562e+33,2153.0,2155.0,195,30.864210206099326
288,211046948,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,254.53442543794074,338.4371195273059,5.4666920032162166e+32,9.650663625444825e+32,2.2,1.2692046922931952e+33,1153.0,1160.0,195,30.864210206099326
55,210940839,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,800.3722978183215,144.70971845057088,7.857554898535067e+32,4.7414762545155806e+32,2.25,1.2733391976964112e+33,1812.0,1814.0,195,30.864210206099326
548,211139534,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,181.95667327660408,30.458700113439797,3.907923610024846e+32,2.3569486508326343e+32,4.666666666666667,1.2834557938921473e+33,850.0,853.0,195,30.864210206099326
378,211065426,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,706.7627469830867,116.44764906686977,6.938554844785044e+32,4.075623642389668e+32,3.0,1.2959922540611283e+33,667.0,675.0,195,30.864210206099326
413,211078239,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,282.1721173648246,51.187057937908264,6.0602728093649184e+32,3.739968747550701e+32,3.0,1.3129764840529487e+33,2749.0,2752.0,195,30.864210206099326
562,211156183,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,276.63345049915876,51.27509492613824,5.9413176393091635e+32,3.690027783274564e+32,2.8,1.3240207610012902e+33,2616.0,2618.0,195,30.864210206099326
298,211047718,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,287.85680211897625,52.84967842575633,6.182364037821962e+32,3.8288754280000216e+32,3.25,1.3334325140265766e+33,1435.0,1439.0,195,30.864210206099326
494,211098921,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,11595.24226497759,2009.5862039682581,1.1383484024525403e+34,6.783842001030168e+33,2.1,1.346835438917839e+33,1443.0,1457.0,195,30.864210206099326
68,210967901,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,1082.4730682912516,191.85440739062298,1.0627043918772553e+33,6.374771301447586e+32,2.25,1.374505646516162e+33,599.0,615.0,195,30.864210206099326
227,211029542,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,409.44835069446356,70.31482097369722,8.793812548618224e+32,5.341851826577421e+32,1.3636363636363638,1.3795913155686784e+33,2851.0,2859.0,195,30.864210206099326
144,211010854,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,592.725410654214,105.83747498353941,5.819007562689803e+32,3.498309838613915e+32,3.2,1.394367326574456e+33,321.0,324.0,195,30.864210206099326
251,211032382,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,569.1451300617546,107.28265977529769,5.587511108123395e+32,3.4146613476752906e+32,1.75,1.3991376412878427e+33,1974.0,1976.0,195,30.864210206099326
307,211047990,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,347.0416153504526,61.13300937772153,7.45348932725061e+32,4.560639555676826e+32,1.3636363636363638,1.4008101499709435e+33,1512.0,1514.0,195,30.864210206099326
278,211044929,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,574.7411252989656,98.6178484225637,5.642449091244729e+32,3.3528138642521376e+32,1.8333333333333335,1.40213850837536e+33,2230.0,2237.0,195,30.864210206099326
409,211078145,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,340.08494356885365,64.87494292260735,7.30407935281578e+32,4.575904210896825e+32,2.7142857142857144,1.403030422177262e+33,1521.0,1524.0,195,30.864210206099326
316,211051985,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,1050.060688919576,182.47719687939104,1.0308839439432992e+33,6.148230236233839e+32,2.3333333333333335,1.421887495795438e+33,3126.0,3133.0,195,30.864210206099326
299,211047718,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,262.48070920610917,147.90658443496613,5.637356092586417e+32,5.632959922330562e+32,3.5,1.4258698089946588e+33,1785.0,1787.0,195,30.864210206099326
466,211092628,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,930.6612231094153,157.44378720270552,9.136650122016038e+32,5.407070230701919e+32,1.5,1.4312774206794282e+33,3103.0,3109.0,195,30.864210206099326
154,211012609,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,336.3576731265482,37.09819581730707,7.224027943322869e+32,3.9444564771129225e+32,2.3333333333333335,1.438799523893232e+33,1094.0,1104.0,195,30.864210206099326
483,211095218,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,597.7382098125254,108.4019368294789,5.868220091270725e+32,3.5442846141809526e+32,3.8000000000000003,1.4405431696087105e+33,1177.0,1179.0,195,30.864210206099326
266,211039840,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,858.3495653288587,138.2152734061627,8.426739468731808e+32,4.918270029383952e+32,2.625,1.4417860785832057e+33,1050.0,1063.0,195,30.864210206099326
17,210881103,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,121.12426398213398,23.95498165699313,2.6014125365058867e+32,1.6479871787623122e+32,4.25,1.4638965836484152e+33,1603.0,1605.0,195,30.864210206099326
15,210881103,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,121.7618167242816,38.87379491637768,2.6151053973875935e+32,1.9743681453552262e+32,4.25,1.4638965836484152e+33,1225.0,1231.0,195,30.864210206099326
343,211059767,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,314.6420630116579,57.39649470134839,6.757636994610213e+32,4.17718927426664e+32,2.0,1.478967301995362e+33,639.0,642.0,195,30.864210206099326
291,211046948,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,235.92926021710778,43.1497237372931,5.067104765630384e+32,3.1346008967360595e+32,2.0,1.5146648480233535e+33,2345.0,2347.0,195,30.864210206099326
110,211004687,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,332.78591928185364,59.34817704551728,7.14731659810246e+32,4.3888991730694785e+32,1.5,1.5459440064837452e+33,342.0,346.0,195,30.864210206099326
312,211051985,3.388909656562385e+31,2.926219821264045e+31,3250,3499.0,3250.0,555.4825092771717,100.204344453087,5.453380037913498e+32,3.288483599985004e+32,2.6666666666666665,1.5500511353930603e+33,395.0,397.0,195,30.864210206099326
558,211147423,6.761763726573059e+31,2.257582772077468e+31,3410,3499.0,3250.0,171.37802988081714,33.41966843908887,3.680723752256592e+32,2.3215453385967167e+32,3.4,1.5748918768092468e+33,2934.0,2936.0,195,30.864210206099326
