,EPIC,Tmax,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,istart,istop,logE,low_yerr,maxenerg,n_obj,nflares,tobs
182,211018106,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8930642994497384,0.06809301568199677,639.0,649.0,32.89275942807274,0.08079106193415653,2.137683048810364e+34,198,269,31.340201536238503
367,211061316,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8912880414239355,0.06797975970157966,2081.0,2083.0,32.89763408412027,0.08063154425091268,2.137683048810364e+34,198,269,31.340201536238503
491,211094777,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.889504488683518,0.06807214841768827,1060.0,1063.0,32.906451945124005,0.08076166348223879,2.137683048810364e+34,198,269,31.340201536238503
4,210866482,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8877135810656369,0.06826526407929823,813.0,815.0,32.920784282711054,0.08103386087514108,2.137683048810364e+34,198,269,31.340201536238503
1,210832378,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8859152576600742,0.0683895023749832,747.0,750.0,32.924986054908764,0.08120912957377513,2.137683048810364e+34,198,269,31.340201536238503
385,211064559,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8841094567968117,0.06854065967074652,2939.0,2942.0,32.9255173941435,0.08142253724464554,2.137683048810364e+34,198,269,31.340201536238503
552,211132233,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8822961160333433,0.06870288086923537,534.0,537.0,32.926259841503395,0.08165176464246526,2.137683048810364e+34,198,269,31.340201536238503
74,210971348,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8804751721417177,0.0688602281391395,1503.0,1505.0,32.92638919829529,0.08187430244622185,2.137683048810364e+34,198,269,31.340201536238503
270,211037018,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8786465610953098,0.06895658647280589,2502.0,2504.0,32.93214834042695,0.0820106791465327,2.137683048810364e+34,198,269,31.340201536238503
393,211066181,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8768102180553126,0.06894327594794314,1921.0,1924.0,32.936357239524924,0.08199183630612117,2.137683048810364e+34,198,269,31.340201536238503
362,211061207,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8749660773569421,0.06916476514578251,940.0,943.0,32.93696214420963,0.08230556574093173,2.137683048810364e+34,198,269,31.340201536238503
316,211048116,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8731140724953488,0.06907066931755335,851.0,855.0,32.93783819506447,0.0821722360149626,2.137683048810364e+34,198,269,31.340201536238503
366,211061316,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8712541361112247,0.06929697679971625,849.0,851.0,32.942784576293995,0.08249302198076869,2.137683048810364e+34,198,269,31.340201536238503
321,211051985,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8693861999761057,0.06949378218607194,1632.0,1634.0,32.943694721806104,0.08277231818035302,2.137683048810364e+34,198,269,31.340201536238503
353,211059767,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8675101949773503,0.06966771501653923,1985.0,1987.0,32.95931365922753,0.08301940988988576,2.137683048810364e+34,198,269,31.340201536238503
537,211113286,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8656260511027989,0.0698674446609413,1103.0,1105.0,32.95989391906232,0.083303444676051,2.137683048810364e+34,198,269,31.340201536238503
6,210866482,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8637336974250938,0.06990243637509508,1291.0,1293.0,32.96242937338301,0.08335323884633183,2.137683048810364e+34,198,269,31.340201536238503
183,211018106,3499.0,3250.0,-2.1399054604196186,0.027763860097925464,38.45912650109509,0.9215612270367136,Pleiades,0.8618330620856598,0.06991246746840218,687.0,689.0,32.96658261684896,0.08336751516058127,2.137683048810364e+34,198,269,31.340201536238503
