,Unnamed: 0,EPIC,Tmax,Tmin,alpha,alpha_err,beta,beta_err,cluster,count_per_yr,high_yerr,istart,istop,logE,low_yerr,maxenerg,n_obj,nflares,tobs,nobin,clr,age,saturated,saturated1
187,727,211045147,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4383739846296826,0.05444641352864377,721.0,726.0,32.47174261341871,0.06226399339143863,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
188,83,210863683,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4369662217052923,0.05445313378227912,2168.0,2173.0,32.47818949050325,0.06227278571835537,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
189,293,210982234,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4355538806820345,0.0545918738715927,2207.0,2214.0,32.47834115814621,0.06245437409750654,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
190,187,210940618,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4341369316864281,0.054685799783663835,752.0,759.0,32.479290536348856,0.06257738401756763,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
191,1490,211131748,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.43271534455163385,0.054828096363993765,417.0,425.0,32.48017941082746,0.06276385962553155,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
192,483,211013627,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.43128908881360173,0.05496897574131987,2728.0,2730.0,32.482955635798966,0.06294861717634292,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
193,762,211047718,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4298581337071528,0.05501074192281363,730.0,733.0,32.484249148527425,0.06300341844945434,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
194,572,211025708,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4284224481619985,0.05493351408980551,1634.0,1642.0,32.48464799349524,0.06290209762046572,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
195,688,211039307,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4269820007986911,0.05485455391094218,2480.0,2482.0,32.48487235719997,0.0627985470539194,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,True,True
196,163,210920246,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.42553675992451057,0.05468231578380589,2961.0,2964.0,32.48687473889768,0.06257282010528842,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
197,426,211006594,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4240866935292775,0.05479047376236723,3101.0,3103.0,32.49145340731737,0.06271454255059973,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
198,904,211062705,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4226317692811032,0.05491550480584095,1336.0,1339.0,32.492130520863775,0.06287847591543194,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
199,759,211047055,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.42117195452206013,0.055062053226588865,1630.0,1633.0,32.492564543492286,0.0630707605310632,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
200,37,210817078,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4197072162637867,0.054884971635631434,987.0,989.0,32.49278800051753,0.06283843254809751,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
201,536,211021014,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4182375211830109,0.054994616124415696,2747.0,2749.0,32.495330600891464,0.06298225839683003,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
202,1263,211095292,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4167628356170052,0.05514893906090501,1294.0,1301.0,32.49794102119903,0.06318483337481727,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
203,799,211051985,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4152831255589575,0.05511275390100767,395.0,397.0,32.49856097010588,0.06313731928451194,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
204,1321,211103222,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4137983566532664,0.055172380685510884,815.0,817.0,32.5025750019881,0.06321561904362571,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
205,1290,211100894,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4123084941907553,0.05532085675410015,967.0,969.0,32.503026096835086,0.0634107006111595,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
206,789,211049922,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4108135031038041,0.05519787100255602,3043.0,3045.0,32.504815665375155,0.06324909960430958,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
207,1034,211074500,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4093133479613957,0.05534491613413861,106.0,108.0,32.5051013276066,0.06344232657952943,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
208,1215,211089274,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.407807992964079,0.055424263684534125,1364.0,1366.0,32.50625337859387,0.06354665739580767,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
209,843,211056608,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4062974019388403,0.055452450608930885,1886.0,1891.0,32.50692751919773,0.06358372984181271,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
210,602,211029254,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4047815383338911,0.055595968385392165,2420.0,2423.0,32.50726907040016,0.06377257595825236,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
211,1487,211131087,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4032603652133582,0.055568400261649664,401.0,405.0,32.509156870051285,0.0637362895630269,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
212,1353,211108136,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4017338452518855,0.05570398073543759,980.0,983.0,32.50950082700951,0.0639147980546384,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
213,496,211016037,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.4002019407291382,0.05555140190819907,2077.0,2080.0,32.51009357717998,0.06371391823013227,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,True,True
214,603,211029254,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3986646135242089,0.055702430199561004,2781.0,2790.0,32.51026867220652,0.0639127558521464,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
215,854,211058468,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3971218251099278,0.05567225561493272,1016.0,1018.0,32.51085657160459,0.06387301643166987,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
216,1356,211108136,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3955735365470674,0.05575651320553732,3264.0,3266.0,32.51529202737291,0.06398399827332968,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
217,1408,211117529,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.39401970847844536,0.05578319698470802,2076.0,2079.0,32.515312199394685,0.06401915583683904,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
218,363,211003154,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3924603011229242,0.0557910504969934,1883.0,1886.0,32.51868096706732,0.0640295042886403,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
219,347,210998478,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3908952742692966,0.05591545714419066,1227.0,1233.0,32.52006479830145,0.06419349087905069,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
220,527,211020371,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3893245872700657,0.05600650093711135,2803.0,2805.0,32.52227523921365,0.06431356926754095,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
221,475,211013066,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3877481990351108,0.05590442280889274,3196.0,3198.0,32.52341317757624,0.06417894157121529,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,True,True
222,1072,211077833,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3861660680252359,0.056063039100494816,1826.0,1830.0,32.529385008178444,0.0643881672934028,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
223,485,211014750,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.38457815224560404,0.05614892576367847,366.0,368.0,32.52951183687845,0.06450153165887329,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
224,1454,211125179,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.38298440923904653,0.056201576168239516,2622.0,2625.0,32.53292162983589,0.06457105221784021,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
225,338,210996584,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3813847960792538,0.05630999362041723,2991.0,2993.0,32.533081451917184,0.06471427023028786,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
226,806,211053549,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3797792693638353,0.05645020576511195,1565.0,1568.0,32.53321276123933,0.06489961172947778,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
227,545,211023687,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3781677852072561,0.05630423329000589,988.0,993.0,32.53401558658097,0.06470665882280002,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,True,True
228,929,211064137,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3765502992336369,0.05646893140661202,1585.0,1587.0,32.53616731972096,0.06492437501508164,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
229,1162,211081985,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.37492676656942336,0.05662403024993345,3258.0,3262.0,32.53893659216299,0.06512957721584334,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
230,524,211020371,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.373297141835915,0.056709820427737874,1795.0,1797.0,32.53964342881386,0.06524315433754868,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
231,704,211039840,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3716613791416559,0.05678915937604501,2090.0,2094.0,32.54246612677016,0.06534823713468274,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
232,1083,211078413,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3700194320746792,0.0569621891528338,1898.0,1901.0,32.54750228139981,0.06557756636918244,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
233,1082,211078413,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.36837125369460605,0.057086809205190825,940.0,950.0,32.54750228139981,0.06574286628932313,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
234,1101,211079141,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3667167965245932,0.05721222914573865,1215.0,1218.0,32.5490570523798,0.06590933867796256,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
235,977,211067927,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3650560125431288,0.0571003613273704,1075.0,1082.0,32.549514587251736,0.06576084890038557,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
236,804,211052320,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3633888531756657,0.05721437251327055,1722.0,1726.0,32.550043696846565,0.06591218458500325,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
237,502,211016313,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3617152692860999,0.05735204502337821,2497.0,2499.0,32.550904321923696,0.06609505104424772,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
238,591,211027607,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.36003521116807796,0.057434063253789525,2788.0,2798.0,32.5516163101219,0.06620405769671711,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
239,1466,211127537,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3583486285361426,0.057586969213948784,2958.0,2960.0,32.553269600960654,0.06640740605035855,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
240,808,211053549,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.35665547051669755,0.05771601552984064,2287.0,2289.0,32.55576077737078,0.06657915353349386,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
241,240,210966700,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3549556856388029,0.05765175656676647,332.0,334.0,32.5566487856521,0.06649361653947983,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,True,True
242,405,211005924,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.353249221824786,0.05782931459749908,2069.0,2072.0,32.557191090122345,0.06673004114973669,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
243,1250,211093906,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.35153602638066594,0.057895442525024876,506.0,508.0,32.55893453020873,0.06681815037569372,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
244,182,210939348,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3498160459863921,0.05807332124568276,788.0,797.0,32.559125537058485,0.06705531237789586,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
245,1334,211105839,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.34808922668588593,0.05803879167865045,693.0,698.0,32.56068528551625,0.06700925709292749,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
246,844,211056628,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.34635551387688546,0.058046542226453564,1674.0,1677.0,32.561434348997935,0.06701959397333335,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
247,295,210982234,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3446148523005843,0.0580902537911383,3002.0,3007.0,32.56250045598246,0.06707790000678981,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
248,204,210943453,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3428671860310644,0.05824149746555474,1459.0,1463.0,32.56390289930419,0.06727974682934468,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
249,160,210920246,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.34111245846451377,0.05831914231168112,1969.0,1971.0,32.5648418101127,0.06738343388528323,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
250,980,211068337,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3393506123082273,0.058412592554728526,237.0,240.0,32.564853489264,0.06750828492444283,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
251,927,211064137,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.33758158956938056,0.05846388656270341,530.0,532.0,32.56698172502197,0.06757684123499663,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
252,696,211039634,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3358053315435776,0.058638433517133486,1570.0,1580.0,32.56815893122924,0.06781027140671547,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
253,1003,211070495,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3340217788031601,0.05879237187447961,576.0,580.0,32.57861015423694,0.06801632279547087,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
254,697,211039634,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.33223087118527905,0.05881899874897334,2092.0,2099.0,32.58016831922332,0.06805198104571053,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
255,1299,211101696,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3304325477797163,0.05895748167702841,2667.0,2669.0,32.58095919363306,0.06823751748842223,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
256,673,211037417,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3286267469164539,0.059147061562217385,780.0,784.0,32.58356614790235,0.06849173715928769,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
257,302,210983198,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3268134061529855,0.05923671556574427,896.0,899.0,32.58816612481985,0.06861205041237506,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
258,796,211051975,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3249924622613598,0.05938797595962475,2859.0,2863.0,32.590202357189824,0.06881516970762291,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
259,314,210988354,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.32316385121495195,0.05954306751824756,1853.0,1857.0,32.59162736224673,0.06902360586982725,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
260,733,211045643,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3213275081749547,0.059733627992960336,2578.0,2580.0,32.59330138857738,0.06927994974705065,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
261,766,211047718,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.31948336747658423,0.059551500226548974,2149.0,2153.0,32.59776026670517,0.06903494405737742,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
262,1045,211074888,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3176313626149909,0.05945890424660494,2970.0,2972.0,32.60030924203714,0.0689104725233256,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
263,1291,211100894,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.31577142623086685,0.059179392633001086,2261.0,2265.0,32.60252176852547,0.06853511787800004,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
264,516,211018106,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3139034900957478,0.0592793696241678,2184.0,2186.0,32.60314482873313,0.068669311432763,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
265,318,210988354,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3120274850969924,0.0594224586305252,2693.0,2701.0,32.61119000556112,0.06886149780323958,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
266,1005,211070495,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.310143341222441,0.059577092530971765,3093.0,3101.0,32.61209163908063,0.06906935731931174,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
267,1448,211122237,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3082509875447359,0.059536894916570215,2628.0,2630.0,32.61750578988107,0.06901530683303259,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,True,True
268,1345,211107439,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.30635035220530193,0.05969570036971339,2424.0,2426.0,32.619301210088395,0.0692289080951598,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
269,1509,211139647,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3044413623979705,0.059653778739006125,2321.0,2326.0,32.62144625299356,0.0691725036134172,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
270,649,211033487,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.3025239443522487,0.059787120607703866,2444.0,2446.0,32.62156360533109,0.06935195599040211,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
271,313,210988354,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.30059802331621066,0.059934396231629876,1498.0,1500.0,32.627089522092845,0.06955031081184693,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
272,651,211033487,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.2986635235390107,0.060129691636727774,3062.0,3067.0,32.62826699317459,0.06981358362467915,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
273,425,211006594,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.2967203682530086,0.060279422907269176,2454.0,2462.0,32.63095654845584,0.07001562097658763,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
274,1361,211110672,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.2947684796554868,0.0604587606418554,1083.0,1095.0,32.6315597494253,0.0702578228458135,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
275,878,211059880,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.29280777888995857,0.06066354035418443,602.0,605.0,32.634265283370574,0.07053467271556046,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
276,998,211069863,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.2908381860270541,0.06075871990305259,401.0,407.0,32.63673154634577,0.0706634543210174,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
277,342,210997527,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.2888596200449665,0.060759275471276464,2451.0,2455.0,32.638565775214026,0.07066420622126257,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
278,1194,211086170,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.2868719988094526,0.060913904729427586,811.0,813.0,32.63868112530352,0.07087356787858745,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
279,346,210998478,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.2848752390533775,0.06090950049173083,1061.0,1063.0,32.640127162989714,0.07086760229359612,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
280,1540,211156183,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.28286925635577864,0.061120114869479984,92.0,95.0,32.64098176444444,0.07115304118183463,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
281,755,211046948,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.2808539651204533,0.06123024622569818,2345.0,2347.0,32.642280256704844,0.07130242855884061,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
282,172,210927331,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.2788292785540389,0.0611319776486603,1064.0,1076.0,32.64441494840121,0.07116912812684317,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
283,534,211021014,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.2767951086435856,0.061342493981444875,1440.0,1443.0,32.64555267226916,0.07145477862223082,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,True
284,299,210983092,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.27475136613359963,0.06156768203301066,1128.0,1136.0,32.645631211290244,0.0717606988301962,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
285,776,211048014,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.2726979605025406,0.06178543917233492,1372.0,1374.0,32.64652864707232,0.07205688020782297,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,True,True
286,179,210931244,7000.0,3000.0,-2.164310134666965,0.010237804512765243,38.24637609276592,0.33329990266540505,Pleiades,0.27063479993876705,0.0619861723571371,595.0,599.0,32.647954012441765,0.07233021727251067,1.800899822778249e+34,712,496,112.61195414099936,False,v,0.125,False,False
