,L_bol,L_bol_err,Teff,Tmax,Tmin,clustered,clusterederr,clusterenergy,clusterenergy_err,count_true,energ_true,stars_in_bin,rel_energ_err
132,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,796.1934987657796,176.46064634253977,1.589384403585586e+32,9.22950621697212e+31,5.666666666666666,3.5990009716075456e+32,452,0.5806969161236724
133,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,324.41755031914295,71.84942375816286,6.476116616450441e+31,3.759635834197925e+31,,9.712604813338293e+31,452,0.5805386247443118
134,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,52.973678921320285,12.940835594043259,3.4350722815430998e+31,2.3311946588716277e+31,3.666666666666667,1.2888654566896146e+32,452,0.6786450088393513
135,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,99.60228566626039,22.272183521029493,8.876710631823799e+31,4.873151821416018e+31,,2.3198909842606926e+32,452,0.5489817144591077
136,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,104.48411438460711,22.868243833628846,9.311786800980131e+31,5.067834614184533e+31,8.75,2.5060581244921224e+32,452,0.5442386861403558
137,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,847.2776924615177,163.53805355277288,5.494162715161147e+32,3.4468886037871445e+32,26.0,1.2707339582431484e+33,452,0.6273728650728622
138,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,29.12558923319228,257.25430016310213,1.8886455744776014e+31,1.7501972693972525e+32,,1.680838969307492e+32,452,9.266943957345498
139,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,625.9573773538124,130.78188913071742,4.059013608567975e+32,2.6111145900949464e+32,20.0,1.0279609974046304e+33,452,0.6432879615341203
140,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,411.33252378234346,158.6682441634408,2.6672811473798246e+32,2.1874346381648656e+32,5.625,1.113893570078038e+33,452,0.8200990136767805
141,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,172.69460534946134,37.90448942896145,5.106792305103525e+31,3.274313671583104e+31,29.0,1.3651654929851342e+32,452,0.6411683647895539
142,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,1051.4789433843996,174.35015288732376,3.1093528174709633e+32,1.8267261924440578e+32,3.5,7.587910968735592e+32,452,0.5874940219649476
143,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,739.0556990162303,189.66896426931544,2.185478781541316e+32,1.4824467780540357e+32,,4.814611418125623e+31,452,0.6783167105418133
144,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,404.55844781029646,72.89484096506317,8.075912303795799e+31,4.35493789255053e+31,2.3333333333333335,4.363351071783791e+31,452,0.5392502702764175
145,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,95.7828693777851,21.103091881519653,1.9120452371906527e+31,1.1078175122220404e+31,2.3333333333333335,4.408228299688566e+31,452,0.5793887564343115
146,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,78.27304898297646,92.8482639275927,1.5625091572272502e+31,2.414508590254081e+31,2.0,5.079947409364705e+31,452,1.5452764414761868
147,2.0152606473591297e+27,1.1600772812766656e+27,3030.0,3500.0,3000.0,81.49846986633152,243.3747534506348,6.53716816768581e+30,2.160073939964303e+31,10.666666666666666,2.0388622924041412e+32,452,3.30429611806817
148,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,222.90154926090426,41.570439052601614,1.4454026017645193e+32,8.9738375609534e+31,13.333333333333334,4.69888827507277e+32,452,0.6208538403070754
149,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,1779.2742874157664,454.16955400251925,1.1537684205475076e+33,7.956531060332532e+32,2.3333333333333335,2.41706388708094e+33,452,0.6896124836348746
150,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,90.63514497874378,234.49998494284725,5.877225833466116e+31,1.775893934641148e+32,11.0,2.636928645993948e+32,452,3.02165338709438
151,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,77.025697293912,19.17366764415502,4.9947227213316605e+31,3.412807010842506e+31,11.0,2.636928645993948e+32,452,0.6832825766817754
152,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,427.46362677650575,76.29373514015583,2.77188310422761e+32,1.6987126463276405e+32,5.25,6.410337160673473e+32,452,0.6128370434297191
153,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,145.380129182986,28.318317032460694,9.427158207859348e+31,5.931050069890553e+31,,2.962662368283602e+32,452,0.6291450656833024
154,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,282.27334035438565,46.45434224714326,1.830398316700042e+32,1.096278947831312e+32,,1.683477137058212e+32,452,0.598929171770521
155,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,93.50758993000244,20.910064640379833,6.063489204884631e+31,3.9896296620715757e+31,11.0,2.636928645993948e+32,452,0.6579758827405194
156,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,744.757066812916,359.28837278353956,1.4867055160429207e+32,1.2510480419424308e+32,6.666666666666667,3.768303890202086e+32,452,0.841490146126769
157,6.372813724560243e+27,2.274461611803033e+27,3100.0,3500.0,3000.0,8491.915158830101,1590.1017736554622,1.2700549433400867e+33,7.304946932626268e+32,1.5,2.0549544540387115e+33,452,0.5751677886796901
158,6.372813724560243e+27,2.274461611803033e+27,3100.0,3500.0,3000.0,1177.3140922241769,232.71155577922696,1.760796657440061e+32,1.0310908120038965e+32,2.25,4.378128005774416e+32,452,0.585581990769423
159,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,750.0403259198578,129.86522473786013,1.4972521101028968e+32,7.9685387254380845e+31,7.666666666666667,3.790776751667117e+32,452,0.5322108863076144
160,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,958.2811130162339,246.44308734370097,1.912948369510224e+32,1.1788325880151568e+32,3.8333333333333335,6.895537924637147e+32,452,0.6162385806141625
161,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,1541.1171321243708,318.18020268813115,3.0764224245663963e+32,1.7398009146900305e+32,15.333333333333334,8.340836082547643e+32,452,0.5655273153638013
162,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,2791.5859002505626,715.0660230486733,5.5726442102397756e+32,3.42838560196789e+32,14.666666666666668,1.57737815873913e+33,452,0.6152170267156488
163,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,109.8811438807082,17.927039280354315,9.792778464854523e+31,4.783967298352638e+31,5.166666666666667,2.4177559060071632e+32,452,0.4885199144984136
164,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,611.1217224491902,49.29969143169396,5.446411851611552e+32,2.2114685143030123e+32,2.272727272727273,1.0719909474401623e+33,452,0.40604136715233086
165,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,383.4352829042774,73.9898549761669,3.41723488532927e+32,1.7712766758189288e+32,6.5,6.282319275790939e+32,452,0.5183362382911691
166,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,44.335665159046826,26.520350571282485,3.9512634439432854e+31,3.649159638301139e+31,,2.474362208331333e+31,452,0.9235424795313946
167,2.0152606473591297e+27,1.1600772812766656e+27,3030.0,3500.0,3000.0,4424.265445682074,911.3131799665889,3.548798803749491e+32,1.859667926515431e+32,,3.442755744583225e+33,452,0.5240274327613599
168,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,25.31568876913103,5.9397052889509645,2.25617356213955e+31,1.2634481975084266e+31,,4.0490727225645193e+31,452,0.5599960121464622
169,,,,3500.0,3000.0,,,,,1.5,5.859057953841288e+33,452,
170,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,84.01868915654235,17.943921004158494,7.4878762702974445e+31,4.035524539290178e+31,2.571428571428571,1.970340113819352e+32,452,0.5389411354589427
171,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,142.19086552527105,41.64179548022779,1.2672271116203503e+32,7.834365354597156e+31,3.5,3.2786551047496714e+32,452,0.6182289885338454
172,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,121.18050306238834,30.361982568266573,1.0799794931493625e+32,6.219842284118513e+31,2.2,2.4876088423667736e+32,452,0.5759222581144234
173,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,70.89050219451644,15.67352515202468,6.317871827097589e+31,3.452498345291144e+31,9.0,1.3001589797402925e+32,452,0.5464653984405397
174,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,99.94092779979036,21.23064407795023,8.906890945528259e+31,4.790147991250159e+31,10.5,1.8838520837579978e+32,452,0.5378024745722381
175,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,66.75788523444741,15.731392467217546,5.9495665752520825e+31,3.3378198897025028e+31,4.6000000000000005,1.8549899651245374e+32,452,0.5610189998690921
176,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,93.31923586113447,20.527415978888406,8.3167554597877e+31,4.535462504216567e+31,3.75,1.7928118429061917e+32,452,0.5453403705502654
177,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,277.3905819099772,60.6076572505647,2.472148014613462e+32,1.3445090173183746e+32,4.25,1.701050522975106e+32,452,0.5438626689707323
178,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,244.0937743987154,52.58561706658697,2.1754016866914623e+32,1.176462832740834e+32,2.0,4.0024980304127955e+32,452,0.5408025745029644
179,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,28.638588160796072,8.72012276045117,2.5523155247578402e+31,1.6075991995064492e+31,11.666666666666666,9.58651111152233e+31,452,0.6298591157372582
180,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,39.140270220076644,12.178852338389419,3.4882417654467814e+31,2.2203693911658785e+31,11.666666666666666,9.58651111152233e+31,452,0.6365296732468567
181,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,123.80012674982274,24.448386250019134,1.1033259869392168e+32,5.768775995742397e+31,4.4,1.8230454422420676e+32,452,0.5228532694807454
182,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,1210.1038562679119,226.4789758874529,2.415644185555936e+32,1.3194809123510156e+32,4.5,4.345250400183269e+32,452,0.5462232063151927
183,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,55.432152579711286,60.65198442990058,3.5944917308017754e+31,5.494263716498689e+31,,4.621975970922342e+31,452,1.5285231203670502
184,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,1061.440521141278,208.7698635240563,6.882899181109381e+32,4.343401146999336e+32,1.4,9.898131064521602e+32,452,0.6310423896546555
185,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,2212.219172330336,412.62813355629885,4.416095654216324e+32,2.4093724577103307e+32,1.5,7.287522764262413e+32,452,0.5455888292206604
186,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,114.76082970499613,25.60172030076151,7.441653159714041e+31,4.892474681966399e+31,12.0,2.6828561921838718e+32,452,0.657444599602167
187,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,101.79811273909053,24.61757025145535,6.60108722867485e+31,4.463551902696148e+31,8.25,1.5892784486587907e+32,452,0.6761843538904718
188,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,288.2683286190985,55.4808232142865,1.8692727510146335e+32,1.1716964445458208e+32,15.0,3.407110081921066e+32,452,0.6268194108697239
189,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,113.597164415395,24.99096192985745,3.3592081463355835e+31,2.1555237938857564e+31,1.3636363636363638,5.911307225292454e+31,452,0.6416761629484392
190,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,537.3075141877296,137.30104125105413,1.5888845360141177e+32,1.076016628163146e+32,1.4615384615384615,2.096944376837889e+32,452,0.6772151177595609
191,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,182.89888142667496,39.179877755012605,3.6510801711321475e+31,2.0931008169794787e+31,4.333333333333333,8.814437116064796e+31,452,0.573282622914971
192,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,28.76190210923268,232.83073966548596,8.505248908866882e+30,7.243741081229322e+31,9.333333333333334,1.855831312159369e+32,452,8.516789054436238
193,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,1125.5878596913406,239.42306687555873,3.32850201600557e+32,2.1115656108429127e+32,4.666666666666667,8.027085729087279e+32,452,0.6343891638608457
194,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,43.19620178945766,148.10620794130955,1.2773649209349177e+31,4.918322088122896e+31,9.333333333333334,1.855831312159369e+32,452,3.850365707963172
195,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,158.23313244161528,43.41756468911004,4.679148729226871e+31,3.2570134395916065e+31,37.0,8.214515324395094e+31,452,0.6960696545608112
196,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,147.0607970746987,34.56368716972093,9.536140929219453e+31,6.383367803285153e+31,,2.946712122551053e+32,452,0.6693868988162742
197,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,125.40243582208274,29.478143160395007,8.131706917509436e+31,5.443570554905733e+31,4.0,1.6516839980649572e+32,452,0.6694253260879919
198,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,194.6381148789863,35.58663858359945,1.734645156129888e+32,8.815560994610357e+31,1.75,2.9343890610869438e+32,452,0.508205436913592
199,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,746.0807844924209,169.55524130975067,2.206252825050033e+32,1.4317280152029056e+32,37.0,6.261994306771909e+31,452,0.6489410456258281
200,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,33.85164622544369,8.21529670706317,1.0010348968884095e+31,6.650526526280246e+30,6.5,4.3021870473108965e+31,452,0.6643651032499034
201,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,240.442828358727,53.114694888570995,4.799789020379675e+31,2.7837345900537594e+31,11.0,9.159378601781694e+31,452,0.5799701983220836
202,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,528.2090155476296,117.65495456938532,1.5619791542569787e+32,1.006575272451498e+32,4.333333333333333,2.52281348686604e+32,452,0.6444229871494784
203,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,445.6942857226455,88.74189102212063,1.3179729292360997e+32,8.181832818703978e+31,3.2,4.435512660112031e+32,452,0.6207891404451067
204,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,209.72639088296972,45.487016155386506,6.201867840463058e+31,3.96030957459102e+31,10.399999999999999,1.6893021073922363e+32,452,0.6385672311094146
205,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,145.08048197311683,31.9420152705821,1.2929798228888773e+32,7.0536975912768485e+31,,4.175134152242505e+31,452,0.5455381024830629
206,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,383.4140839471342,76.59882418474774,7.653822419867533e+31,4.2773195089703425e+31,3.8333333333333335,1.7149088088710583e+32,452,0.558847497933506
207,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,20.286571324909694,36.338485371761344,4.0496638211715896e+30,8.708092024133373e+30,,2.041885878652335e+31,452,2.150324671052343
208,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,436.90494782403636,220.48941824688617,8.721622457321468e+31,7.533116297311386e+31,40.0,4.841149709700887e+31,452,0.863728776861652
209,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,448.65139052594077,92.8930663021408,8.956108331131784e+31,5.070197191214726e+31,6.0,2.324642564113135e+32,452,0.5661161079964299
210,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,1582.7979647893853,314.1704884631878,3.1596269037149042e+32,1.761672553967325e+32,6.2,6.745819342186838e+32,452,0.5575571444514711
211,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,26.438789628296355,586.6841803628276,5.27778736576399e+30,1.1901066351258468e+32,,2.041885878652335e+31,452,22.54934791132064
212,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,169.3508212652825,36.73897110597681,1.0981535053454674e+32,7.152240873688616e+31,,1.1597274185234256e+32,452,0.6512970034584188
213,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,349.2110117136203,74.11586417807541,6.971050836741982e+31,3.9825935002636854e+31,18.5,1.4800136868657514e+32,452,0.5713046129677927
214,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,309.28965574215545,533.1882882561681,6.174129225985399e+31,1.2860581602159434e+32,8.75,1.708502973710463e+32,452,2.08297901314284
215,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,305.00296423970093,67.99534134491729,6.088557055055272e+31,3.5435398509171045e+31,8.75,1.708502973710463e+32,452,0.5819999416733619
216,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,38.340673876266,69.29286045511557,7.653675793178634e+30,1.6580619523849257e+31,25.0,9.375228701468036e+31,452,2.1663603178262125
217,6.372813724560243e+27,2.274461611803033e+27,3100.0,3500.0,3000.0,637.9696158484544,155.43218053662284,9.541504468124381e+31,6.025981027043094e+31,5.5,3.462911825921987e+32,452,0.6315545988763395
218,6.372813724560243e+27,2.274461611803033e+27,3100.0,3500.0,3000.0,2299.715735929626,474.62719374028984,3.439465990963563e+32,2.044088553677795e+32,2.25,1.3805178617864601e+33,452,0.5943040457583201
219,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,177.96115827184843,34.3201678171579,1.5860175247148079e+32,8.219100614670361e+31,2.857142857142857,1.2445723729630059e+32,452,0.5182225597506113
220,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,307.93391476203124,74.04501244078966,9.105985350294852e+31,6.029412437381983e+31,20.5,2.0382187250595594e+32,452,0.6621372872279825
221,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,147.90765366244233,33.39578136849466,4.37381159684056e+31,2.8319024523546025e+31,,8.72606794526104e+31,452,0.647467864047971
222,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,95.64742008150955,21.25829972920949,2.8284120855242507e+31,1.8213183907410962e+31,,4.3017786920737945e+31,452,0.6439367163160428
223,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,49.722760037633826,14.057561326715112,1.4703632915160398e+31,1.0357219253601616e+31,,3.126160673875844e+31,452,0.7043986553093727
224,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,1291.519488861445,256.3233511178348,2.578168417231787e+32,1.4374141313759241e+32,31.0,5.9030309303605824e+32,452,0.5575330617536981
225,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,361.75092427113697,370.1170303999438,7.221376184438739e+31,9.98133753173969e+31,9.666666666666666,2.9889027360341267e+32,452,1.3821932657723
226,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,64.30204202295604,22.546742912456136,4.169658719148871e+31,3.27316139069494e+31,5.0,2.7195457327907656e+32,452,0.7849950346447231
227,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,5281.816973010297,969.0104741349762,1.561898370835144e+33,9.451693465890968e+32,1.6666666666666667,2.1182885612537622e+33,452,0.6051413870697084
228,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,112.59271149487222,26.55336702467984,2.2476081490839327e+31,1.3371068964804977e+31,,4.799676534192691e+31,452,0.5949021394256236
229,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,82.37588989828376,21.342385234391838,1.6444112497624286e+31,1.01649593909264e+31,,4.282569010981508e+31,452,0.6181519004078179
230,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,57.07389853628982,143.11720330166077,3.700950563633728e+31,1.088795274297031e+32,14.0,9.027979037418444e+31,452,2.9419341209140937
231,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,171.0157791091421,34.54063278373267,5.057147344229854e+31,3.1539060073975295e+31,1.125,8.730856988822847e+31,452,0.6236531769231718
232,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,95.37330852079864,21.388761590469755,1.9038694653534987e+31,1.1105844869715011e+31,5.0,6.684067523907338e+31,452,0.5833301637438125
233,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,1190.8483600145091,197.6562967454456,2.377205809111139e+32,1.248142314042608e+32,1.875,3.9090389537019664e+32,452,0.525045963314931
234,1.3011615595745358e+28,1.1235132039949538e+28,3200.0,3500.0,3000.0,73.76608058748786,90.0466229713639,1.4725397554882643e+31,2.326276422375782e+31,5.0,6.684067523907338e+31,452,1.579771557070414
235,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,74.13534691394963,17.695911844662422,4.807298274392591e+31,3.235572984609135e+31,,2.1842902066652085e+32,452,0.6730543436100715
236,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,86.68329165780196,183.83930696697382,2.563331760846393e+31,6.517260115091723e+31,8.5,9.445041257251254e+31,452,2.5424957528477594
237,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,939.237603898404,182.6390738399206,2.777441344242432e+32,1.7112771863963043e+32,1.5384615384615383,4.133273410853406e+32,452,0.6161344108827861
238,6.372813724560243e+27,2.274461611803033e+27,3100.0,3500.0,3000.0,1102.4577133521993,214.86008686548598,1.6488410947092726e+32,9.609623911920038e+31,18.0,5.280448720853204e+32,452,0.58281079618618
239,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,663.4143728182255,131.2406696121623,1.9617980581081092e+32,1.2153454653288958e+32,2.4166666666666665,5.49674226581164e+32,452,0.6195058968000678
240,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,220.0499234853981,179.94360662113917,6.507147422004607e+31,8.065086891718248e+31,41.0,6.388164786598902e+31,452,1.239419728596482
241,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,518.8586376644854,101.6625887291408,1.5343289345371303e+32,9.476243364139748e+31,7.3999999999999995,3.720787179769166e+32,452,0.6176148510813622
242,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,16.720546871249148,4.372743073801356,1.490161146293884e+31,8.745602097913334e+30,,2.740721777898394e+31,452,0.5868896877135836
243,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,18.5605408956782,5.352073916601092,1.6541442758966456e+31,1.0151949782138606e+31,,2.740721777898394e+31,452,0.6137281934875747
244,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,18.006904695779884,88.3382848100865,1.6048033565700856e+31,8.395001097827508e+31,,2.740721777898394e+31,452,5.231171198301814
245,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,62.694915577126466,12.033407808448784,5.587468399365187e+31,2.8904336635864363e+31,3.75,8.473237834143366e+31,452,0.5173064896286177
246,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,7.381286915331427,2.9283268514082206,6.578317716262948e+30,4.750161264983308e+30,,2.740721777898394e+31,452,0.7220936217841739
247,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,65.35392840021274,16.870300907232966,4.237868173568942e+31,2.9347003967404155e+31,18.5,6.718477698335919e+31,452,0.6924944987774224
248,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,194.8477830275151,38.22919498590248,1.2634882685645642e+32,7.967017359137538e+31,3.625,2.8161883568782564e+32,452,0.6305572878954216
249,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,75.2073251778827,17.787563911085623,4.876810584955774e+31,3.271709309902055e+31,3.666666666666667,1.2306931763099841e+32,452,0.6708706956950072
250,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,38.52673245680333,11.834640039543613,2.498261654761689e+31,1.8525532970730124e+31,37.0,5.082892868403785e+31,452,0.7415369377110856
251,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,24.058697883411906,6.308948814193789,2.1441485791310706e+31,1.2599061250035098e+31,24.0,5.1522341371625e+31,452,0.5876020613805105
252,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,244.7987199397644,45.04099483928528,2.1816842710089084e+32,1.1112681537578169e+32,1.3333333333333333,3.2034974297233258e+32,452,0.5093624996635818
253,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,60.786061278662444,73.19903202362417,5.417348335026965e+31,8.286257179785243e+31,1.3333333333333333,1.1233751493252147e+32,452,1.5295780642733947
254,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,95.76407298027658,19.457284864757412,8.534643146836207e+31,4.510984990325719e+31,1.2666666666666666,1.467207340122218e+32,452,0.5285499244333304
255,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,214.2577017797352,47.00903448414125,6.335864287965325e+31,4.061821128733905e+31,7.0,1.5887612527763462e+32,452,0.6410839854081379
256,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,394.0635125942561,81.0071025042451,1.1652943702359201e+32,7.309290933264376e+31,4.0,2.323910431467918e+32,452,0.6272484549791973
257,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,50.427337578676386,74.19175433174583,4.494162765692794e+31,8.074352743719144e+31,,8.990443174061396e+31,452,1.7966311334686271
258,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,438.61809039890943,77.67648407372367,3.909032649511922e+32,1.964148994644824e+32,1.5,4.7528526539675025e+32,452,0.5024642080925228
259,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,154.42700729830625,31.063884416899146,4.566596918156807e+31,2.8442390632921015e+31,3.0,1.0658330622672344e+32,452,0.6228355850684776
260,2.53706284034917e+28,2.190676153566424e+28,3250.0,3500.0,3000.0,86.54392655201926,21.209958858907438,2.5592105629179987e+31,1.7063720448537963e+31,4.333333333333333,8.332934867735756e+31,452,0.6667571905096389
261,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,168.64610471474685,33.59369847955145,1.0935837787597698e+32,6.92843709580463e+31,9.666666666666666,3.7886766809539125e+32,452,0.6335533893582576
262,1.4266952797331432e+29,4.76337656086982e+28,3410.0,3500.0,3000.0,2423.015907221055,466.3032987913888,1.571201953520205e+33,9.848363880747893e+32,2.4,1.8447949725936125e+33,452,0.6268044574844813
263,2.4228762028039462e+29,8.089374008782233e+28,3500.0,3500.0,3000.0,96.33633619316959,24.946290032901754,8.585644134535526e+31,5.016767888355272e+31,10.333333333333334,9.114689054906859e+31,452,0.5843205017286305
