,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true
15,0.03521887120704703,0.12259000002813993,294.87518234322283,54.58832549177449,1428,1434,1428.0,1434.0,3.652173913043478,393.272507769625,1.4556760205050632e+34,6.675680352765733e+33,6.085989859050679e+32,1.401350952556304e+32,0.05,674.1394360442392,3.652173913043478
16,0.008845805278419298,0.08172673008812126,43.05966710529932,9.516893854693402,1501,1505,1501.0,1505.0,10.777777777777777,151.8352928371794,5.620097781635914e+33,2.779079362465038e+33,6.085989859050679e+32,1.401350952556304e+32,0.25,197.56022785228092,10.777777777777777
17,0.023939412381967243,0.0408631696991506,61.17944557519479,14.10372845562534,1775,1777,1775.0,1777.0,10.777777777777777,113.2874506746167,4.193271131675244e+33,2.113423659104881e+33,6.085989859050679e+32,1.401350952556304e+32,0.25,197.56022785228092,10.777777777777777
18,0.017362588066252474,0.08172653171641286,98.48053015224806,19.688580831460094,1815,1819,1815.0,1819.0,4.918918918918919,184.91983160936974,6.844703336020594e+33,3.240259709226547e+33,6.085989859050679e+32,1.401350952556304e+32,0.0,505.61452851337407,4.918918918918919
19,-0.005312667562206111,0.061294890467252124,-64.06587445532655,74.29003811614476,2062,2065,2062.0,2065.0,10.777777777777777,39.21950077748155,1.451687715008109e+33,2.0803575850055842e+33,6.085989859050679e+32,1.401350952556304e+32,1.0,197.56022785228092,10.777777777777777
20,0.03069810953463705,0.08172662823199063,148.59771784400613,50.31737164465063,2126,2130,2126.0,2130.0,4.918918918918919,220.89862396089956,8.176438055283827e+33,5.004697774096031e+33,6.085989859050679e+32,1.401350952556304e+32,0.0,505.61452851337407,4.918918918918919
21,0.026789374986458496,0.12258992202987427,243.0676271860733,72.08648449606619,2224,2230,2224.0,2230.0,3.652173913043478,372.82572932859415,1.3799934225986162e+34,7.866552298606898e+33,6.085989859050679e+32,1.401350952556304e+32,0.05,674.1394360442392,3.652173913043478
22,0.03867353568701735,0.1225898353586672,338.65530854019437,65.79489029617368,2257,2263,2257.0,2263.0,3.652173913043478,327.20863241270246,1.2111443095952289e+34,5.665198255857055e+33,6.085989859050679e+32,1.401350952556304e+32,0.05,674.1394360442392,3.652173913043478
23,0.02785471970727495,0.061294933613680776,121.12887272425269,26.76709995082777,2326,2329,2326.0,2329.0,10.777777777777777,123.50046209217965,4.571299992680693e+33,2.260294908868091e+33,6.085989859050679e+32,1.401350952556304e+32,0.25,197.56022785228092,10.777777777777777
24,0.042040283700319814,0.10215833794063656,263.4834479568797,49.61483716236656,2356,2361,2356.0,2361.0,3.652173913043478,271.04835397967247,1.0032702044779232e+34,4.6328660892636704e+33,6.085989859050679e+32,1.401350952556304e+32,0.0,752.4167971929129,3.652173913043478
25,0.04216385058098389,0.040863334077585016,118.78536525211337,38.72080774406697,2521,2523,2521.0,2523.0,10.777777777777777,124.80557880068989,4.619608152010553e+33,2.7692054241571617e+33,6.085989859050679e+32,1.401350952556304e+32,0.25,197.56022785228092,10.777777777777777
26,0.05197623207859714,0.0817268119280925,280.2352267109889,55.62006654678793,2593,2597,2655.0,2657.0,10.777777777777777,120.53849705618589,4.4616645263999874e+33,2.177423943418587e+33,6.085989859050679e+32,1.401350952556304e+32,0.25,197.56022785228092,10.777777777777777
27,0.04140829637010546,0.040863275178708136,116.91245342261692,25.08431900681321,2655,2657,2932.0,2934.0,10.777777777777777,86.15360891748635,3.18892727316248e+33,1.6095955102758745e+33,6.085989859050679e+32,1.401350952556304e+32,1.0,197.56022785228092,10.777777777777777
28,0.025980260019417663,0.04086338739580242,61.49583735319151,14.222268681532485,2932,2934,3101.0,3103.0,10.777777777777777,115.1263328656204,4.2613363194799796e+33,2.2828204508604873e+33,6.085989859050679e+32,1.401350952556304e+32,0.25,197.56022785228092,10.777777777777777
29,0.029927469948886117,0.04086357203050284,80.93583431236374,21.223983926742715,3101,3103,3166.0,3170.0,3.652173913043478,317.44628297180225,1.1750095233995103e+34,5.488154735229215e+33,6.085989859050679e+32,1.401350952556304e+32,0.05,674.1394360442392,3.652173913043478
30,0.06209421022970279,0.08172731775266584,311.0752963791936,60.22422043053877,3166,3170,3201.0,3210.0,3.652173913043478,345.06688379833133,1.2772456205097446e+34,5.953265201142725e+33,6.085989859050679e+32,1.401350952556304e+32,0.05,674.1394360442392,3.652173913043478
